element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Ti,1,1571.557,0.003,1571.5573,0.0010,3600,2.43e+05,B',15108.111,21469.488,3d3.(2G).4s,a 3G,3,3d2.(3F).4s.4p.(3P*),z 3G*,3,,T8000,L10989,
Ti,1,1571.856,0.002,1571.8552,0.0004,6,,,42052.7717,48412.9432,3d2.4s.(4F).4d,e 5D,3,3d2.4s.(4F<9/2>).4f,2[7/2]*,4,,,L12119,
Ti,1,1572.0693,0.0007,1572.0688,0.0007,37,,,43009.4937,49368.801,3d4,3F1,4,3d3.(4F<9/2>).4f,2[9/2]*,4,,,L12119,
Ti,1,1572.9885,0.0007,1572.9873,0.0006,215m,,,42770.1745,49125.7684,3d2.4s.(4F).4d,3D,2,3d3.(4F<5/2>).4f,2[7/2]*,3,,,L12119,
Ti,2,1572.9885,0.0005,1572.9885,0.0004,1180,,,65590.4928,71946.0817,3d2.(3F).4d,e 4H,13/2,3d2.(3F).5p,4G*,11/2,,,u37,
Ti,1,1573.0613,0.0007,1573.0610,0.0005,53,,,42052.7717,48408.0679,3d2.4s.(4F).4d,e 5D,3,3d2.4s.(4F<9/2>).4f,2[5/2]*,2,,,L12119,
Ti,1,1573.1504,0.0007,1573.1507,0.0004,38,,,42052.7717,48407.7054,3d2.4s.(4F).4d,e 5D,3,3d2.4s.(4F<9/2>).4f,2[7/2]*,3,,,L12119,
Ti,1,1573.172,0.003,1573.1709,0.0010,3,,,31184.010,37538.862,3d2.(3P).4s.4p.(3P*),v 3D*,1,3d2.4s.(4F).5s,e 3F,2,,,L10989,
Ti,1,1573.949,0.002,1573.9478,0.0004,8,,,42052.7717,48404.4870,3d2.4s.(4F).4d,e 5D,3,3d2.4s.(4F<9/2>).4f,2[9/2]*,4,,,L12119,
Ti,1,1574.640,0.002,1574.6374,0.0007,7,,,41901.3771,48250.311,3d2.4s.(4F).4d,e 5D,1,3d2.4s.(4F<7/2>).4f,2[1/2]*,0,,,L12119,
Ti,1,1576.2650,0.0007,1576.2668,0.0006,53,,,41757.529,48099.8996,3d2.4s.(4F).4d,e 5G,3,3d2.4s.(4F<5/2>).4f,2[7/2]*,3,,,L12119,
Ti,1,1576.3043,0.0007,1576.3048,0.0007,77,,,41757.529,48099.7468,3d2.4s.(4F).4d,e 5G,3,3d2.4s.(4F<5/2>).4f,2[7/2]*,4,,,L12119,
Ti,1,1576.505,0.002,1576.5046,0.0005,10,,,41901.3771,48242.7911,3d2.4s.(4F).4d,e 5D,1,3d2.4s.(4F<7/2>).4f,2[3/2]*,2,,,L12119,
Ti,1,1576.841,0.002,1576.8411,0.0006,8,,,41757.529,48097.5899,3d2.4s.(4F).4d,e 5G,3,3d2.4s.(4F<5/2>).4f,2[5/2]*,2,,,L12119,
Ti,1,1577.4855,0.0007,1577.4855,0.0005,154,,,41903.4757,48240.9468,3d2.4s.(4F).4d,e 5G,5,3d2.4s.(4F<7/2>).4f,2[13/2]*,6,,,L12119,
Ti,1,1578.1568,0.0007,1578.1574,0.0005,18,,,41901.3771,48236.1499,3d2.4s.(4F).4d,e 5D,1,3d2.4s.(4F<7/2>).4f,2[3/2]*,1,,,L12119,
Ti,1,1578.6468,0.0007,1578.6452,0.0005,11,,,41903.4757,48236.2911,3d2.4s.(4F).4d,e 5G,5,3d2.4s.(4F<7/2>).4f,2[9/2]*,4,,,L12119,
Ti,1,1579.5649,0.0007,1579.5650,0.0005,25,,,41903.4757,48232.6032,3d2.4s.(4F).4d,e 5G,5,3d2.4s.(4F<7/2>).4f,2[11/2]*,5,,,L12119,
Ti,1,1581.1330,0.0008,1581.1328,0.0005,52,,,41903.4757,48226.3275,3d2.4s.(4F).4d,e 5G,5,3d2.4s.(4F<7/2>).4f,2[11/2]*,6,,,L12119,
Ti,1,1581.3864,0.0008,1581.3881,0.0005,31,,,41903.4757,48225.3069,3d2.4s.(4F).4d,e 5G,5,3d2.4s.(4F<7/2>).4f,2[9/2]*,5,,,L12119,
Ti,1,1582.9962,0.0008,1582.9958,0.0004,28,,,41917.1924,48232.6032,3d2.4s.(4F).4d,e 5H,4,3d2.4s.(4F<7/2>).4f,2[11/2]*,5,,,L12119,
Ti,1,1583.3256,0.0008,1583.3257,0.0004,59,,,41917.1924,48231.2870,3d2.4s.(4F).4d,e 5H,4,3d2.4s.(4F<7/2>).4f,2[7/2]*,4,,,L12119,
Ti,1,1583.678,0.003,1583.6790,0.0010,430,2.90e+04,B',15156.802,21469.488,3d3.(2G).4s,a 3G,4,3d2.(3F).4s.4p.(3P*),z 3G*,3,,T8000,L10989,
Ti,1,1584.8271,0.0008,1584.8267,0.0005,66,,,41917.1924,48225.3069,3d2.4s.(4F).4d,e 5H,4,3d2.4s.(4F<7/2>).4f,2[9/2]*,5,,,L12119,
Ti,2,1586.5442,0.0005,1586.5441,0.0003,800,,,65446.3822,71747.6684,3d2.(3F).4d,e 4H,11/2,3d2.(3F).5p,4G*,9/2,,,u37,
Ti,1,1586.681,0.003,1586.6825,0.0005,9,,,41714.4115,48015.1480,3d2.4s.(4F).4d,e 5G,2,3d2.4s.(4F<3/2>).4f,2[3/2]*,2,,,L12119,
Ti,1,1586.7041,0.0008,1586.7041,0.0004,46,,,42107.0545,48407.7054,3d2.4s.(4F).4d,g 3F,4,3d2.4s.(4F<9/2>).4f,2[7/2]*,3,,,L12119,
Ti,2,1587.3835,0.0008,1587.3839,0.0004,31,,,25192.9650,31490.9177,3d.4s2,c 2D,5/2,3d2.(3F).4p,z 2F*,7/2,,,u37,
Ti,1,1587.5149,0.0008,1587.5150,0.0004,152,,,42107.0545,48404.4870,3d2.4s.(4F).4d,g 3F,4,3d2.4s.(4F<9/2>).4f,2[9/2]*,4,,,L12119,
Ti,1,1587.778,0.003,1587.7771,0.0023,15,,,36208.929,42505.322,3d2.4s.(4F).5s,e 5F,4,3d2.4s.(4F).5p,5D*,4,,,L10989,
Ti,1,1587.8333,0.0008,1587.8328,0.0006,64,,,41714.4115,48010.5835,3d2.4s.(4F).4d,e 5G,2,3d2.4s.(4F<3/2>).4f,2[5/2]*,2,,,L12119,
Ti,1,1587.8802,0.0008,1587.8800,0.0005,58,,,41714.4115,48010.3965,3d2.4s.(4F).4d,e 5G,2,3d2.4s.(4F<3/2>).4f,2[5/2]*,3,,,L12119,
Ti,1,1589.1327,0.0008,1589.1319,0.0010,275m*,,,30060.340,36351.365,3d3.(4F).4p,x 5D*,4,3d2.4s.(4F).5s,e 5F,5,,,L12119,
Ti,1,1589.1327,0.0008,1589.1345,0.0006,275m*,,,42770.1745,49061.1894,3d2.4s.(4F).4d,3D,2,3d3.(4F<3/2>).4f,2[7/2]*,3,,,L12119,
Ti,1,1589.2054,0.0008,1589.2052,0.0003,157,,,42107.0545,48397.7893,3d2.4s.(4F).4d,g 3F,4,3d2.4s.(4F<9/2>).4f,2[9/2]*,5,,,L12119,
Ti,1,1589.2936,0.0008,1589.2934,0.0006,52,,,42123.7378,48414.1235,3d2.4s.(4F).4d,e 5H,6,3d2.4s.(4F<9/2>).4f,2[15/2]*,7,,,L12119,
Ti,1,1589.9303,0.0008,1589.9304,0.0004,29,,,42107.0545,48394.9202,3d2.4s.(4F).4d,g 3F,4,3d2.4s.(4F<9/2>).4f,2[5/2]*,3,,,L12119,
Ti,1,1590.4797,0.0008,1590.4799,0.0005,235,,,41818.8088,48104.5021,3d2.4s.(4F).4d,e 5G,4,3d2.4s.(4F<5/2>).4f,2[11/2]*,5,,,L12119,
