element,sp_num,obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Cl,1,846.734,,2200,,,,,,,,,,,,,L298,
Cl,1,855.044,855.0441,2200,1.9e+06,D,74225.846,85917.937,3s2.3p4.(3P).4s,2P,3/2,3s2.3p4.(3P).4p,2S*,1/2,,T1277,L298,
Cl,1,857.524,857.5246,20000,1.2e+07,D,72827.038,84485.309,3s2.3p4.(3P).4s,4P,1/2,3s2.3p4.(3P).4p,4D*,3/2,,T1277LS,L298,
Cl,1,857.802,,750,,,,,,,,,,,,,L298,
Cl,1,858.597,858.5981,75000,1.9e+07,D,72488.568,84132.262,3s2.3p4.(3P).4s,4P,3/2,3s2.3p4.(3P).4p,4D*,5/2,,"T1277n,T1619CA,LS",L298,
Cl,1,862.854,,450,,,,,,,,,,,,,L298,
Cl,1,864.171,,300,,,,,,,,,,,,,L298,
Cl,1,868.626,868.6281,3500,3.9e+06,D,74225.846,85735.091,3s2.3p4.(3P).4s,2P,3/2,3s2.3p4.(3P).4p,4S*,3/2,,T1277,L298,
Cl,1,891.292,,2200,,,,,,,,,,,,,L298,
Cl,1,894.806,894.8062,3000,1.2e+07,D,71958.363,83130.900,3s2.3p4.(3P).4s,4P,5/2,3s2.3p4.(3P).4p,4P*,3/2,,"T1619CA,LS",L298,
Cl,1,903.8982,,2000,,,,,,,,,,,,,L298,
Cl,1,904.543,,2500,,,,,,,,,,,,,L298,
Cl,1,906.9656,,1000,,,,,,,,,,,,,L298,
Cl,1,907.317,907.3168,2000,1.9e+07,D,74225.846,85244.330,3s2.3p4.(3P).4s,2P,3/2,3s2.3p4.(3P).4p,2P*,1/2,,"T1619CA,LS",L298,
Cl,1,912.115,912.1143,7500,1.7e+07,D,71958.363,82918.893,3s2.3p4.(3P).4s,4P,5/2,3s2.3p4.(3P).4p,4P*,5/2,,"T1619CA,LS",L298,
Cl,1,919.1731,919.1731,3000,2.1e+07,D,72488.568,83364.927,3s2.3p4.(3P).4s,4P,3/2,3s2.3p4.(3P).4p,4P*,1/2,,"T1619CA,LS",L298,
Cl,1,919.7596,,500,,,,,,,,,,,,,L298,
Cl,1,928.886,928.8857,4000,4.4e+06,E,74225.846,84988.480,3s2.3p4.(3P).4s,2P,3/2,3s2.3p4.(3P).4p,2D*,3/2,,"T1619CA,LS",L298,
Cl,1,939.3862,939.3860,1500,3.1e+06,E,72488.568,83130.900,3s2.3p4.(3P).4s,4P,3/2,3s2.3p4.(3P).4p,4P*,3/2,,"T1619CA,LS",L298,
Cl,1,945.210,,3500,,,,,,,,,,,,,L298,
Cl,1,948.6964,948.6964,500,3.9e+06,E,72827.038,83364.927,3s2.3p4.(3P).4s,4P,1/2,3s2.3p4.(3P).4p,4P*,1/2,,"T1619CA,LS",L298,
Cl,1,958.4801,958.4800,1000,6.6e+06,D,72488.568,82918.893,3s2.3p4.(3P).4s,4P,3/2,3s2.3p4.(3P).4p,4P*,5/2,,"T1619CA,LS",L298,
Cl,1,959.222,959.2222,3500,2.4e+07,D,74225.846,84648.100,3s2.3p4.(3P).4s,2P,3/2,3s2.3p4.(3P).4p,2D*,5/2,,"T1619CA,LS",L298,
Cl,1,963.2509,963.2510,250,8.3e+06,D,74865.667,85244.330,3s2.3p4.(3P).4s,2P,1/2,3s2.3p4.(3P).4p,2P*,1/2,,"T1619CA,LS",L298,
Cl,1,970.2439,970.2438,1000,9.1e+06,D,72827.038,83130.900,3s2.3p4.(3P).4s,4P,1/2,3s2.3p4.(3P).4p,4P*,3/2,,"T1619CA,LS",L298,
Cl,1,974.4426,,250,,,,,,,,,,,,,L298,
Cl,1,980.7057,,200,,,,,,,,,,,,,L298,
