element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Br,1,798.9938,0.0017,798.993+,30000,3.1e+06,C,67183.58,79695.89,4s2.4p4.(3P<1>).5s,2[1],3/2,4s2.4p4.(3P<0>).5p,2[1]*,3/2,,"T6936n,T9382",L351,
Br,1,802.6458,0.0022,802.641+,4500hfs,,,75908.53,88363.97,4s2.4p4.(1D<2>).5s,2[2],3/2,4s2.4p4.(3P<2>).4f,2[2]*,3/2,,,L351,
Br,1,813.1522,0.0018,813.151+,30000,5.0e+06,C,66883.87,79178.33,4s2.4p4.(3P<1>).5s,2[1],1/2,4s2.4p4.(3P<1>).5p,2[1]*,3/2,,"T6936n,T9382",L351,
Br,1,815.2649,0.0022,815.264+,1000c,,,75009.13,87271.73,4s2.4p4.(3P<2>).5p,2[2]*,3/2,4s2.4p4.(3P<2>).5d,2[1],1/2,,,L351,
Br,1,815.3753,0.0018,815.373+,10000,,,74672.32,86933.28,4s2.4p4.(3P<2>).5p,2[2]*,5/2,4s2.4p4.(3P<2>).5d,2[3],5/2,,,L351,
Br,1,815.3999,0.0018,815.397+,25000,,,63436.45,75697.05,4s2.4p4.(3P<2>).5s,2[2],5/2,4s2.4p4.(3P<2>).5p,2[3]*,5/2,,,L351,
Br,1,824.6857,0.0018,824.684+,5000,,,75009.13,87131.65,4s2.4p4.(3P<2>).5p,2[2]*,3/2,4s2.4p4.(3P<2>).5d,2[1],3/2,,,L351,
Br,1,826.4958,0.0018,826.495+,15000,,,74672.32,86768.28,4s2.4p4.(3P<2>).5p,2[2]*,5/2,4s2.4p4.(3P<2>).5d,2[3],7/2,,,L351,
Br,1,827.2440,0.0022,827.241+,75000c,3.5e+07,C+,63436.45,75521.50,4s2.4p4.(3P<2>).5s,2[2],5/2,4s2.4p4.(3P<2>).5p,2[3]*,7/2,,"T6936n,T9382",L351,
Br,1,833.4697,0.0019,833.469+,20000,1.49e+07,C+,67183.58,79178.33,4s2.4p4.(3P<1>).5s,2[1],3/2,4s2.4p4.(3P<1>).5p,2[1]*,3/2,,"T6936n,T9382",L351,
Br,1,834.3698,0.0019,834.366+,10000,3.2e+07,C+,66883.87,78865.72,4s2.4p4.(3P<1>).5s,2[1],1/2,4s2.4p4.(3P<1>).5p,2[1]*,1/2,,"T6936n,T9382",L351,
Br,1,838.4038,0.0019,838.404+,1200,,,75009.13,86933.28,4s2.4p4.(3P<2>).5p,2[2]*,3/2,4s2.4p4.(3P<2>).5d,2[3],5/2,,,L351,
Br,1,844.6551,0.0019,844.656+,40000,2.8e+07,D,64907.19,76743.08,4s2.4p4.(3P<2>).5s,2[2],3/2,4s2.4p4.(3P<2>).5p,2[1]*,3/2,,"T6936n,T9382",L351,
Br,1,847.7450,0.0019,847.744+,4000,2.3e+07,C+,66883.87,78676.65,4s2.4p4.(3P<1>).5s,2[1],1/2,4s2.4p4.(3P<1>).5p,2[2]*,3/2,,"T6936n,T9382",L351,
Br,1,851.3380,0.0019,851.339+,1500,,,75697.05,87440.02,4s2.4p4.(3P<2>).5p,2[3]*,5/2,4s2.4p4.(3P<2>).5d,2[4],7/2,,,L351,
Br,1,855.7732,0.0020,855.772+,1000,,,67183.58,78865.72,4s2.4p4.(3P<1>).5s,2[1],3/2,4s2.4p4.(3P<1>).5p,2[1]*,1/2,,,L351,
Br,1,856.6282,0.0020,856.628+,1000,1.7e+06,D,75521.50,87191.97,4s2.4p4.(3P<2>).5p,2[3]*,7/2,4s2.4p4.(3P<2>).5d,2[4],9/2,,"T6936n,T9382",L351,
Br,1,863.8660,0.0020,863.867+,20000,2.2e+07,C+,63436.45,75009.13,4s2.4p4.(3P<2>).5s,2[2],5/2,4s2.4p4.(3P<2>).5p,2[2]*,3/2,,"T6936n,T9382",L351,
Br,1,869.8529,0.0020,869.851+,4000,2.4e+07,C+,67183.58,78676.65,4s2.4p4.(3P<1>).5s,2[1],3/2,4s2.4p4.(3P<1>).5p,2[2]*,3/2,,"T6936n,T9382",L351,
Br,1,879.3472,0.0024,879.346+,10000c,,,75890.33,87259.29,4s2.4p4.(1D<2>).5s,2[2],5/2,4s2.4p4.(1D<2>).5p,2[1]*,3/2,,,L351,
Br,1,880.7580,0.0024,880.756+,1400hfs,,,75908.53,87259.29,4s2.4p4.(1D<2>).5s,2[2],3/2,4s2.4p4.(1D<2>).5p,2[1]*,3/2,,,L351,
Br,1,881.9958,0.0021,881.994+,15000,3.0e+07,C+,75890.33,87225.16,4s2.4p4.(1D<2>).5s,2[2],5/2,4s2.4p4.(1D<2>).5p,2[3]*,7/2,,"T6936n,T9382",L351,
Br,1,882.5221,0.0021,882.524+,25000,3.0e+07,C+,67183.58,78511.60,4s2.4p4.(3P<1>).5s,2[1],3/2,4s2.4p4.(3P<1>).5p,2[2]*,5/2,,"T6936n,T9382",L351,
Br,1,888.8977,0.0021,888.899+,4000,,,75521.50,86768.28,4s2.4p4.(3P<2>).5p,2[3]*,7/2,4s2.4p4.(3P<2>).5d,2[3],7/2,,,L351,
Br,1,889.7617,0.0021,889.762+,30000,3.0e+07,C+,63436.45,74672.32,4s2.4p4.(3P<2>).5s,2[2],5/2,4s2.4p4.(3P<2>).5p,2[2]*,5/2,,"T6936n,T9382",L351,
Br,1,893.2397,0.0021,893.240+,6000,3.1e+06,D,66883.87,78076.00,4s2.4p4.(3P<1>).5s,2[1],1/2,4s2.4p4.(3P<1>).5p,2[0]*,1/2,,"T6936n,T9382",L351,
Br,1,894.9389,0.0021,894.937+,1800,3.3e+06,C,75890.33,87061.23,4s2.4p4.(1D<2>).5s,2[2],5/2,4s2.4p4.(1D<2>).5p,2[3]*,5/2,,"T6936n,T9382",L351,
Br,1,896.4002,0.0021,896.398+,9000,3.1e+07,C+,75908.53,87061.23,4s2.4p4.(1D<2>).5s,2[2],3/2,4s2.4p4.(1D<2>).5p,2[3]*,5/2,,"T6936n,T9382",L351,
Br,2,902.442,0.010,,350,,,,,,,,,,,,,L7392,
Br,1,916.6060,0.0022,916.607+,30000,3.1e+07,C+,64907.19,75814.00,4s2.4p4.(3P<2>).5s,2[2],3/2,4s2.4p4.(3P<2>).5p,2[1]*,1/2,,"T6936n,T9382",L351,
Br,1,917.3629,0.0022,917.363+,15000,2.9e+07,C+,68970.21,79868.03,4s2.4p4.(3P<0>).5s,2[0],1/2,4s2.4p4.(3P<0>).5p,2[1]*,1/2,,"T6936n,T9382",L351,
Br,1,917.8161,0.0022,917.818+,20000,2.8e+07,C+,67183.58,78076.00,4s2.4p4.(3P<1>).5s,2[1],3/2,4s2.4p4.(3P<1>).5p,2[0]*,1/2,,"T6936n,T9382",L351,
Br,1,926.5418,0.0023,926.542+,40000,2.4e+07,C+,64907.19,75697.05,4s2.4p4.(3P<2>).5s,2[2],3/2,4s2.4p4.(3P<2>).5p,2[3]*,5/2,,"T6936n,T9382",L351,
Br,1,932.0861,0.0023,932.086+,15000,2.1e+07,C+,68970.21,79695.89,4s2.4p4.(3P<0>).5s,2[0],1/2,4s2.4p4.(3P<0>).5p,2[1]*,3/2,,"T6936n,T9382",L351,
Br,2,943.404,0.010,,300,,,,,,,,,,,,,L7392,
Br,1,979.348,0.003,979.344+,6000,6.0e+06,C+,68970.21,79178.33,4s2.4p4.(3P<0>).5s,2[0],1/2,4s2.4p4.(3P<1>).5p,2[1]*,3/2,,"T6936n,T9382",L351,
Br,1,989.640,0.003,989.638+,10000,,,64907.19,75009.13,4s2.4p4.(3P<2>).5s,2[2],3/2,4s2.4p4.(3P<2>).5p,2[2]*,3/2,,,L351,
Br,1,1014.008,0.003,1014.002+,3000,,,66883.87,76743.08,4s2.4p4.(3P<1>).5s,2[1],1/2,4s2.4p4.(3P<2>).5p,2[1]*,3/2,,,L351,
Br,1,1023.774,0.003,1023.771+,6000,,,64907.19,74672.32,4s2.4p4.(3P<2>).5s,2[2],3/2,4s2.4p4.(3P<2>).5p,2[2]*,5/2,,,L351,
Br,1,1029.962,0.003,1029.962+,1000,,,68970.21,78676.65,4s2.4p4.(3P<0>).5s,2[0],1/2,4s2.4p4.(3P<1>).5p,2[2]*,3/2,,,L351,
Br,1,1037.765,0.003,1037.766+,1500,,,74672.32,84305.76,4s2.4p4.(3P<2>).5p,2[2]*,5/2,4s2.4p4.(3P<1>).4d,2[2],5/2,,,L351,
Br,1,1045.796,0.003,1045.793+,30000,,,67183.58,76743.08,4s2.4p4.(3P<1>).5s,2[1],3/2,4s2.4p4.(3P<2>).5p,2[1]*,3/2,,,L351,
Br,1,1074.214,0.003,1074.212+,1000,,,79044.50,88351.10,4s2.4p4.(3P<2>).4d,2[3],7/2,4s2.4p4.(3P<2>).4f,2[3]*,7/2,,,L351,
Br,1,1075.592,0.003,1075.592+,3000,,,79044.50,88339.16,4s2.4p4.(3P<2>).4d,2[3],7/2,4s2.4p4.(3P<2>).4f,2[4]*,9/2,,,L351,
Br,1,1321.717,,1321.717+,1700:,,,74672.32,82236.17,4s2.4p4.(3P<2>).5p,2[2]*,5/2,4s2.4p4.(3P<2>).6s,2[2],5/2,,,L351,
Br,1,1435.457,,1435.46+,1800:,,,75697.05,82661.57,4s2.4p4.(3P<2>).5p,2[3]*,5/2,4s2.4p4.(3P<2>).6s,2[2],3/2,,,L351,
Br,1,1488.870,,1488.87+,1250:,,,75521.50,82236.17,4s2.4p4.(3P<2>).5p,2[3]*,7/2,4s2.4p4.(3P<2>).6s,2[2],5/2,,,L351,
Br,1,1673.119,,1673.12+,1800:,,,75697.05,81672.28,4s2.4p4.(3P<2>).5p,2[3]*,5/2,4s2.4p4.(3P<2>).4d,2[2],5/2,,,L351,
Br,1,1856.831,,1856.83+,1200:,,,75697.05,81081.10,4s2.4p4.(3P<2>).5p,2[3]*,5/2,4s2.4p4.(3P<2>).4d,2[4],7/2,,,L1505,
Br,1,1973.362,,1973.36+,3500:,,,75521.50,80587.61,4s2.4p4.(3P<2>).5p,2[3]*,7/2,4s2.4p4.(3P<2>).4d,2[4],9/2,,,L1505,
element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Br,1,2028.727,,2028.73+,1000:,,,76743.08,81672.28,4s2.4p4.(3P<2>).5p,2[1]*,3/2,4s2.4p4.(3P<2>).4d,2[2],5/2,,,L1505,
Br,1,2063.030,,2063.03+,1000:,,,78511.60,83358.84,4s2.4p4.(3P<1>).5p,2[2]*,5/2,4s2.4p4.(3P<1>).4d,2[3],7/2,,,L1505,
Br,1,2179.319,,2179.32+,1200:,,,74672.32,79260.91,4s2.4p4.(3P<2>).5p,2[2]*,5/2,4s2.4p4.(3P<2>).4d,2[3],5/2,,,L1505,
Br,1,2287.189,,2287.19+,4000:,,,74672.32,79044.50,4s2.4p4.(3P<2>).5p,2[2]*,5/2,4s2.4p4.(3P<2>).4d,2[3],7/2,,,L1505,
Br,1,2351.957,,2351.96+,1000:,,,75009.13,79260.91,4s2.4p4.(3P<2>).5p,2[2]*,3/2,4s2.4p4.(3P<2>).4d,2[3],5/2,,,L1505,
Br,1,2835.423,,2835.42+,500:,,,82236.17,85762.98,4s2.4p4.(3P<2>).6s,2[2],5/2,4s2.4p4.(3P<2>).6p,2[3]*,7/2,,,L1505,
Br,1,3038.914,,3038.91+,500:,,,82236.17,85526.82,4s2.4p4.(3P<2>).6s,2[2],5/2,4s2.4p4.(3P<2>).6p,2[2]*,5/2,,,L1505,
Br,1,3163.876,,3163.88+,600:,,,78511.60,81672.28,4s2.4p4.(3P<1>).5p,2[2]*,5/2,4s2.4p4.(3P<2>).4d,2[2],5/2,,,L1505,
Br,1,3270.282,,3270.28+,120:,,,79178.33,82236.17,4s2.4p4.(3P<1>).5p,2[1]*,3/2,4s2.4p4.(3P<2>).6s,2[2],5/2,,,L1505,
Br,1,3419.119,,3419.12+,150:,,,82661.57,85586.30,4s2.4p4.(3P<2>).6s,2[2],3/2,4s2.4p4.(3P<2>).6p,2[2]*,3/2,,,L1505,
Br,1,3835.621,,3835.62+,150:,,,86933.28,89540.42,4s2.4p4.(3P<2>).5d,2[3],5/2,4s2.4p4.(3P<2>).7p,2[2]*,3/2,,,L1505,
Br,1,3932.832,0.023,3932.83+,70,,,88339.16,90881.86,4s2.4p4.(3P<2>).4f,2[4]*,9/2,4s2.4p4.(3P<2>).5g,2[5],11/2,,,L821,
Br,1,3997.526,0.024,3997.52+,120*,,,88392.18,90893.73,4s2.4p4.(3P<2>).4f,2[5]*,11/2,4s2.4p4.(3P<2>).5g,2[6],13/2,,,L821,
Br,1,3997.526,0.024,3997.52+,120*,,,88392.18,90893.73,4s2.4p4.(3P<2>).4f,2[5]*,11/2,4s2.4p4.(3P<2>).5g,2[6],11/2,,,L821,
Br,1,3997.526,0.024,3997.52+,120*,,,88392.18,90893.73,4s2.4p4.(3P<2>).4f,2[5]*,9/2,4s2.4p4.(3P<2>).5g,2[6],11/2,,,L821,

