element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Rb,4,169.7208,0.0010,169.7206+,12*,,,262554.40,321474.77,4s2.4p3.(2D).5p,3D,2,4s2.4p3.(2D).5d,3D*,3,,,L6470,
Rb,4,169.8827,0.0010,169.8829+,12,,,210509.56,269373.62,4s2.4p3.(2P).4d,3P*,0,4s2.4p3.(2D).5p,3P,1,,,L6470,
Rb,4,169.9060,0.0010,169.9017+,10bl,,,227225.67,286083.25,4s2.4p3.(2D).4d,3P*,2,4s2.4p3.(2P).5p,3P,2,,,L6470,
Rb,2,169.9061,0.0005,169.90625,20,,,140610.047,199466.033,4p5.(2P*<1/2>).5s,2[1/2]*,1,4p5.(2P*<1/2>).4f,2[5/2],2,,,L2590,
Rb,4,169.9774,0.0010,169.9781+,6,,,205272.61,264103.72,4s2.4p3.(2P).4d,1D*,2,4s2.4p3.(2D).5p,1F,3,,,L6470,
Rb,4,169.9949,0.0010,169.9949+,14,,,247902.26,306727.57,4s2.4p3.(4S).5p,3P,2,4s2.4p3.(4S).6s,3S*,1,,,L6470,
Rb,2,170.1135,0.0005,170.11367,4,,,143461.977,202246.199,4p5.4d,3P*,1,4p5.(2P*<3/2>).5f,2[5/2],2,,,L2590,
Rb,2,170.1561,0.0005,170.15610,100,,,133341.607,192111.172,4p5.(2P*<3/2>).5s,2[3/2]*,2,4p5.(2P*<3/2>).4f,2[5/2],3,,,L2590,
Rb,4,170.2411,0.0010,170.2410+,14,,,258229.73,316969.98,4s2.4p3.(2D).5p,3D,1,4s2.4p3.(2D).5d,3F*,2,,,L6470,
Rb,4,170.4928,0.0010,170.4934+,10,,,210720.32,269373.62,4s2.4p3.(2P).4d,3D*,2,4s2.4p3.(2D).5p,3P,1,,,L6470,
Rb,2,170.7518,0.0005,170.75212,200,,,143461.977,202026.405,4p5.4d,3P*,1,4p5.(2P*<3/2>).5f,2[3/2],2,,,L2590,
Rb,4,170.7760,0.0010,170.7758+,4,,,248171.26,306727.57,4s2.4p3.(4S).5p,3P,0,4s2.4p3.(4S).6s,3S*,1,,,L6470,
Rb,4,170.8702,0.0010,170.8698+,1,,,277825.07,336349.15,4s2.4p3.(2P).5p,3D,1,4s2.4p3.(2P).5d,3D*,1,,,L6470,
Rb,2,170.8913,0.0005,170.89150,60,,,143461.977,201978.638,4p5.4d,3P*,1,4p5.(2P*<3/2>).5f,2[3/2],1,,,L2590,
Rb,4,170.9545,0.0010,170.9548+,2,,,260840.86,319335.84,4s2.4p3.(2D).5p,3F,2,4s2.4p3.(2D).5d,3D*,1,,,L6470,
Rb,2,171.0264,0.0005,171.02621,3,,,156561.61,215032.18,4p5.4d,3D*,2,4p5.(2P*<1/2>).6f,2[7/2],3,,,L2590,
Rb,2,171.0320,0.0005,171.0321,10,,,156561.61,215030.17,4p5.4d,3D*,2,4p5.(2P*<1/2>).6f,2[5/2],3,,,L2590,
Rb,2,171.1174,0.0005,171.11747,15,,,133341.607,191780.993,4p5.(2P*<3/2>).5s,2[3/2]*,2,4p5.(2P*<3/2>).4f,2[3/2],2,,,L2590,
Rb,2,171.5551,0.0005,171.55505,2,,,143955.871,202246.199,4p5.4d,3P*,2,4p5.(2P*<3/2>).5f,2[5/2],2,,,L2590,
Rb,2,171.6851,0.0005,171.68528,600,,,143955.871,202201.982,4p5.4d,3P*,2,4p5.(2P*<3/2>).5f,2[5/2],3,,,L2590,
Rb,4,171.7436,0.0010,171.7442+,10,,,262554.40,320780.54,4s2.4p3.(2D).5p,3D,2,4s2.4p3.(2D).5d,3D*,2,,,L6470,
Rb,4,172.1946,0.0010,172.1946+,10,,,280022.22,338096.04,4s2.4p3.(2P).5p,3S,1,4s2.4p3.(2P).5d,3P*,1,,,L6470,
Rb,2,172.2045,0.0005,172.20437,100,,,143955.871,202026.405,4p5.4d,3P*,2,4p5.(2P*<3/2>).5f,2[3/2],2,,,L2590,
Rb,2,172.3462,0.0005,172.34614,5,,,143955.871,201978.638,4p5.4d,3P*,2,4p5.(2P*<3/2>).5f,2[3/2],1,,,L2590,
Rb,4,172.4301,0.0010,172.4299+,12,,,226491.94,284486.52,4s2.4p3.(2P).4d,1F*,3,4s2.4p3.(2P).5p,1D,2,,,L6470,
Rb,2,172.7112,0.0005,172.71139,35,,,157136.88,215036.94,4p5.4d,1F*,3,4p5.(2P*<1/2>).6f,2[7/2],4,,,L2590,
Rb,2,172.8724,0.0010,172.8724,1,,,155308.820,213154.95,4p5.4d,3D*,1,4p5.(2P*<3/2>).8f,2[5/2],2,,,L2590,
Rb,4,173.0145,0.0010,173.0143+,14,,,281835.47,339634.17,4s2.4p3.(2P).5p,3D,3,4s2.4p3.(2P).5d,3D*,3,,,L6470,
Rb,4,173.0661,0.0010,173.0667+,1,,,262999.34,320780.54,4s2.4p3.(2D).5p,1P,1,4s2.4p3.(2D).5d,3D*,2,,,L6470,
Rb,4,173.1019,0.0010,173.1016+,12*,,,286083.25,343852.78,4s2.4p3.(2P).5p,3P,2,4s2.4p3.(2P).6s,1P*,1,,,L6470,
Rb,4,173.1019,0.0010,173.1022+,12*,,,268186.21,325955.56,4s2.4p3.(2D).5p,3P,2,4s2.4p3.(2D).6s,3D*,3,,,L6470,
Rb,4,173.2300,0.0010,173.2300+,18,,,205272.61,262999.34,4s2.4p3.(2P).4d,1D*,2,4s2.4p3.(2D).5p,1P,1,,,L6470,
Rb,4,173.7012,0.0010,173.7013+,14,,,260840.86,318410.96,4s2.4p3.(2D).5p,3F,2,4s2.4p3.(2D).5d,3F*,3,,,L6470,
Rb,4,173.8568,0.0010,173.8570+,16,,,211855.08,269373.62,4s2.4p3.(2P).4d,3P*,1,4s2.4p3.(2D).5p,3P,1,,,L6470,
Rb,4,173.9099,0.0010,173.9101+,10,,,262484.75,319985.71,4s2.4p3.(2D).5p,3F,3,4s2.4p3.(2D).5d,1G*,4,,,L6470,
Rb,4,174.1602,0.0010,174.1598+,1,,,223788.39,281206.91,4s2.4p3.(2D).5s,3D*,1,4s2.4p3.(2P).5p,3P,0,,,L6470,
Rb,4,174.1917,0.0010,174.1917+,2,,,280022.22,337430.25,4s2.4p3.(2P).5p,3S,1,4s2.4p3.(2P).5d,3P*,0,,,L6470,
Rb,4,174.2282,0.0010,174.2283+,14,,,211855.08,269251.03,4s2.4p3.(2P).4d,3P*,1,4s2.4p3.(2D).5p,3P,0,,,L6470,
Rb,4,174.3035,0.0010,174.3039+,14,,,264103.72,321474.77,4s2.4p3.(2D).5p,1F,3,4s2.4p3.(2D).5d,3D*,3,,,L6470,
Rb,4,174.3590,0.0010,174.3591+,14,,,247061.13,304414.02,4s2.4p3.(4S).5p,3P,1,4s2.4p3.(4S).5d,3D*,1,,,L6470,
Rb,2,174.5061,0.0010,174.50631,1,,,134869.751,192174.269,4p5.(2P*<3/2>).5s,2[3/2]*,1,4p5.(2P*<3/2>).4f,2[5/2],2,,,L2590,
Rb,4,174.7874,0.0010,174.7881+,2,,,205272.61,262484.75,4s2.4p3.(2P).4d,1D*,2,4s2.4p3.(2D).5p,3F,3,,,L6470,
Rb,4,175.1334,0.0010,175.1335+,4,,,286083.25,343182.55,4s2.4p3.(2P).5p,3P,2,4s2.4p3.(2P).6s,3P*,2,,,L6470,
Rb,4,175.1871,0.0010,175.1876+,18,,,260840.86,317922.54,4s2.4p3.(2D).5p,3F,2,4s2.4p3.(2D).5d,3G*,3,,,L6470,
Rb,2,175.3626,0.0005,175.36252,65,,,145276.118,202300.847,4p5.4d,3F*,4,4p5.(2P*<3/2>).5f,2[7/2],4,,,L2590,
Rb,2,175.6677,0.0010,175.66707,1,,,145276.118,202201.982,4p5.4d,3F*,4,4p5.(2P*<3/2>).5f,2[5/2],3,,,L2590,
Rb,4,175.6751,0.0010,175.6756+,16,,,229160.15,286083.25,4s2.4p3.(2P).4d,3D*,3,4s2.4p3.(2P).5p,3P,2,,,L6470,
Rb,2,175.7126,0.0005,175.71221,40,,,134869.751,191780.993,4p5.(2P*<3/2>).5s,2[3/2]*,1,4p5.(2P*<3/2>).4f,2[3/2],2,,,L2590,
Rb,2,175.8989,0.0005,175.89841,15,,,134869.751,191720.748,4p5.(2P*<3/2>).5s,2[3/2]*,1,4p5.(2P*<3/2>).4f,2[3/2],1,,,L2590,
Rb,2,176.0103,0.0005,176.00981,15,,,145276.118,202091.132,4p5.4d,3F*,4,4p5.(2P*<3/2>).5f,2[9/2],4,,,L2590,
Rb,2,176.0497,0.0005,176.04976,5000,,,145276.118,202078.24,4p5.4d,3F*,4,4p5.(2P*<3/2>).5f,2[9/2],5,,,L2590,
Rb,4,176.0607,0.0010,176.0613+,16,,,241923.90,298722.31,4s2.4p3.(4S).5p,5P,1,4s2.4p3.(4S).5d,5D*,2,,,L6470,
Rb,4,176.1218,0.0010,176.1218+,16,,,241923.90,298702.79,4s2.4p3.(4S).5p,5P,1,4s2.4p3.(4S).5d,5D*,1,,,L6470,
Rb,4,176.1806,0.0010,176.1806+,16,,,241923.90,298683.83,4s2.4p3.(4S).5p,5P,1,4s2.4p3.(4S).5d,5D*,0,,,L6470,
Rb,4,176.2378,0.0010,176.2373+,18,,,247061.13,303802.80,4s2.4p3.(4S).5p,3P,1,4s2.4p3.(4S).5d,3D*,2,,,L6470,
Rb,4,176.5786,0.0010,176.5784+,12,,,224044.06,280676.13,4s2.4p3.(2D).5s,3D*,2,4s2.4p3.(2P).5p,3P,1,,,L6470,
Rb,4,176.5979,0.0010,176.5969+,12p,,,264103.72,320729.86,4s2.4p3.(2D).5p,1F,3,4s2.4p3.(2D).5d,3F*,4,,,L6470,
Rb,4,176.6038,0.0010,176.6037+,20,,,247902.26,304526.21,4s2.4p3.(4S).5p,3P,2,4s2.4p3.(4S).5d,3D*,3,,,L6470,
Rb,4,176.6581,0.0010,176.6578+,2,,,247902.26,304508.87,4s2.4p3.(4S).5p,3P,2,4s2.4p3.(4S).6s,5S*,2,,,L6470,
Rb,4,176.7104,0.0010,176.7099+,8,,,264884.85,321474.77,4s2.4p3.(2D).5p,3D,3,4s2.4p3.(2D).5d,3D*,3,,,L6470,
Rb,4,176.7956,0.0010,176.7956+,16,,,277825.07,334387.56,4s2.4p3.(2P).5p,3D,1,4s2.4p3.(2P).5d,3F*,2,,,L6470,
Rb,4,176.9936,0.0010,176.9936+,20,,,242254.43,298753.65,4s2.4p3.(4S).5p,5P,2,4s2.4p3.(4S).5d,5D*,3,,,L6470,
Rb,4,177.0943,0.0010,177.0918+,18,,,242254.43,298722.31,4s2.4p3.(4S).5p,5P,2,4s2.4p3.(4S).5d,5D*,2,,,L6470,
Rb,4,177.1531,0.0010,177.1531+,16,,,242254.43,298702.79,4s2.4p3.(4S).5p,5P,2,4s2.4p3.(4S).5d,5D*,1,,,L6470,
Rb,4,177.5215,0.0010,177.5217+,1,,,211855.08,268186.21,4s2.4p3.(2P).4d,3P*,1,4s2.4p3.(2D).5p,3P,2,,,L6470,
Rb,4,177.8008,0.0010,177.8007+,14,,,248171.26,304414.02,4s2.4p3.(4S).5p,3P,0,4s2.4p3.(4S).5d,3D*,1,,,L6470,
Rb,4,177.8156,0.0010,177.8163+,8,,,265236.95,321474.77,4s2.4p3.(2D).5p,3F,4,4s2.4p3.(2D).5d,3D*,3,,,L6470,
Rb,4,178.1606,0.0010,178.1606+,14,,,260840.86,316969.98,4s2.4p3.(2D).5p,3F,2,4s2.4p3.(2D).5d,3F*,2,,,L6470,
Rb,4,178.1815,0.0010,178.1815+,10,,,268186.21,324308.75,4s2.4p3.(2D).5p,3P,2,4s2.4p3.(2D).5d,3S*,1,,,L6470,
Rb,4,178.2692,0.0010,178.2689+,18,,,262484.75,318579.78,4s2.4p3.(2D).5p,3F,3,4s2.4p3.(2D).5d,3G*,4,,,L6470,
Rb,2,178.5586,0.0005,178.55850,15,,,143461.977,199466.033,4p5.4d,3P*,1,4p5.(2P*<1/2>).4f,2[5/2],2,,,L2590,
Rb,2,178.6740,0.0005,178.6740,3,,,155063.53,211031.37,4p5.4d,1D*,2,4p5.(2P*<3/2>).7f,2[7/2],3,,,L2590,
Rb,4,178.8887,0.0010,178.8891+,12,,,247902.26,303802.80,4s2.4p3.(4S).5p,3P,2,4s2.4p3.(4S).5d,3D*,2,,,L6470,
Rb,4,178.9486,0.0010,178.9485+,16,,,264103.72,319985.71,4s2.4p3.(2D).5p,1F,3,4s2.4p3.(2D).5d,1G*,4,,,L6470,
Rb,4,178.9601,0.0010,178.9599+,8,,,229045.99,284924.43,4s2.4p3.(2D).5s,1D*,2,4s2.4p3.(2P).5p,1P,1,,,L6470,
Rb,2,179.0104,0.0005,179.01039,100,,,151877.03,207739.71,4p5.4d,3D*,3,4p5.(2P*<3/2>).6f,2[7/2],4,,,L2590,
Rb,4,179.0301,0.0010,179.0300+,18,,,262554.40,318410.96,4s2.4p3.(2D).5p,3D,2,4s2.4p3.(2D).5d,3F*,3,,,L6470,
Rb,4,179.0670,0.0010,179.0670+,16,,,264884.85,320729.86,4s2.4p3.(2D).5p,3D,3,4s2.4p3.(2D).5d,3F*,4,,,L6470,
Rb,4,179.0784,0.0010,179.0786+,12,,,284486.52,340327.91,4s2.4p3.(2P).5p,1D,2,4s2.4p3.(2P).5d,1F*,3,,,L6470,
Rb,2,179.2328,0.0005,179.23286,30,,,151877.03,207670.37,4p5.4d,3D*,3,4p5.(2P*<3/2>).6f,2[5/2],3,,,L2590,
Rb,2,179.3805,0.0005,179.38056,40,,,151877.03,207624.43,4p5.4d,3D*,3,4p5.(2P*<3/2>).6f,2[9/2],4,,,L2590,
Rb,2,179.4995,0.0005,179.4995,2,,,156737.011,212447.48,4p5.(2P*<3/2>).5p,2[5/2],2,4p5.(2P*<3/2>).9d,2[7/2]*,3,,,L2590,
Rb,2,179.5027,0.0005,179.5027,7,,,155308.820,211018.29,4p5.4d,3D*,1,4p5.(2P*<3/2>).7f,2[5/2],2,,,L2590,
Rb,2,179.7023,0.0005,,2,,,,,,,,,,,,,L2590,
Rb,4,179.7301,0.0010,179.7300+,4,,,284486.52,340125.52,4s2.4p3.(2P).5p,1D,2,4s2.4p3.(2P).5d,1D*,2,,,L6470,
Rb,4,179.7567,0.0010,179.7566+,6,,,230452.48,286083.25,4s2.4p3.(2D).4d,3P*,1,4s2.4p3.(2P).5p,3P,2,,,L6470,
Rb,2,179.9628,0.0005,,2,,,,,,,,,,,,,L2590,
Rb,2,180.1140,0.0005,180.1140,4,,,156895.486,212415.88,4p5.(2P*<3/2>).5p,2[5/2],3,4p5.(2P*<3/2>).9d,2[7/2]*,4,,,L2590,
Rb,2,180.1472,0.0005,180.14720,10,,,143955.871,199466.033,4p5.4d,3P*,2,4p5.(2P*<1/2>).4f,2[5/2],2,,,L2590,
Rb,2,180.2833,0.0005,180.28330,65,,,146832.593,202300.847,4p5.4d,3F*,3,4p5.(2P*<3/2>).5f,2[7/2],4,,,L2590,
Rb,2,180.2976,0.0005,180.29767,75,,,146832.593,202296.426,4p5.4d,3F*,3,4p5.(2P*<3/2>).5f,2[7/2],3,,,L2590,
Rb,2,180.3240,0.0010,180.32396,1,,,143955.871,199411.62,4p5.4d,3P*,2,4p5.(2P*<1/2>).4f,2[7/2],3,,,L2590,
Rb,2,180.3468,0.0005,180.34705,200,,,143955.871,199404.52,4p5.4d,3P*,2,4p5.(2P*<1/2>).4f,2[5/2],3,,,L2590,
Rb,4,180.3737,0.0010,180.3735+,6,,,229045.99,284486.52,4s2.4p3.(2D).5s,1D*,2,4s2.4p3.(2P).5p,1D,2,,,L6470,
Rb,4,180.3826,0.0010,180.3824+,14,,,262484.75,317922.54,4s2.4p3.(2D).5p,3F,3,4s2.4p3.(2D).5d,3G*,3,,,L6470,
Rb,4,180.4254,0.0010,180.4254+,20,,,265236.95,320661.52,4s2.4p3.(2D).5p,3F,4,4s2.4p3.(2D).5d,3G*,5,,,L6470,
Rb,2,180.6052,0.0005,180.60521,25,,,146832.593,202201.982,4p5.4d,3F*,3,4p5.(2P*<3/2>).5f,2[5/2],3,,,L2590,
Rb,4,180.6096,0.0010,180.6093+,18,,,262554.40,317922.54,4s2.4p3.(2D).5p,3D,2,4s2.4p3.(2D).5d,3G*,3,,,L6470,
Rb,4,180.6348,0.0010,180.6348+,16,,,279745.67,335106.00,4s2.4p3.(2P).5p,3D,2,4s2.4p3.(2P).5d,3F*,3,,,L6470,
Rb,4,180.6714,0.0010,180.6714+,25,,,243527.61,298876.70,4s2.4p3.(4S).5p,5P,3,4s2.4p3.(4S).5d,5D*,4,,,L6470,
Rb,4,180.6897,0.0010,180.6896+,8,,,226491.94,281835.47,4s2.4p3.(2P).4d,1F*,3,4s2.4p3.(2P).5p,3D,3,,,L6470,
Rb,4,180.8621,0.0010,180.8630+,2,,,280022.22,335312.70,4s2.4p3.(2P).5p,3S,1,4s2.4p3.(2P).5d,3D*,2,,,L6470,
Rb,2,180.9676,0.0005,180.96751,500,,,146832.593,202091.132,4p5.4d,3F*,3,4p5.(2P*<3/2>).5f,2[9/2],4,,,L2590,
Rb,4,181.0736,0.0010,181.0740+,18,,,243527.61,298753.65,4s2.4p3.(4S).5p,5P,3,4s2.4p3.(4S).5d,5D*,3,,,L6470,
Rb,4,181.1558,0.0010,181.1558+,10,,,284924.43,340125.52,4s2.4p3.(2P).5p,1P,1,4s2.4p3.(2P).5d,1D*,2,,,L6470,
Rb,4,181.1781,0.0010,181.1768+,10,,,243527.61,298722.31,4s2.4p3.(4S).5p,5P,3,4s2.4p3.(4S).5d,5D*,2,,,L6470,
Rb,4,181.3488,0.0010,181.3492+,6,,,281206.91,336349.15,4s2.4p3.(2P).5p,3P,0,4s2.4p3.(2P).5d,3D*,1,,,L6470,
Rb,4,181.4856,0.0010,181.4854+,16,,,264884.85,319985.71,4s2.4p3.(2D).5p,3D,3,4s2.4p3.(2D).5d,1G*,4,,,L6470,
Rb,4,181.5968,0.0010,181.5964+,1,,,224955.04,280022.22,4s2.4p3.(2D).4d,3S*,1,4s2.4p3.(2P).5p,3S,1,,,L6470,
Rb,2,182.0129,0.0005,182.01251,4,,,133341.607,188282.884,4p5.(2P*<3/2>).5s,2[3/2]*,2,4p5.(2P*<3/2>).6p,2[3/2],2,,,L2590,
Rb,2,182.0937,0.0005,,3,,,,,,,,,,,,,L2590,
Rb,2,182.3225,0.0010,182.32241,1,,,154273.980,209121.874,4p5.(2P*<3/2>).5p,2[1/2],1,4p5.(2P*<3/2>).9s,2[3/2]*,2,,,L2590,
Rb,4,182.9223,0.0010,182.9235+,14,,,268186.21,322853.87,4s2.4p3.(2D).5p,3P,2,4s2.4p3.(2D).5d,3P*,2,,,L6470,
Rb,4,183.0285,0.0010,183.0276+,14,,,280676.13,335312.70,4s2.4p3.(2P).5p,3P,1,4s2.4p3.(2P).5d,3D*,2,,,L6470,
Rb,4,183.1172,0.0010,183.1173+,4,,,227225.67,281835.47,4s2.4p3.(2D).4d,3P*,2,4s2.4p3.(2P).5p,3D,3,,,L6470,
Rb,4,183.2430,0.0010,183.2428+,12,,,225173.28,279745.67,4s2.4p3.(2D).5s,3D*,3,4s2.4p3.(2P).5p,3D,2,,,L6470,
Rb,4,183.2670,0.0010,183.2677+,4,,,269373.62,323938.61,4s2.4p3.(2D).5p,3P,1,4s2.4p3.(2D).6s,3D*,2,,,L6470,
Rb,2,183.4799,0.0010,183.47937,1,,,155063.53,209565.57,4p5.4d,1D*,2,4p5.(2P*<1/2>).5f,2[5/2],2,,,L2590,
Rb,2,183.4993,0.0005,183.49913,20,,,134869.751,189365.923,4p5.(2P*<3/2>).5s,2[3/2]*,1,4p5.(2P*<3/2>).6p,2[1/2],0,,,L2590,
Rb,4,183.5667,0.0010,183.5669+,16,,,264103.72,318579.78,4s2.4p3.(2D).5p,1F,3,4s2.4p3.(2D).5d,3G*,4,,,L6470,
Rb,2,183.6243,0.0005,183.62401,100,,,155063.53,209522.64,4p5.4d,1D*,2,4p5.(2P*<1/2>).5f,2[7/2],3,,,L2590,
Rb,2,183.6383,0.0005,183.63810,15,,,155063.53,209518.46,4p5.4d,1D*,2,4p5.(2P*<1/2>).5f,2[5/2],3,,,L2590,
Rb,2,183.7067,0.0005,183.7066,2,,,156561.61,210996.25,4p5.4d,3D*,2,4p5.(2P*<3/2>).7f,2[5/2],3,,,L2590,
Rb,2,184.0619,0.0010,184.06152,1,,,133341.607,187671.267,4p5.(2P*<3/2>).5s,2[3/2]*,2,4p5.(2P*<3/2>).6p,2[5/2],3,,,L2590,
Rb,2,184.3091,0.0005,184.30886,50,,,155308.820,209565.57,4p5.4d,3D*,1,4p5.(2P*<1/2>).5f,2[5/2],2,,,L2590,
Rb,4,184.3503,0.0010,184.3499+,1,,,286083.25,340327.91,4s2.4p3.(2P).5p,3P,2,4s2.4p3.(2P).5d,1F*,3,,,L6470,
Rb,4,185.2872,0.0010,185.2859+,12,,,262999.34,316969.98,4s2.4p3.(2D).5p,1P,1,4s2.4p3.(2D).5d,3F*,2,,,L6470,
Rb,4,185.3378,0.0010,185.3375+,1,,,269373.62,323329.24,4s2.4p3.(2D).5p,3P,1,4s2.4p3.(2D).5d,3P*,0,,,L6470,
Rb,4,186.1319,0.0010,186.1326+,8,,,269373.62,323098.77,4s2.4p3.(2D).5p,3P,1,4s2.4p3.(2D).5d,3P*,1,,,L6470,
Rb,2,186.4372,0.0005,186.43734,20,,,133341.607,186978.932,4p5.(2P*<3/2>).5s,2[3/2]*,2,4p5.(2P*<3/2>).6p,2[1/2],1,,,L2590,
Rb,2,186.5334,0.0005,186.53337,500,,,148686.714,202296.426,4p5.4d,3F*,2,4p5.(2P*<3/2>).5f,2[7/2],3,,,L2590,
Rb,2,186.7080,0.0005,186.70829,50,,,148686.714,202246.199,4p5.4d,3F*,2,4p5.(2P*<3/2>).5f,2[5/2],2,,,L2590,
Rb,4,186.7379,0.0010,186.7382+,14,,,286083.25,339634.17,4s2.4p3.(2P).5p,3P,2,4s2.4p3.(2P).5d,3D*,3,,,L6470,
Rb,2,186.8624,0.0005,186.86256,2,,,148686.714,202201.982,4p5.4d,3F*,2,4p5.(2P*<3/2>).5f,2[5/2],3,,,L2590,
Rb,4,187.3238,0.0010,187.3241+,8,,,210720.32,264103.72,4s2.4p3.(2P).4d,3D*,2,4s2.4p3.(2D).5p,1F,3,,,L6470,
Rb,4,187.4665,0.0010,187.4666+,2,,,265236.95,318579.78,4s2.4p3.(2D).5p,3F,4,4s2.4p3.(2D).5d,3G*,4,,,L6470,
Rb,4,187.6581,0.0010,187.6575+,12,,,268186.21,321474.77,4s2.4p3.(2D).5p,3P,2,4s2.4p3.(2D).5d,3D*,3,,,L6470,
Rb,2,187.9384,0.0005,187.93871,25,,,156737.011,209945.847,4p5.(2P*<3/2>).5p,2[5/2],2,4p5.(2P*<3/2>).8d,2[7/2]*,3,,,L2590,
Rb,4,188.3834,0.0010,188.3834+,1,,,269251.03,322334.26,4s2.4p3.(2D).5p,3P,0,4s2.4p3.(2D).5d,1P*,1,,,L6470,
Rb,2,188.6650,0.0010,188.66515,1,,,156561.61,209565.57,4p5.4d,3D*,2,4p5.(2P*<1/2>).5f,2[5/2],2,,,L2590,
Rb,2,188.7203,0.0005,188.72061,30,,,156895.486,209883.87,4p5.(2P*<3/2>).5p,2[5/2],3,4p5.(2P*<3/2>).8d,2[7/2]*,4,,,L2590,
Rb,2,188.8180,0.0005,188.81808,15,,,156561.61,209522.64,4p5.4d,3D*,2,4p5.(2P*<1/2>).5f,2[7/2],3,,,L2590,
Rb,2,188.8327,0.0005,188.83298,100,,,156561.61,209518.46,4p5.4d,3D*,2,4p5.(2P*<1/2>).5f,2[5/2],3,,,L2590,
Rb,2,188.9416,0.0005,188.94174,500,,,138794.380,191720.748,4p5.(2P*<1/2>).5s,2[1/2]*,0,4p5.(2P*<3/2>).4f,2[3/2],1,,,L2590,
Rb,2,189.6056,0.0010,189.60598,1,,,134869.751,187610.704,4p5.(2P*<3/2>).5s,2[3/2]*,1,4p5.(2P*<3/2>).6p,2[5/2],2,,,L2590,
Rb,4,189.8424,0.0010,189.8422+,14,,,229160.15,281835.47,4s2.4p3.(2P).4d,3D*,3,4s2.4p3.(2P).5p,3D,3,,,L6470,
Rb,2,189.8519,0.0005,189.85189,10,,,155063.53,207736.17,4p5.4d,1D*,2,4p5.(2P*<3/2>).6f,2[7/2],3,,,L2590,
Rb,2,190.1582,0.0005,190.15826,75,,,146832.593,199420.37,4p5.4d,3F*,3,4p5.(2P*<1/2>).4f,2[7/2],4,,,L2590,
Rb,2,190.2155,0.0010,190.21559,1,,,146832.593,199404.52,4p5.4d,3F*,3,4p5.(2P*<1/2>).4f,2[5/2],3,,,L2590,
Rb,2,190.6909,0.0010,190.69086,1,,,156737.011,209177.91,4p5.(2P*<3/2>).5p,2[5/2],2,4p5.(2P*<3/2>).9s,2[3/2]*,1,,,L2590,
Rb,2,190.7355,0.0010,190.73526,1*u,,,157136.88,209565.57,4p5.4d,1F*,3,4p5.(2P*<1/2>).5f,2[5/2],2,,,L2590,
Rb,2,190.7397,0.0005,,20,,,,,,,,,,,,,L2590,
Rb,4,190.7858,0.0010,190.7855+,16,,,274440.96,326855.84,4s2.4p3.(2D).5p,1D,2,4s2.4p3.(2D).5d,1F*,3,,,L6470,
Rb,2,190.8658,0.0005,190.86592,150,,,157136.88,209529.68,4p5.4d,1F*,3,4p5.(2P*<1/2>).5f,2[7/2],4,,,L2590,
Rb,2,190.9068,0.0005,190.90680,4,,,157136.88,209518.46,4p5.4d,1F*,3,4p5.(2P*<1/2>).5f,2[5/2],3,,,L2590,
Rb,2,190.9129,0.0005,190.91293,5,,,155308.820,207688.72,4p5.4d,3D*,1,4p5.(2P*<3/2>).6f,2[5/2],2,,,L2590,
Rb,4,191.1759,0.0010,191.1755+,8,,,274440.96,326748.92,4s2.4p3.(2D).5p,1D,2,4s2.4p3.(2D).6s,1D*,2,,,L6470,
Rb,2,191.4742,0.0005,191.47409,5,,,156895.486,209121.874,4p5.(2P*<3/2>).5p,2[5/2],3,4p5.(2P*<3/2>).9s,2[3/2]*,2,,,L2590,
Rb,3,191.7310,0.0005,191.7316,20,,,154721.27,206877.52,4s2.4p4.(3P).4d,4D,7/2,4s2.4p4.(3P<1>).5p,2[2]*,5/2,,,L3713,
Rb,4,191.8214,0.0010,191.8211+,8,,,286083.25,338215.16,4s2.4p3.(2P).5p,3P,2,4s2.4p3.(2P).5d,3P*,2,,,L6470,
Rb,3,192.3062,0.0005,192.3068,1,,,154877.27,206877.52,4s2.4p4.(3P).4d,4D,5/2,4s2.4p4.(3P<1>).5p,2[2]*,5/2,,,L3713,
Rb,2,192.8399,0.0005,,3,,,,,,,,,,,,,L2590,
Rb,4,192.9236,0.0010,192.9233+,12,,,210720.32,262554.40,4s2.4p3.(2P).4d,3D*,2,4s2.4p3.(2D).5p,3D,2,,,L6470,
Rb,4,193.5677,0.0010,193.5689+,8,,,247061.13,298722.31,4s2.4p3.(4S).5p,3P,1,4s2.4p3.(4S).5d,5D*,2,,,L6470,
Rb,4,193.6858,0.0010,193.6853+,2,,,229045.99,280676.13,4s2.4p3.(2D).5s,1D*,2,4s2.4p3.(2P).5p,3P,1,,,L6470,
Rb,2,193.9331,0.0005,193.93292,75,,,140610.047,192174.269,4p5.(2P*<1/2>).5s,2[1/2]*,1,4p5.(2P*<3/2>).4f,2[5/2],2,,,L2590,
Rb,2,194.3205,0.0005,194.32043,30,,,154273.980,205735.373,4p5.(2P*<3/2>).5p,2[1/2],1,4p5.(2P*<1/2>).6d,2[3/2]*,2,,,L2590,
