element,sp_num,obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
O,2,444.3516,444.3523,8,1.89e+06,D,228723.84,251222.19,2s2.2p2.(1D).3p,2F*,5/2,2s2.2p2.(1D).3d,2F,7/2,,T5723LS,L10621,
O,2,444.6809,444.6786,6*,,,233430.53,255912.37,2s2.2p2.(3P).3d,2P,3/2,2s2.2p2.(3P).4f D,2[1]*,1/2,,,L10621,
O,2,444.6809,444.6796,6*,,,233430.53,255912.32,2s2.2p2.(3P).3d,2P,3/2,2s2.2p2.(3P).4f D,2[1]*,3/2,,,L10621,
O,2,444.7673,444.7676,5,2.52e+06,D,228747.45,251224.79,2s2.2p2.(1D).3p,2F*,7/2,2s2.2p2.(1D).3d,2F,5/2,,T5723LS,L10621,
O,2,444.8186,444.8191,16,5.10e+07,D,228747.45,251222.19,2s2.2p2.(1D).3p,2F*,7/2,2s2.2p2.(1D).3d,2F,7/2,,T5723LS,L10621,
O,2,445.2375,445.2378,18,1.37e+07,B,189068.514,211522.117,2s2.2p2.(3P).3s,2P,3/2,2s2.2p2.(3P).3p,2D*,3/2,,"T6172,T6632","L10621,L3448",
O,2,446.5417,446.5407,17,,,245400.00+x,267788.09+x,2s.2p3.(5S*).3s,6S*,5/2,2s.2p3.(5S*).3p,6P,7/2,,,L10621,
O,2,446.6241,446.6235,15,9.00e+07,C+,230609.45,252993.39,2s2.2p2.(1S).3s,2S,1/2,2s2.2p2.(1S).3p,2P*,3/2,,T5723LS,L10621,
O,2,446.6415,446.6434,7,,,233430.53,255813.472,2s2.2p2.(3P).3d,2P,3/2,2s2.2p2.(3P).4f D,2[2]*,5/2,,,L10621,
O,2,446.7475,446.7465,13,9.00e+07,C+,230609.45,252987.23,2s2.2p2.(1S).3s,2S,1/2,2s2.2p2.(1S).3p,2P*,1/2,,T5723LS,L10621,
O,2,446.7921,446.7924,15,,,245400.00+x,267775.48+x,2s.2p3.(5S*).3s,6S*,5/2,2s.2p3.(5S*).3p,6P,5/2,,,L10621,
O,2,446.9373,446.9378,17,,,245400.00+x,267768.20+x,2s.2p3.(5S*).3s,6S*,5/2,2s.2p3.(5S*).3p,6P,3/2,,,L10621,
O,2,447.7904,447.7906,12,,,233430.53,255756.131,2s2.2p2.(3P).3d,2P,3/2,2s2.2p2.(3P).4f G,2[3]*,5/2,,,L10621,
O,2,448.7716,448.7712,7,,,253789.99,276066.81,2s2.2p2.(1D).3d,2P,1/2,2s2.2p2.(1D).4f D,2[2]*,3/2,,,L10621,
O,2,448.8196,448.8183,3*,,,253792.40,276066.88,2s2.2p2.(1D).3d,2P,3/2,2s2.2p2.(1D).4f D,2[2]*,5/2,,,L10621,
O,2,448.8196,448.8198,3*,,,253792.40,276066.81,2s2.2p2.(1D).3d,2P,3/2,2s2.2p2.(1D).4f D,2[2]*,3/2,,,L10621,
O,2,448.9462,448.9462,11,,,233544.59,255812.728,2s2.2p2.(3P).3d,2P,1/2,2s2.2p2.(3P).4f D,2[2]*,3/2,,,L10621,
O,2,449.1227,449.1222,13,,,233430.53,255689.939,2s2.2p2.(3P).3d,2P,3/2,2s2.2p2.(3P).4f D,2[3]*,5/2,,,L10621,
O,2,456.3178,456.3178,4,7.18e+05,C,211522.117,233430.53,2s2.2p2.(3P).3p,2D*,3/2,2s2.2p2.(3P).3d,2P,3/2,,T6172,L10621,
O,2,459.0972,459.0974,22,8.85e+07,B+,206971.68,228747.45,2s2.2p2.(1D).3s,2D,5/2,2s2.2p2.(1D).3p,2F*,7/2,,T6172n,L10621,
O,2,459.5960,459.5957,7,4.87e+06,B,206971.68,228723.84,2s2.2p2.(1D).3s,2D,5/2,2s2.2p2.(1D).3p,2F*,5/2,,T6172n,L10621,
O,2,459.6175,459.6177,20,8.34e+07,B+,206972.72,228723.84,2s2.2p2.(1D).3s,2D,3/2,2s2.2p2.(1D).3p,2F*,5/2,,T6172n,"L10621,L3448",
O,2,460.2128,460.2129,12,,,234402.797,256125.785,2s2.2p2.(3P).3d,2D,3/2,2s2.2p2.(3P).4f F,2[3]*,5/2,,,L10621,
O,2,460.3228,460.3229,3,3.63e+05,C,211712.732,233430.53,2s2.2p2.(3P).3p,2D*,5/2,2s2.2p2.(3P).3d,2P,3/2,,T6172,L10621,
O,2,460.9442,460.9436,14,,,234454.634,256143.187,2s2.2p2.(3P).3d,2D,5/2,2s2.2p2.(3P).4f F,2[4]*,7/2,,,L10621,
O,2,461.0203,461.0202,12,,,234402.797,256087.746,2s2.2p2.(3P).3d,2D,3/2,2s2.2p2.(3P).4f F,2[2]*,5/2,,,L10621,
O,2,461.1070,461.1083,3,,,234402.797,256083.604,2s2.2p2.(3P).3d,2D,3/2,2s2.2p2.(3P).4f F,2[2]*,3/2,,,L10621,
O,2,461.3137,461.3137,7,,,234454.634,256125.785,2s2.2p2.(3P).3d,2D,5/2,2s2.2p2.(3P).4f F,2[3]*,5/2,,,L10621,
O,2,461.3681,461.3681,8,,,234454.634,256123.231,2s2.2p2.(3P).3d,2D,5/2,2s2.2p2.(3P).4f F,2[3]*,7/2,,,L10621,
O,2,462.1272,462.1249,6,,,234454.634,256087.746,2s2.2p2.(3P).3d,2D,5/2,2s2.2p2.(3P).4f F,2[2]*,5/2,,,L10621,
O,2,463.88550,463.88558,20,3.61e+07,B,185235.281,206786.286,2s2.2p2.(3P).3s,4P,1/2,2s2.2p2.(3P).3p,4D*,3/2,,"T6172,T6632",L6915,
O,2,464.18104,464.18103,22,5.85e+07,B,185340.577,206877.865,2s2.2p2.(3P).3s,4P,3/2,2s2.2p2.(3P).3p,4D*,5/2,,"T6172,T6632",L6915,
O,2,464.3386,464.3412,3,,,245768.37,267298.23,2s2.2p2.(3P).4p,4D*,1/2,2s2.2p2.(3P).6s,2P,3/2,,,L10621,
O,2,464.7803,464.7791,4*,,,234402.797,255912.37,2s2.2p2.(3P).3d,2D,3/2,2s2.2p2.(3P).4f D,2[1]*,1/2,,,L10621,
O,2,464.7803,464.7802,4*,,,234402.797,255912.32,2s2.2p2.(3P).3d,2D,3/2,2s2.2p2.(3P).4f D,2[1]*,3/2,,,L10621,
O,2,464.91348,464.91347,24,7.84e+07,B,185499.124,207002.482,2s2.2p2.(3P).3s,4P,5/2,2s2.2p2.(3P).3p,4D*,7/2,,"T6172,T6632",L6915,
O,2,465.08394,465.08384,20,6.70e+07,B,185235.281,206730.762,2s2.2p2.(3P).3s,4P,1/2,2s2.2p2.(3P).3p,4D*,1/2,,"T6172,T6632",L6915,
O,2,466.16332,466.16324,21,4.04e+07,B,185340.577,206786.286,2s2.2p2.(3P).3s,4P,3/2,2s2.2p2.(3P).3p,4D*,3/2,,"T6172,T6632",L6915,
O,2,466.9266,466.9260,5,,,234402.797,255813.472,2s2.2p2.(3P).3d,2D,3/2,2s2.2p2.(3P).4f D,2[2]*,5/2,,,L10621,
O,2,466.9427,466.9423,5,,,234402.797,255812.728,2s2.2p2.(3P).3d,2D,3/2,2s2.2p2.(3P).4f D,2[2]*,3/2,,,L10621,
O,2,467.37322,467.37331,14,1.24e+07,B,185340.577,206730.762,2s2.2p2.(3P).3s,4P,3/2,2s2.2p2.(3P).3p,4D*,1/2,,"T6172,T6632",L6915,
O,2,467.62350,467.62350,20,2.05e+07,B,185499.124,206877.865,2s2.2p2.(3P).3s,4P,5/2,2s2.2p2.(3P).3p,4D*,5/2,,"T6172,T6632",L6915,
O,2,467.7068,467.7065,8,,,234454.634,255829.58,2s2.2p2.(3P).3d,2D,5/2,2s2.2p2.(3P).4f G,2[4]*,7/2,,,L10621,
O,2,468.0583,468.0593,2,,,234454.634,255813.472,2s2.2p2.(3P).3d,2D,5/2,2s2.2p2.(3P).4f D,2[2]*,5/2,,,L10621,
O,2,469.0896,469.0888,6,1.86e+07,D,232480.44,253792.40,2s2.2p2.(1D).3p,2P*,1/2,2s2.2p2.(1D).3d,2P,3/2,,T5723LS,L10621,
O,2,469.1416,469.1419,9,7.43e+07,D,232480.44,253789.99,2s2.2p2.(1D).3p,2P*,1/2,2s2.2p2.(1D).3d,2P,1/2,,T5723LS,L10621,
O,2,469.3195,469.3192,4,,,234454.634,255756.131,2s2.2p2.(3P).3d,2D,5/2,2s2.2p2.(3P).4f G,2[3]*,5/2,,,L10621,
O,2,469.6347,469.63528,12*,3.15e+06,B,185499.124,206786.286,2s2.2p2.(3P).3s,4P,5/2,2s2.2p2.(3P).3p,4D*,3/2,,"T6172,T6632",L10621,
O,2,469.6347,469.6357,12*,,,234402.797,255689.939,2s2.2p2.(3P).3d,2D,3/2,2s2.2p2.(3P).4f D,2[3]*,5/2,,,L10621,
O,2,469.8446,469.8437,6,6.59e+06,D,229947.07,251224.79,2s2.2p2.(1D).3p,2D*,5/2,2s2.2p2.(1D).3d,2F,5/2,,T5723LS,L10621,
O,2,469.9003,469.9011,15,9.88e+07,D,229947.07,251222.19,2s2.2p2.(1D).3p,2D*,5/2,2s2.2p2.(1D).3d,2F,7/2,,T5723LS,L10621,
O,2,469.9220,469.9218,17,9.36e+07,B,211522.117,232796.298,2s2.2p2.(3P).3p,2D*,3/2,2s2.2p2.(3P).3d,2F,5/2,,T6172,L10621,
O,2,470.1184,470.1179,11,9.23e+07,C,232527.09,253792.40,2s2.2p2.(1D).3p,2P*,3/2,2s2.2p2.(1D).3d,2P,3/2,,T5723LS,L10621,
O,2,470.1708,470.1712,5,3.69e+07,D,232527.09,253789.99,2s2.2p2.(1D).3p,2P*,3/2,2s2.2p2.(1D).3d,2P,1/2,,T5723LS,L10621,
O,2,470.3163,470.3161,14,9.20e+07,D,229968.44,251224.79,2s2.2p2.(1D).3p,2D*,3/2,2s2.2p2.(1D).3d,2F,5/2,,T5723LS,L10621,
O,2,470.5352,470.5346,21,1.13e+08,B,211712.732,232959.210,2s2.2p2.(3P).3p,2D*,5/2,2s2.2p2.(3P).3d,2F,7/2,,"T6172,T6632","L10621,L3448",
O,2,470.7484,470.7510,3,,,234454.634,255691.346,2s2.2p2.(3P).3d,2D,5/2,2s2.2p2.(3P).4f D,2[3]*,7/2,,,L10621,
O,2,470.7811,470.7822,4,,,234454.634,255689.939,2s2.2p2.(3P).3d,2D,5/2,2s2.2p2.(3P).4f D,2[3]*,5/2,,,L10621,
O,2,471.0012,471.0009,16,2.98e+07,C,211522.117,232747.562,2s2.2p2.(3P).3p,2D*,3/2,2s2.2p2.(3P).3d,4D,5/2,,T6172,L10621,
O,2,474.1707,474.1704,10,5.07e+06,C+,211712.732,232796.298,2s2.2p2.(3P).3p,2D*,5/2,2s2.2p2.(3P).3d,2F,5/2,,"T6172,T6632",L10621,
O,2,475.1271,475.1278,14,6.39e+06,C,211712.732,232753.816,2s2.2p2.(3P).3p,2D*,5/2,2s2.2p2.(3P).3d,4D,7/2,,T6172,L10621,
O,2,475.2681,475.2691,9,1.45e+06,C,211712.732,232747.562,2s2.2p2.(3P).3p,2D*,5/2,2s2.2p2.(3P).3d,4D,5/2,,T6172,L10621,
O,2,477.3782,477.3773,4,,,246029.295,266971.23,2s2.2p2.(3P).4p,4D*,7/2,2s2.2p2.(3P).6s,4P,5/2,,,L10621,
O,2,477.4059,477.4076,3,1.36e+05,D,211522.117,232462.724,2s2.2p2.(3P).3p,2D*,3/2,2s2.2p2.(3P).3d,4P,5/2,,T6172,L10621,
O,2,484.3366,484.3371,8,,,255622.80,276263.81,2s2.2p2.(1D).3d,2S,1/2,2s2.2p2.(1D).4f P,2[1]*,3/2,,,L10621,
O,2,484.4913,484.4919,8,1.02e+06,D,212161.881,232796.298,2s2.2p2.(3P).3p,4S*,3/2,2s2.2p2.(3P).3d,2F,5/2,,T6172,L10621,
O,2,485.6395,485.6389,11,5.58e+06,C,212161.881,232747.562,2s2.2p2.(3P).3p,4S*,3/2,2s2.2p2.(3P).3d,4D,5/2,,T6172,L10621,
O,2,485.6758,485.6762,13,1.00e+07,C,212161.881,232745.981,2s2.2p2.(3P).3p,4S*,3/2,2s2.2p2.(3P).3d,4D,3/2,,T6172,L10621,
O,2,486.0968,486.0965,12,4.70e+07,C,232480.44,253046.74,2s2.2p2.(1D).3p,2P*,1/2,2s2.2p2.(1D).3d,2D,3/2,,T5723LS,L10621,
O,2,486.4879,486.4878,11,8.07e+06,C,212161.881,232711.642,2s2.2p2.(3P).3p,4S*,3/2,2s2.2p2.(3P).3d,4D,1/2,,T6172,L10621,
O,2,487.1520,487.1523,15,5.60e+07,C,232527.09,253048.82,2s2.2p2.(1D).3p,2P*,3/2,2s2.2p2.(1D).3d,2D,5/2,,T5723LS,L10621,
O,2,487.2005,487.2017,6,9.34e+06,D,232527.09,253046.74,2s2.2p2.(1D).3p,2P*,3/2,2s2.2p2.(1D).3d,2D,3/2,,T5723LS,L10621,
O,2,489.0858,489.0856,15,5.10e+07,C+,212161.881,232602.492,2s2.2p2.(3P).3p,4S*,3/2,2s2.2p2.(3P).3d,4P,1/2,,"T6172,T6632",L10621,
O,2,490.6833,490.6830,19,4.78e+07,C+,212161.881,232535.949,2s2.2p2.(3P).3p,4S*,3/2,2s2.2p2.(3P).3d,4P,3/2,,"T6172,T6632",L10621,
O,2,492.4531,492.4529,21,5.43e+07,C+,212161.881,232462.724,2s2.2p2.(3P).3p,4S*,3/2,2s2.2p2.(3P).3d,4P,5/2,,T6172,L10621,
O,5,493.027,,230w,,,,,,,,,,,,,L552,
O,2,494.1069,494.1072,18,6.04e+07,B,214169.920,234402.797,2s2.2p2.(3P).3p,2P*,1/2,2s2.2p2.(3P).3d,2D,3/2,,"T6172,T6632",L10621,
O,2,494.2999,494.3005,20,7.88e+07,B,214229.671,234454.634,2s2.2p2.(3P).3p,2P*,3/2,2s2.2p2.(3P).3d,2D,5/2,,"T6172,T6632",L10621,
O,2,495.5705,495.5707,14,1.81e+07,B,214229.671,234402.797,2s2.2p2.(3P).3p,2P*,3/2,2s2.2p2.(3P).3d,2D,3/2,,"T6172,T6632",L10621,
O,2,504.1976,504.1975,2,5.98e+04,C,211522.117,231350.087,2s2.2p2.(3P).3p,2D*,3/2,2s2.2p2.(3P).3d,4F,5/2,,T6172,L10621,
O,2,507.0800,507.0805,3,7.38e+04,C,211712.732,231427.970,2s2.2p2.(3P).3p,2D*,5/2,2s2.2p2.(3P).3d,4F,7/2,,T6172,L10621,
O,2,509.0920,509.0917,2,,,211712.732,231350.087,2s2.2p2.(3P).3p,2D*,5/2,2s2.2p2.(3P).3d,4F,5/2,,,L10621,
O,2,511.0300,511.0303,6,7.22e+05,D,233430.53,252993.39,2s2.2p2.(3P).3d,2P,3/2,2s2.2p2.(1S).3p,2P*,3/2,,T5723LS,L10621,
O,2,515.9942,515.9941,15,3.12e+07,B,214169.920,233544.59,2s2.2p2.(3P).3p,2P*,1/2,2s2.2p2.(3P).3d,2P,1/2,,"T6172,T6632",L10621,
O,2,517.5896,517.5903,12,1.46e+07,B,214229.671,233544.59,2s2.2p2.(3P).3p,2P*,3/2,2s2.2p2.(3P).3d,2P,1/2,,"T6172,T6632",L10621,
O,2,519.0496,519.0498,14,1.18e+07,B,214169.920,233430.53,2s2.2p2.(3P).3p,2P*,1/2,2s2.2p2.(3P).3d,2P,3/2,,"T6172,T6632",L10621,
O,2,520.6650,520.6651,20,3.33e+07,B,214229.671,233430.53,2s2.2p2.(3P).3p,2P*,3/2,2s2.2p2.(3P).3d,2P,3/2,,"T6172,T6632",L10621,
O,2,532.2525,532.2502,2,,,248515.30,267298.23,2s2.2p2.(3P).4p,2P*,3/2,2s2.2p2.(3P).6s,2P,3/2,,,L10621,
O,1,532.910,532.9096,135*,2.71e+06,C+,86625.757,105385.449,2s2.2p3.(4S*).3p,5P,1,2s2.2p3.(4S*).5d,5D*,0,,T5713LS,L3760,
O,1,532.910,532.9099,135*,2.03e+06,C+,86625.757,105385.436,2s2.2p3.(4S*).3p,5P,1,2s2.2p3.(4S*).5d,5D*,1,,T5713LS,L3760,
O,1,532.968,532.9681,160,1.58e+06,C+,86627.778,105385.409,2s2.2p3.(4S*).3p,5P,2,2s2.2p3.(4S*).5d,5D*,2,,T5713LS,L3760,
O,1,533.074,533.0741,190,2.71e+06,C+,86631.454,105385.354,2s2.2p3.(4S*).3p,5P,3,2s2.2p3.(4S*).5d,5D*,4,,T5713LS,L3760,
O,2,534.4104,534.4104,2,1.46e+04,C,185235.281,203942.288,2s2.2p2.(3P).3s,4P,1/2,2s2.2p2.(3P).3p,2S*,1/2,,T6172,L10621,
O,2,537.4351,537.4355,6,4.15e+04,C,185340.577,203942.288,2s2.2p2.(3P).3s,4P,3/2,2s2.2p2.(3P).3p,2S*,1/2,,T6172,L10621,
O,2,537.7568,537.7569,5,9.68e+04,E,234402.797,252993.39,2s2.2p2.(3P).3d,2D,3/2,2s2.2p2.(1S).3p,2P*,3/2,,T5723LS,L10621,
O,2,537.9352,537.9352,7,9.67e+05,D,234402.797,252987.23,2s2.2p2.(3P).3d,2D,3/2,2s2.2p2.(1S).3p,2P*,1/2,,T5723LS,L10621,
O,2,538.1772,538.1776,1,7.55e+03,C,214169.920,232745.981,2s2.2p2.(3P).3p,2P*,1/2,2s2.2p2.(3P).3d,4D,3/2,,T6172,L10621,
O,2,539.2611,539.2606,10,8.64e+05,D,234454.634,252993.39,2s2.2p2.(3P).3d,2D,5/2,2s2.2p2.(1S).3p,2P*,3/2,,T5723LS,L10621,
O,2,540.9203,540.9175,1,3.10e+04,C,214229.671,232711.642,2s2.2p2.(3P).3p,2P*,3/2,2s2.2p2.(3P).3d,4D,1/2,,T6172,L10621,
O,2,541.5772,541.5774,5,,,195710.47,214169.920,2s.2p4,2S,1/2,2s2.2p2.(3P).3p,2P*,1/2,,,L10621,
O,2,542.3639,542.3671,1,2.81e+04,C,214169.920,232602.492,2s2.2p2.(3P).3p,2P*,1/2,2s2.2p2.(3P).3d,4P,1/2,,T6172,L10621,
O,1,543.518,543.5178,90,7.74e+05,C+,86625.757,105019.307,2s2.2p3.(4S*).3p,5P,1,2s2.2p3.(4S*).6s,5S*,2,,T5713LS,L3760,
O,1,543.578,543.5775,110,1.29e+06,C+,86627.778,105019.307,2s2.2p3.(4S*).3p,5P,2,2s2.2p3.(4S*).6s,5S*,2,,T5713LS,L3760,
O,1,543.686,543.6862,135,1.80e+06,C+,86631.454,105019.307,2s2.2p3.(4S*).3p,5P,3,2s2.2p3.(4S*).6s,5S*,2,,T5713LS,L3760,
O,2,546.1040,546.1089,2,6.53e+04,C,214229.671,232535.949,2s2.2p2.(3P).3p,2P*,3/2,2s2.2p2.(3P).3d,4P,3/2,,T6172,L10621,
O,1,557.734,557.7339,120,1.26e+00,B+,15867.862,33792.583,2s2.2p4,1D,2,2s2.2p4,1S,0,E2,"T4539,T5081",L3760,
O,2,558.3232,558.3217,10,2.17e+06,D,230609.45,248515.30,2s2.2p2.(1S).3s,2S,1/2,2s2.2p2.(3P).4p,2P*,3/2,,T5723LS,L10621,
O,3,559.237,559.2252,110,3.27e+07,B,273081.33,290958.25,2s2.2p.(2P*).3s,1P*,1,2s2.2p.(2P*).3p,1P,1,,"T5376,T5791,u24",L3492,
O,5,559.791,559.789,130,1.48e+07,B,582920.3,600779.2,1s2.2s.3p,3P*,2,1s2.2s.3d,3D,3,,T3843n,L552,
O,2,561.1061,561.1072,5,2.14e+06,D,230609.45,248426.41,2s2.2p2.(1S).3s,2S,1/2,2s2.2p2.(3P).4p,2P*,1/2,,T5723LS,L10621,
O,2,561.3472,561.3469,6,,,189068.514,206877.865,2s2.2p2.(3P).3s,2P,3/2,2s2.2p2.(3P).3p,4D*,5/2,,,L10621,
O,2,575.3917,575.3926,5,1.27e+05,C+,212593.82,229968.44,2s.2p4,2P,3/2,2s2.2p2.(1D).3p,2D*,3/2,,T6172n,L10621,
O,2,576.1008,576.1012,11,6.39e+05,C+,212593.82,229947.07,2s.2p4,2P,3/2,2s2.2p2.(1D).3p,2D*,5/2,,T6172n,L10621,
O,2,578.3788,578.3789,3w*,,,238627.46,255912.37,2s2.2p2.(3P).4s,4P,1/2,2s2.2p2.(3P).4f D,2[1]*,1/2,,,L10621,
O,2,578.3788,578.3806,3w*,,,238627.46,255912.32,2s2.2p2.(3P).4s,4P,1/2,2s2.2p2.(3P).4f D,2[1]*,3/2,,,L10621,
O,2,581.0243,581.0251,9,5.24e+05,C+,212762.25,229968.44,2s.2p4,2P,1/2,2s2.2p2.(1D).3p,2D*,3/2,,T6172n,L10621,
O,2,584.6232,584.6230,11,,,261044.03,278144.33?,2s2.2p2.(3P).5p,4D*,5/2,2s2.2p2.(1D).5s,2D,3/2,,,L10621,
O,2,590.3078,590.3079,4,,,238893.96,255829.58,2s2.2p2.(3P).4s,4P,5/2,2s2.2p2.(3P).4f G,2[4]*,7/2,,,L10621,
O,1,595.839,595.8386,160*,3.78e+05,C+,88630.587,105409.008,2s2.2p3.(4S*).3p,3P,1,2s2.2p3.(4S*).5d,3D*,1,,T5713LS,L3760,
O,1,595.839,595.8386,160*,6.80e+05,C+,88630.587,105409.008,2s2.2p3.(4S*).3p,3P,1,2s2.2p3.(4S*).5d,3D*,2,,T5713LS,L3760,
O,1,595.858,595.8584,190*,2.27e+05,C+,88631.146,105409.008,2s2.2p3.(4S*).3p,3P,2,2s2.2p3.(4S*).5d,3D*,2,,T5713LS,L3760,
O,1,595.858,595.8584,190*,2.52e+04,C,88631.146,105409.008,2s2.2p3.(4S*).3p,3P,2,2s2.2p3.(4S*).5d,3D*,1,,T5713LS,L3760,
O,1,595.858,595.8584,190*,9.06e+05,C+,88631.146,105409.008,2s2.2p3.(4S*).3p,3P,2,2s2.2p3.(4S*).5d,3D*,3,,T5713LS,L3760,
O,1,599.528,,80,,,,,,,,,,,,,L3760,
O,1,604.623,604.6233,160,1.05e+06,C+,88630.587,105165.232,2s2.2p3.(4S*).3p,3P,1,2s2.2p3.(4S*).6s,3S*,1,,T5713LS,L3760,
O,1,604.644,604.6438,190,1.75e+06,C+,88631.146,105165.232,2s2.2p3.(4S*).3p,3P,2,2s2.2p3.(4S*).6s,3S*,1,,T5713LS,L3760,
O,1,604.649,604.6495,110,3.50e+05,C+,88631.303,105165.232,2s2.2p3.(4S*).3p,3P,0,2s2.2p3.(4S*).6s,3S*,1,,T5713LS,L3760,
O,2,608.1224,608.1215,4,4.25e+05,D,214169.920,230609.45,2s2.2p2.(3P).3p,2P*,1/2,2s2.2p2.(1S).3s,2S,1/2,,T6172n,L10621,
O,2,610.3386,610.3399,7,8.36e+05,D,214229.671,230609.45,2s2.2p2.(3P).3p,2P*,3/2,2s2.2p2.(1S).3s,2S,1/2,,T6172n,L10621,
O,1,610.627,610.6265+,100,,,113294.816,129666.907,2s2.2p3.(2D*).3p,3D,3,2s2.2p3.(2D*<5/2>).4d,3F*,4,,,L3760,
O,2,611.2987,611.2986,7,3.64e+06,C,238627.46,254981.55,2s2.2p2.(3P).4s,4P,1/2,2s.2p3.(5S*).3s,4S*,3/2,,T5723LS,L10621,
O,2,615.2566,615.2560,8,7.14e+06,C,238732.65,254981.55,2s2.2p2.(3P).4s,4P,3/2,2s.2p3.(5S*).3s,4S*,3/2,,T5723LS,L10621,
O,1,615.598,615.5971,400,5.72e+06,B+,86625.757,102865.655,2s2.2p3.(4S*).3p,5P,1,2s2.2p3.(4S*).4d,5D*,1,,"T5803,LS",L3760,
O,1,615.677,615.6778,450,5.08e+06,B+,86627.778,102865.547,2s2.2p3.(4S*).3p,5P,2,2s2.2p3.(4S*).4d,5D*,3,,"T5803,LS",L3760,
O,1,615.818,615.8187,490,7.62e+06,B+,86631.454,102865.506,2s2.2p3.(4S*).3p,5P,3,2s2.2p3.(4S*).4d,5D*,4,,"T5803,LS",L3760,
O,2,619.7922,619.7905,1,,,212593.82,228723.84,2s.2p4,2P,3/2,2s2.2p2.(1D).3p,2F*,5/2,,,L10621,
O,2,621.4250,621.4252,9,1.04e+07,C,238893.96,254981.55,2s2.2p2.(3P).4s,4P,5/2,2s.2p3.(5S*).3s,4S*,3/2,,T5723LS,L10621,
O,1,625.683,625.6833+,80,,,113721.413,129699.521,2s2.2p3.(2D*).3p,3F,3,2s2.2p3.(2D*<3/2>).4d,1G*,4,,,L3760,
O,1,626.155,626.1547+,100,,,113714.444,129680.522,2s2.2p3.(2D*).3p,3F,4,2s2.2p3.(2D*).4d,3G*,5,,,L3760,
O,2,635.7961,635.7981,4,,,232462.724,248186.64,2s2.2p2.(3P).3d,4P,5/2,2s2.2p2.(3P).4p,2D*,5/2,,,L10621,
O,1,636.634,636.6335+,100,,,113996.239,129699.521,2s2.2p3.(2D*).3p,1F,3,2s2.2p3.(2D*<3/2>).4d,1G*,4,,,L3760,
O,1,637.432,637.4324+,100,,,113996.239,129679.841,2s2.2p3.(2D*).3p,1F,3,2s2.2p3.(2D*).4d,3G*,4,,,L3760,
O,1,645.360,645.3602,320,1.65e+06,C+,86625.757,102116.698,2s2.2p3.(4S*).3p,5P,1,2s2.2p3.(4S*).5s,5S*,2,,T5713LS,L3760,
O,1,645.444,645.4444,360,2.75e+06,C+,86627.778,102116.698,2s2.2p3.(4S*).3p,5P,2,2s2.2p3.(4S*).5s,5S*,2,,T5713LS,L3760,
O,1,645.598,645.5977,400,3.85e+06,C+,86631.454,102116.698,2s2.2p3.(4S*).3p,5P,3,2s2.2p3.(4S*).5s,5S*,2,,T5713LS,L3760,
O,2,645.7047,645.7030,2,,,240330.01,255812.728,2s2.2p2.(3P).4s,2P,1/2,2s2.2p2.(3P).4f D,2[2]*,3/2,,,L10621,
O,2,645.7806,645.7805,2*,,,275842.14,291323.00,2s2.2p2.(1D).4f G,2[4]*,9/2,2s2.2p2.(1D<2>).6g,2[5],11/2,,,L6336,
O,2,645.7806,645.7805,2*,,,275842.14,291323.00,2s2.2p2.(1D).4f G,2[4]*,9/2,2s2.2p2.(1D<2>).6g,2[5],9/2,,,L6336,
O,2,645.7806,645.7805,2*,,,275842.14,291323.00,2s2.2p2.(1D).4f G,2[4]*,7/2,2s2.2p2.(1D<2>).6g,2[5],9/2,,,L6336,
O,2,647.1424,647.1420,6*,,,255912.32,271360.61,2s2.2p2.(3P).4f D,2[1]*,3/2,2s2.2p2.(3P<2>).6g,2[2],5/2,,,L6336,
O,2,647.1424,647.1420,6*,,,255912.32,271360.61,2s2.2p2.(3P).4f D,2[1]*,3/2,2s2.2p2.(3P<2>).6g,2[2],3/2,,,L6336,
O,2,647.3891,647.3893,1,,,275881.65,291324.04?,2s2.2p2.(1D).4f F,2[3]*,7/2,2s2.2p2.(1D<2>).6g,2[4],9/2,,,L6336,
O,2,647.5274,647.5281,6,,,232747.562,248186.64,2s2.2p2.(3P).3d,4D,5/2,2s2.2p2.(3P).4p,2D*,5/2,,,L10621,
O,2,647.7910,647.7905,10,,,232753.816,248186.64,2s2.2p2.(3P).3d,4D,7/2,2s2.2p2.(3P).4p,2D*,5/2,,,L10621,
O,2,648.3979,648.3970,12,,,251222.19,266640.58,2s2.2p2.(1D).3d,2F,7/2,2s2.2p2.(1D).4p,2D*,5/2,,,L10621,
O,2,648.5093,648.5093,7,,,255756.131,271171.85,2s2.2p2.(3P).4f G,2[3]*,5/2,2s2.2p2.(3P<1>).6g,2[4],7/2,,,L6336,
O,2,648.6461,648.6462,7,,,255759.384,271171.85,2s2.2p2.(3P).4f G,2[3]*,7/2,2s2.2p2.(3P<1>).6g,2[4],9/2,,,L6336,
O,2,649.1924,649.1911,11,,,251224.79,266624.32,2s2.2p2.(1D).3d,2F,5/2,2s2.2p2.(1D).4p,2D*,3/2,,,L10621,
