element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Ga,7,20.1203,0.0005,20.1200+,130*,,,94873,591892,3d7,2D1,3/2,3d6.(3F1).4p,4D*,3/2,,,L12180,
Ga,7,20.1203,0.0005,20.1204+,130*,,,42718,539725,3d7,2D2,3/2,3d6.(3P2).4p,2P*,3/2,,,L12180,
Ga,7,20.1203,0.0005,20.120*,130*,,,38580,535599,3d7,2D2,5/2,3d6.(3F2).4p,4G*,7/2,,,L12180,
Ga,7,20.1245,0.0005,20.125*,60,,,38580,535468,3d7,2D2,5/2,3d6.(3P2).4p,2D*,3/2,,,L12180,
Ga,7,20.1334,0.0005,20.1335+,340*,,,5885,502569,3d7,4F,3/2,3d6.(5D).4p,6P*,3/2,,,L12180,
Ga,7,20.1334,0.0005,20.1332+,340*,,,61134,557825,3d7,2F,5/2,3d6.(3D).4p,2D*,3/2,,,L12180,
Ga,7,20.1334,0.0005,20.133*,340*,,,96280,592966,3d7,2D1,5/2,3d6.(3P1).4p,4P*,5/2,,,L12180,
Ga,7,20.1458,0.0005,20.1460+,30,,,62189,558566,3d7,2F,7/2,3d6.(3D).4p,2F*,7/2,,,L12180,
Ga,7,20.1516,0.0005,20.1516+,110,,,33799,530038,3d7,2P,3/2,3d6.(3P2).4p,4P*,5/2,,,L12180,
Ga,7,20.1566,0.0005,20.1567+,160,,,40229,536341,3d7,2H,9/2,3d6.(3F2).4p,4G*,11/2,,,L12180,
Ga,7,20.1638,0.0005,20.164*,310,,,37710,533649,3d7,2H,11/2,3d6.(3H).4p,2I*,13/2,,,L12180,
Ga,7,20.1687,0.0005,20.1688+,70,,,4641,500456,3d7,4F,5/2,3d6.(5D).4p,6P*,5/2,,,L12180,
Ga,7,20.1825,0.0005,20.1825+,40,,,62189,557668,3d7,2F,7/2,3d6.(3D).4p,2D*,5/2,,,L12180,
Ga,7,20.1848,0.0005,20.1853+,110,,,30562,525973,3d7,2G,7/2,3d6.(3H).4p,4H*,7/2,,,L12180,
Ga,7,20.1910,0.0005,20.1910+,40,,,61134,556405,3d7,2F,5/2,3d6.(1D2).4p,2P*,3/2,,,L12180,
Ga,7,20.2146,0.0005,20.215*,420bl,,,0,494690,3d7,4F,9/2,3d6.(5D).4p,6F*,9/2,,,L12180,
Ga,6,20.2146,0.0010,20.21426+,130,,,3193.3,497893.6,3d8,3F,3,3d7.(2D1).4p,3D*,2,,,L12180,
Ga,7,20.2185,0.0005,20.2185+,70,,,2753,497349,3d7,4F,7/2,3d6.(5D).4p,6P*,7/2,,,L12180,
Ga,7,20.2223,0.0005,20.2226+,100,,,40229,534726,3d7,2H,9/2,3d6.(3H).4p,2I*,11/2,,,L12180,
Ga,7,20.2295,0.0005,20.2296+,500bl,,,0,494326,3d7,4F,9/2,3d6.(5D).4p,6F*,7/2,,,L12180,
Ga,7,20.2450,0.0005,20.2447+,70,,,61134,555091,3d7,2F,5/2,3d6.(1G2).4p,2F*,5/2,,,L12180,
Ga,7,20.2497,0.0005,20.250*,4,,,37710,531542,3d7,2H,11/2,3d6.(3H).4p,4H*,9/2,,,L12180,
Ga,7,20.2544,0.0005,20.254*,90?,,,37710,531430,3d7,2H,11/2,3d6.(3H).4p,4H*,13/2,,,L12180,
Ga,7,20.2673,0.0005,20.267*,290,,,96280,589686,3d7,2D1,5/2,3d6.(3F1).4p,2D*,5/2,,,L12180,
Ga,7,20.2784,0.0005,20.2784+,160,,,94873,588009,3d7,2D1,3/2,3d6.(3F1).4p,2D*,3/2,,,L12180,
Ga,7,20.2875,0.0005,20.287*,2,,,38580,531498,3d7,2D2,5/2,3d6.(3H).4p,2G*,7/2,,,L12180,
Ga,6,20.2953,0.0010,20.29511+,6,,,5164.0,497893.6,3d8,3F,2,3d7.(2D1).4p,3D*,2,,,L12180,
Ga,7,20.2990,0.0005,20.2993+,20,,,62189,554816,3d7,2F,7/2,3d6.(3D).4p,4F*,9/2,,,L12180,
Ga,7,20.3013,0.0005,20.3011+,10,,,42718,535302,3d7,2D2,3/2,3d6.(3F2).4p,2F*,5/2,,,L12180,
Ga,6,20.3186,0.0010,20.31834+,50,,,5164.0,497330.1,3d8,3F,2,3d7.(2D1).4p,3D*,1,,,L12180,
Ga,7,20.3203,0.0005,20.3203+,400bl,,,33799,525918,3d7,2P,3/2,3d6.(3P2).4p,2D*,5/2,,,L12180,
Ga,7,20.3229,0.0005,20.3234+,30,,,62189,554233,3d7,2F,7/2,3d6.(3D).4p,4F*,7/2,,,L12180,
Ga,7,20.3255,0.0005,20.3257+,20,,,62189,554178,3d7,2F,7/2,3d6.(1G2).4p,2G*,9/2,,,L12180,
Ga,7,20.3380,0.0005,20.338*,240*,,,2753,494440?,3d7,4F,7/2,3d6.(5D).4p,6F*,5/2,,,L12180,
Ga,7,20.3380,0.0005,20.3380+,240*,,,61134,552825,3d7,2F,5/2,3d6.(3D).4p,4D*,7/2,,,L12180,
Ga,21,20.3440,0.0010,20.3435+,300,,,415258,906815,2p6.3p,2P*,3/2,2p6.3d,2D,3/2,,,L12180,
Ga,7,20.3535,0.0005,20.3536+,20,,,40229,531542,3d7,2H,9/2,3d6.(3H).4p,4H*,9/2,,,L12180,
Ga,7,20.3597,0.0005,20.360*,10,,,37710,528877,3d7,2H,11/2,3d6.(3H).4p,2G*,9/2,,,L12180,
Ga,7,20.3641,0.0005,20.3641+,8,,,61134,552194,3d7,2F,5/2,3d6.(3D).4p,4F*,5/2,,,L12180,
Ga,7,20.3818,0.0005,20.3817+,20,,,62189,552825,3d7,2F,7/2,3d6.(3D).4p,4D*,7/2,,,L12180,
Ga,6,20.3896,0.0010,20.38941+,90,,,0.0,490450.6,3d8,3F,4,3d7.(2D1).4p,3F*,4,,,L12180,
Ga,7,20.4055,0.0005,20.4054+,10,,,62189,552256,3d7,2F,7/2,3d6.(1G2).4p,2G*,7/2,,,L12180,
Ga,7,20.4147,0.0005,20.4147+,70,,,4641,494485,3d7,4F,5/2,3d6.(5D).4p,6F*,3/2,,,L12180,
Ga,20,20.4325,0.0010,20.4326+,3,,,323519,812933,3s.3p,3P*,1,3p2,3P,2,,,L12180,
Ga,7,20.4611,0.0005,20.461*,250,,,62189,550920,3d7,2F,7/2,3d6.(3G).4p,2G*,9/2,,,L12180,
Ga,7,20.4632,0.0005,20.463*,40,,,37710,526392?,3d7,2H,11/2,3d6.(3H).4p,4I*,13/2,,,L12180,
Ga,7,20.4654,0.0005,20.4651+,190,,,61134,549771,3d7,2F,5/2,3d6.(3G).4p,2G*,7/2,,,L12180,
Ga,7,20.4668,0.0005,20.4668+,40,,,5885,494482,3d7,4F,3/2,3d6.(5D).4p,6F*,1/2,,,L12180,
Ga,7,20.5101,0.0005,20.5101+,140,,,62189,549753,3d7,2F,7/2,3d6.(1G2).4p,2H*,9/2,,,L12180,
Ga,6,20.5231,0.0010,20.52304+,3,,,3193.3,490450.6,3d8,3F,3,3d7.(2D1).4p,3F*,4,,,L12180,
Ga,7,20.6101,0.0005,20.6098+,10,,,61134,546341,3d7,2F,5/2,3d6.(3G).4p,2F*,7/2,,,L12180,
Ga,6,20.6341,0.0010,20.63394+,60,,,3193.3,487831.8,3d8,3F,3,3d7.(2D1).4p,3F*,3,,,L12180,
Ga,7,20.6374,0.0005,20.6373+,340,,,26142,510702,3d7,4P,3/2,3d6.(5D).4p,4P*,1/2,,,L12180,
Ga,7,20.6484,0.0005,20.6491+,30,,,61134,545417,3d7,2F,5/2,3d6.(3F2).4p,2D*,3/2,,,L12180,
Ga,7,20.6545,0.0005,20.6547+,60,,,62189,546341,3d7,2F,7/2,3d6.(3G).4p,2F*,7/2,,,L12180,
Ga,7,20.6669,0.0005,20.6669+,360,,,26072,509937,3d7,4P,5/2,3d6.(5D).4p,4P*,3/2,,,L12180,
Ga,7,20.6701,0.0005,20.6699+,60,,,26142,509937,3d7,4P,3/2,3d6.(5D).4p,4P*,3/2,,,L12180,
Ga,7,20.6844,0.0005,20.6850+,20,,,62189,545632,3d7,2F,7/2,3d6.(3G).4p,2F*,5/2,,,L12180,
Ga,7,20.7103,0.0005,20.710*,40,,,27850,510702,3d7,4P,1/2,3d6.(5D).4p,4P*,1/2,,,L12180,
Ga,7,20.7126,0.0005,20.7125+,20,,,61134,543934,3d7,2F,5/2,3d6.(3F2).4p,2D*,5/2,,,L12180,
Ga,6,20.7182,0.0010,20.71818+,5,,,5164.0,487831.8,3d8,3F,2,3d7.(2D1).4p,3F*,3,,,L12180,
Ga,7,20.7376,0.0005,20.7376+,1100,,,26072,508288,3d7,4P,5/2,3d6.(5D).4p,4P*,5/2,,,L12180,
Ga,7,20.7409,0.0005,20.7406+,370,,,26142,508288,3d7,4P,3/2,3d6.(5D).4p,4P*,5/2,,,L12180,
Ga,7,20.7431,0.0005,20.743*,160,,,27850,509937,3d7,4P,1/2,3d6.(5D).4p,4P*,3/2,,,L12180,
Ga,7,20.7577,0.0005,20.7579+,20,,,62189,543934,3d7,2F,7/2,3d6.(3F2).4p,2D*,5/2,,,L12180,
Ga,6,20.7931,0.0010,20.79300+,40,,,5164.0,486095.0,3d8,3F,2,3d7.(2D1).4p,3F*,2,,,L12180,
Ga,20,20.8072,0.0010,20.8077+,300,,,0,480591,3s2,1S,0,3s.3p,1P*,1,,,L12180,
Ga,7,20.8262,0.0005,20.8260+,280,,,61134,541304,3d7,2F,5/2,3d6.(3G).4p,4H*,7/2,,,L12180,
Ga,7,20.8529,0.0005,20.8528+,40,,,61134,540685,3d7,2F,5/2,3d6.(3G).4p,4G*,7/2,,,L12180,
Ga,6,20.8622,0.0010,20.86220+,10,,,20531.6,499867.4,3d8,1D,2,3d7.(2D1).4p,3D*,3,,,L12180,
Ga,6,20.9038,0.0010,20.90348+,10,,,20531.6,498920.8,3d8,1D,2,3d7.(2D1).4p,1D*,2,,,L12180,
Ga,7,20.9354,0.0005,20.9357+,20,,,62189,539841,3d7,2F,7/2,3d6.(3F2).4p,2G*,9/2,,,L12180,
Ga,7,20.9606,0.0005,20.9604+,10,,,26142,503232,3d7,4P,3/2,3d6.(5D).4p,4D*,3/2,,,L12180,
Ga,7,20.9675,0.0005,20.9686+,40*,,,33799,510702,3d7,2P,3/2,3d6.(5D).4p,4P*,1/2,,,L12180,
Ga,7,20.9675,0.0005,20.968*,40*,,,61134,538050,3d7,2F,5/2,3d6.(3F2).4p,2F*,7/2,,,L12180,
Ga,7,20.9896,0.0005,20.9896+,10,,,26142,502569,3d7,4P,3/2,3d6.(5D).4p,6P*,3/2,,,L12180,
Ga,7,21.0000,0.0005,20.9999+,8,,,26072,502264,3d7,4P,5/2,3d6.(5D).4p,4D*,5/2,,,L12180,
Ga,7,21.0032,0.0005,21.0030+,90,,,26142,502264,3d7,4P,3/2,3d6.(5D).4p,4D*,5/2,,,L12180,
Ga,7,21.0218,0.0005,21.022*,30,,,27850,503540,3d7,4P,1/2,3d6.(5D).4p,4D*,1/2,,,L12180,
Ga,7,21.0356,0.0005,21.036*,30,,,27850,503232,3d7,4P,1/2,3d6.(5D).4p,4D*,3/2,,,L12180,
Ga,7,21.0620,0.0005,21.062*,160,,,26072,500860,3d7,4P,5/2,3d6.(5D).4p,4D*,7/2,,,L12180,
Ga,7,21.0752,0.0005,21.0753+,10,,,33799,508288,3d7,2P,3/2,3d6.(5D).4p,4P*,5/2,,,L12180,
Ga,7,21.0798,0.0005,21.0800+,20,,,26072,500456,3d7,4P,5/2,3d6.(5D).4p,6P*,5/2,,,L12180,
Ga,7,21.0834,0.0005,21.0831+,8,,,26142,500456,3d7,4P,3/2,3d6.(5D).4p,6P*,5/2,,,L12180,
Ga,6,21.0889,0.0010,21.08885+,40,,,25683.2,499867.4,3d8,3P,2,3d7.(2D1).4p,3D*,3,,,L12180,
Ga,6,21.1769,0.0010,21.17700+,20,,,25683.2,497893.6,3d8,3P,2,3d7.(2D1).4p,3D*,2,,,L12180,
Ga,6,21.1967,0.0010,21.19677+,25,,,26123.7,497893.6,3d8,3P,1,3d7.(2D1).4p,3D*,2,,,L12180,
Ga,7,21.2192,0.0005,21.2189+,60?,,,26072,497349,3d7,4P,5/2,3d6.(5D).4p,6P*,7/2,,,L12180,
Ga,6,21.2220,0.0010,21.22212+,6,,,26123.7,497330.1,3d8,3P,1,3d7.(2D1).4p,3D*,1,,,L12180,
Ga,6,21.2437,0.0010,21.24393+,7,,,26607.4,497330.1,3d8,3P,0,3d7.(2D1).4p,3D*,1,,,L12180,
Ga,7,21.3433,0.0005,21.3437+,20,,,62189,530711,3d7,2F,7/2,3d6.(3F2).4p,4F*,9/2,,,L12180,
Ga,7,21.3555,0.0005,21.3559+,30,,,26072,494326,3d7,4P,5/2,3d6.(5D).4p,6F*,7/2,,,L12180,
Ga,6,21.3773,0.0010,21.37749+,3,,,25683.2,493464.9,3d8,3P,2,3d7.(2D1).4p,1F*,3,,,L12180,
Ga,6,21.4144,0.0010,21.41441+,3,,,25683.2,492658.4,3d8,3P,2,3d7.(2D1).4p,1P*,1,,,L12180,
Ga,20,21.4746,0.0010,21.474*,10,,,1440365,1906040,3p.3d,1F*,3,3d2,1G,4,,,L12180,
Ga,6,21.4767,0.0010,21.47683+,15,,,34249.4,499867.4,3d8,1G,4,3d7.(2D1).4p,3D*,3,,,L12180,
Ga,6,21.5640,0.0010,21.56430+,20,,,20531.6,484260.9,3d8,1D,2,3d7.(2D1).4p,3P*,1,,,L12180,
Ga,6,21.5965,0.0010,21.59647+,70,,,20531.6,483570.3,3d8,1D,2,3d7.(2D1).4p,3P*,2,,,L12180,
Ga,7,21.7289,0.0005,21.7288+,8,,,94873,555091,3d7,2D1,3/2,3d6.(1G2).4p,2F*,5/2,,,L12180,
Ga,6,21.7609,0.0010,21.76113+,20,,,0.0,459534.9,3d8,3F,4,3d7.(2F).4p,1G*,4,,,L12180,
Ga,6,21.7763,0.0010,21.77627+,400,,,34249.4,493464.9,3d8,1G,4,3d7.(2D1).4p,1F*,3,,,L12180,
Ga,6,21.7813,0.0010,21.78144+,30,,,0.0,459106.5,3d8,3F,4,3d7.(2F).4p,3G*,5,,,L12180,
Ga,6,21.7857,0.0010,21.78572+,25,,,0.0,459016.3,3d8,3F,4,3d7.(2F).4p,3F*,4,,,L12180,
Ga,6,21.7870,0.0010,21.78663+,80,,,26123.7,485120.7,3d8,3P,1,3d7.(2D1).4p,3P*,0,,,L12180,
Ga,6,21.8061,0.0010,21.80656+,70,,,25683.2,484260.9,3d8,3P,2,3d7.(2D1).4p,3P*,1,,,L12180,
Ga,20,21.8066,0.0010,21.8066+,4,,,310815,769392,3s.3p,3P*,0,3p2,3P,1,,,L12180,
Ga,6,21.8262,0.0010,21.82620+,80,,,0.0,458164.9,3d8,3F,4,3d7.(2F).4p,3F*,3,,,L12180,
Ga,6,21.8268,0.0010,21.82752+,70,,,26123.7,484260.9,3d8,3P,1,3d7.(2D1).4p,3P*,1,,,L12180,
Ga,6,21.8395,0.0010,21.83944+,270,,,25683.2,483570.3,3d8,3P,2,3d7.(2D1).4p,3P*,2,,,L12180,
Ga,6,21.8501,0.0010,21.85059+,100,,,26607.4,484260.9,3d8,3P,0,3d7.(2D1).4p,3P*,1,,,L12180,
Ga,6,21.8605,0.0010,21.86048+,150,,,26123.7,483570.3,3d8,3P,1,3d7.(2D1).4p,3P*,2,,,L12180,
Ga,6,21.9016,0.0010,21.90178+,120,,,0.0,456583.9,3d8,3F,4,3d7.(2F).4p,3D*,3,,,L12180,
Ga,6,21.9381,0.0010,21.93834+,30,,,3193.3,459016.3,3d8,3F,3,3d7.(2F).4p,3F*,4,,,L12180,
Ga,6,21.9517,0.0010,21.95209+,120bl*,,,3193.3,458730.8,3d8,3F,3,3d7.(2F).4p,3D*,2,,,L12180,
Ga,6,21.9517,0.0010,21.95113+,120bl*,,,0.0,455557.5,3d8,3F,4,3d7.(2F).4p,3G*,4,,,L12180,
Ga,6,21.9986,0.0010,21.99885+,25,,,3193.3,457762.6,3d8,3F,3,3d7.(2F).4p,3F*,2,,,L12180,
Ga,6,22.0384,0.0010,22.03880+,80,,,5164.0,458909.2,3d8,3F,2,3d7.(2F).4p,3D*,1,,,L12180,
Ga,6,22.0462,0.0010,22.04747+,50bl*,,,5164.0,458730.8,3d8,3F,2,3d7.(2F).4p,3D*,2,,,L12180,
Ga,6,22.0462,0.0010,22.04671+,50bl*,,,34249.4,487831.8,3d8,1G,4,3d7.(2D1).4p,3F*,3,,,L12180,
Ga,6,22.0557,0.0010,22.05604+,30,,,3193.3,456583.9,3d8,3F,3,3d7.(2F).4p,3D*,3,,,L12180,
Ga,20,22.0578,0.0010,22.0572+,1,,,359566,812933,3s.3p,3P*,2,3p2,3P,2,,,L12180,
Ga,6,22.0747,0.0010,22.07501+,15,,,5164.0,458164.9,3d8,3F,2,3d7.(2F).4p,3F*,3,,,L12180,
Ga,6,22.0944,0.0010,22.09463+,5,,,5164.0,457762.6,3d8,3F,2,3d7.(2F).4p,3F*,2,,,L12180,
Ga,6,22.1058,0.0010,22.10608+,25,,,3193.3,455557.5,3d8,3F,3,3d7.(2F).4p,3G*,4,,,L12180,
Ga,6,22.1411,0.0010,22.14139+,25,,,3193.3,454836.1,3d8,3F,3,3d7.(2F).4p,3G*,3,,,L12180,
Ga,6,22.1520,0.0010,22.15232+,5,,,5164.0,456583.9,3d8,3F,2,3d7.(2F).4p,3D*,3,,,L12180,
Ga,7,22.1852,0.0005,22.1848+,30,,,94873,545632,3d7,2D1,3/2,3d6.(3G).4p,2F*,5/2,,,L12180,
Ga,7,22.2182,0.0005,22.219*,40?,,,96280,546341,3d7,2D1,5/2,3d6.(3G).4p,2F*,7/2,,,L12180,
Ga,6,22.2382,0.0010,22.23843+,30,,,5164.0,454836.1,3d8,3F,2,3d7.(2F).4p,3G*,3,,,L12180,
Ga,6,22.3038,0.0010,22.30385+,30,,,5164.0,453517.0,3d8,3F,2,3d7.(2F).4p,1D*,2,,,L12180,
Ga,6,22.4123,0.0010,22.41228+,50,,,20531.6,466715.5,3d8,1D,2,3d7.(2F).4p,1F*,3,,,L12180,
Ga,6,22.4251,0.0010,22.42526+,5,,,0.0,445925.7,3d8,3F,4,3d7.(2H).4p,1H*,5,,,L12180,
Ga,20,22.4279,0.0010,22.4279+,1,,,323519,769392,3s.3p,3P*,1,3p2,3P,1,,,L12180,
Ga,6,22.6137,0.0010,22.61346+,8,,,0.0,442214.5,3d8,3F,4,3d7.(2D2).4p,1F*,3,,,L12180,
Ga,6,22.6742,0.0010,22.67408+,80,,,25683.2,466715.5,3d8,3P,2,3d7.(2F).4p,1F*,3,,,L12180,
Ga,20,22.6851,0.0010,22.6851+,1,,,323519,764337,3s.3p,3P*,1,3p2,1D,2,,,L12180,
Ga,6,22.7690,0.0010,22.76873+,15,,,5164.0,444362.8,3d8,3F,2,3d7.(2D2).4p,1P*,1,,,L12180,
Ga,6,22.7785,0.0010,22.77908+,40bl*,,,0.0,438999.3,3d8,3F,4,3d7.(2H).4p,3H*,5,,,L12180,
Ga,6,22.7785,0.0010,22.77794+,40bl*,,,3193.3,442214.5,3d8,3F,3,3d7.(2D2).4p,1F*,3,,,L12180,
Ga,6,22.8116,0.0010,22.81138+,8,,,20531.6,458909.2,3d8,1D,2,3d7.(2F).4p,3D*,1,,,L12180,
Ga,6,22.8503,0.0010,22.85018+,80,,,20531.6,458164.9,3d8,1D,2,3d7.(2F).4p,3F*,3,,,L12180,
Ga,6,22.8714,0.0010,22.87121+,150,,,20531.6,457762.6,3d8,1D,2,3d7.(2F).4p,3F*,2,,,L12180,
Ga,6,22.8912,0.0010,22.89142+,25,,,3193.3,440038.2,3d8,3F,3,3d7.(2H).4p,3H*,4,,,L12180,
Ga,6,22.9332,0.0010,22.93303+,220,,,20531.6,456583.9,3d8,1D,2,3d7.(2F).4p,3D*,3,,,L12180,
Ga,6,22.9999,0.0010,22.99965+,370,,,0.0,434789.2,3d8,3F,4,3d7.(2D2).4p,3F*,4,,,L12180,
Ga,6,23.0157,0.0010,23.01552+,30,,,3193.3,437682.7,3d8,3F,3,3d7.(2D2).4p,1D*,2,,,L12180,
Ga,6,23.0826,0.0010,23.08264+,80bl*,,,25683.2,458909.2,3d8,3P,2,3d7.(2F).4p,3D*,1,,,L12180,
Ga,6,23.0826,0.0010,23.08228+,80bl*,,,3193.3,436426.1,3d8,3F,3,3d7.(2D2).4p,3F*,2,,,L12180,
Ga,6,23.0923,0.0010,23.09215+,220,,,25683.2,458730.8,3d8,3P,2,3d7.(2F).4p,3D*,2,,,L12180,
Ga,6,23.0956,0.0010,23.09547+,230,,,20531.6,453517.0,3d8,1D,2,3d7.(2F).4p,1D*,2,,,L12180,
Ga,6,23.1064,0.0010,23.10613+,200,,,26123.7,458909.2,3d8,3P,1,3d7.(2F).4p,3D*,1,,,L12180,
Ga,6,23.1159,0.0010,23.11566+,370,,,26123.7,458730.8,3d8,3P,1,3d7.(2F).4p,3D*,2,,,L12180,
Ga,6,23.1209,0.0010,23.12039+,25,,,5164.0,437682.7,3d8,3F,2,3d7.(2D2).4p,1D*,2,,,L12180,
Ga,6,23.1234,0.0010,23.12418+,780bl*,,,5164.0,437611.7,3d8,3F,2,3d7.(2P).4p,1P*,1,,,L12180,
Ga,6,23.1234,0.0010,23.12320+,780bl*,,,34249.4,466715.5,3d8,1G,4,3d7.(2F).4p,1F*,3,,,L12180,
Ga,6,23.1234,0.0010,23.12271+,780bl*,,,3193.3,435668.5,3d8,3F,3,3d7.(2D2).4p,3F*,3,,,L12180,
Ga,6,23.1234,0.0010,23.12237+,780bl*,,,25683.2,458164.9,3d8,3P,2,3d7.(2F).4p,3F*,3,,,L12180,
Ga,6,23.1268,0.0010,23.12671+,25,,,0.0,432400.5,3d8,3F,4,3d7.(2H).4p,3G*,3,,,L12180,
Ga,6,23.1322,0.0010,23.13199+,220,,,26607.4,458909.2,3d8,3P,0,3d7.(2F).4p,3D*,1,,,L12180,
Ga,6,23.1678,0.0010,23.16751+,30,,,26123.7,457762.6,3d8,3P,1,3d7.(2F).4p,3F*,2,,,L12180,
Ga,6,23.1700,0.0010,23.16982+,50,,,3193.3,434789.2,3d8,3F,3,3d7.(2D2).4p,3F*,4,,,L12180,
Ga,20,23.1769,0.0010,23.1769+,1,,,1025102,1456566,3s.3d,1D,2,3p.3d,1P*,1,,,L12180,
Ga,6,23.1881,0.0010,23.18776+,70,,,5164.0,436426.1,3d8,3F,2,3d7.(2D2).4p,3F*,2,,,L12180,
Ga,6,23.2075,0.0010,23.20720+,430,,,25683.2,456583.9,3d8,3P,2,3d7.(2F).4p,3D*,3,,,L12180,
Ga,6,23.2148,0.0010,23.21460+,120,,,0.0,430763.4,3d8,3F,4,3d7.(2D2).4p,3D*,3,,,L12180,
Ga,6,23.2536,0.0010,23.25336+,15,,,0.0,430045.3,3d8,3F,4,3d7.(2H).4p,3G*,4,,,L12180,
Ga,6,23.2593,0.0010,23.25907+,750,,,0.0,429939.8,3d8,3F,4,3d7.(2P).4p,3D*,3,,,L12180,
Ga,6,23.2729,0.0010,23.27252+,400,,,3193.3,432884.7,3d8,3F,3,3d7.(2P).4p,3D*,2,,,L12180,
Ga,6,23.2989,0.0010,23.29877+,16,,,3193.3,432400.5,3d8,3F,3,3d7.(2H).4p,3G*,3,,,L12180,
Ga,6,23.3018,0.0010,23.30172+,8,,,25683.2,454836.1,3d8,3P,2,3d7.(2F).4p,3G*,3,,,L12180,
Ga,4,23.3102,0.0010,23.3099+,6,,,0.0,429003,3d10,1S,0,3d9.6p,"(3/2,1/2)*",1,,,L12180,
Ga,6,23.3509,0.0010,23.35086+,230,,,3193.3,431443.0,3d8,3F,3,3d7.(2D2).4p,3D*,2,,,L12180,
Ga,6,23.3802,0.0010,23.37974+,320,,,5164.0,432884.7,3d8,3F,2,3d7.(2P).4p,3D*,2,,,L12180,
Ga,6,23.3882,0.0010,23.38798+,180,,,3193.3,430763.4,3d8,3F,3,3d7.(2D2).4p,3D*,3,,,L12180,
Ga,6,23.3908,0.0010,23.39063+,220,,,0.0,427521.7,3d8,3F,4,3d7.(2G).4p,3G*,3,,,L12180,
Ga,6,23.3975,0.0010,23.39765+,840bl*,,,26123.7,453517.0,3d8,3P,1,3d7.(2F).4p,1D*,2,,,L12180,
Ga,6,23.3975,0.0010,23.39731+,840bl*,,,0.0,427399.6,3d8,3F,4,3d7.(2H).4p,3G*,5,,,L12180,
Ga,6,23.3975,0.0010,23.39695+,840bl*,,,3193.3,430599.5,3d8,3F,3,3d7.(4P).4p,3D*,2,,,L12180,
Ga,6,23.4063,0.0010,23.40624+,840bl*,,,5164.0,432400.5,3d8,3F,2,3d7.(2H).4p,3G*,3,,,L12180,
Ga,6,23.4063,0.0010,23.40576+,840bl*,,,5164.0,432409.2,3d8,3F,2,3d7.(4P).4p,3P*,1,,,L12180,
Ga,6,23.4105,0.0010,23.41016+,130,,,0.0,427165.0,3d8,3F,4,3d7.(2G).4p,3G*,4,,,L12180,
Ga,6,23.4136,0.0010,23.41337+,800,,,0.0,427106.4,3d8,3F,4,3d7.(2G).4p,1H*,5,,,L12180,
Ga,6,23.4274,0.0010,23.42732+,900,,,3193.3,430045.3,3d8,3F,3,3d7.(2H).4p,3G*,4,,,L12180,
Ga,6,23.4333,0.0010,23.43312+,170,,,3193.3,429939.8,3d8,3F,3,3d7.(2P).4p,3D*,3,,,L12180,
Ga,6,23.4394,0.0010,23.43914+,30,,,0.0,426636.8,3d8,3F,4,3d7.(4P).4p,3D*,3,,,L12180,
Ga,6,23.4573,0.0010,23.45717+,100,,,5164.0,431472.8,3d8,3F,2,3d7.(2D2).4p,3D*,1,,,L12180,
Ga,6,23.4588,0.0010,23.45881+,30,,,5164.0,431443.0,3d8,3F,2,3d7.(2D2).4p,3D*,2,,,L12180,
Ga,4,23.4824,0.0010,23.4823+,4,,,0.0,425853,3d10,1S,0,3d9.6p,"(5/2,3/2)*",1,,,L12180,
Ga,6,23.4905,0.0010,23.49033+,320,,,3193.3,428900.4,3d8,3F,3,3d7.(4P).4p,3P*,2,,,L12180,
Ga,6,23.4965,0.0010,23.49627+,70bl*,,,5164.0,430763.4,3d8,3F,2,3d7.(2D2).4p,3D*,3,,,L12180,
Ga,6,23.4965,0.0010,23.49592+,70bl*,,,0.0,425605.8,3d8,3F,4,3d7.(2G).4p,1F*,3,,,L12180,
Ga,6,23.4987,0.0010,23.49873+,280,,,0.0,425555.0,3d8,3F,4,3d7.(2G).4p,3G*,5,,,L12180,
Ga,6,23.5139,0.0010,23.51362+,150,,,34249.4,459534.9,3d8,1G,4,3d7.(2F).4p,1G*,4,,,L12180,
Ga,6,23.5244,0.0010,23.52419+,420,,,0.0,425094.4,3d8,3F,4,3d7.(4P).4p,5P*,3,,,L12180,
Ga,6,23.5370,0.0010,23.53733+,180bl*,,,34249.4,459106.5,3d8,1G,4,3d7.(2F).4p,3G*,5,,,L12180,
Ga,6,23.5370,0.0010,23.53661+,180bl*,,,5164.0,430034.0,3d8,3F,2,3d7.(4P).4p,3D*,1,,,L12180,
Ga,6,23.5424,0.0010,23.54232+,80bl*,,,34249.4,459016.3,3d8,1G,4,3d7.(2F).4p,3F*,4,,,L12180,
Ga,6,23.5424,0.0010,23.54183+,80bl*,,,5164.0,429939.8,3d8,3F,2,3d7.(2P).4p,3D*,3,,,L12180,
Ga,6,23.5520,0.0010,23.55190+,570,,,0.0,424594.2,3d8,3F,4,3d7.(2G).4p,1G*,4,,,L12180,
Ga,6,23.5669,0.0010,23.56665+,150,,,3193.3,427521.7,3d8,3F,3,3d7.(2G).4p,3G*,3,,,L12180,
