element,sp_num,obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Ce,2,265.101,265.10066+,340,,,9778.986,47489.280,4f.(2F*).6s2,2F*,5/2,5d2.(1G).6s,2G,7/2,,,L3475,
Ce,3,266.281,,2000,,,,,,,,,,,,,L3518,
Ce,2,270.688,270.68828+,120,,,4266.397,41198.309,4f.5d.(3G*).6s,*,7/2,5d2.(3F).6s,2F,5/2,,,L3475,
Ce,3,271.930,,3000,,,,,,,,,,,,,L3518,
Ce,2,272.338,272.33842+,120,,,11949.189,48657.336,4f.5d.(3G*).6s,*,7/2,5d3,2F,7/2,,,L3475,
Ce,3,273.004,,2000,,,,,,,,,,,,,L3518,
Ce,2,274.196,274.20225+,110,,,11007.799,47466.445,4f.(2F*).5d2.(3P),4F*,3/2,5d2.(1D).6s,,5/2,,,L3475,
Ce,3,274.371,,3000,,,,,,,,,,,,,L3518,
Ce,3,274.890,,4000,,,,,,,,,,,,,L3518,
Ce,2,275.089,275.08997+,100,,,5651.357,41992.356,4f.5d.(3H*).6s,4H*,11/2,4f.5d.(1H*).6p,2I,13/2,,,L3475,
Ce,3,275.487,,4000,,,,,,,,,,,,,L3518,
Ce,2,276.142,276.14200+,150,,,0.000,36202.557,4f.(2F*).5d2.(3F),4H*,7/2,4f.6s.(3F*).6p,4G,9/2,,,L3475,
Ce,3,276.828,,4000,,,,,,,,,,,,,L3518,
Ce,2,278.427,278.42663+,120,,,8175.863,44081.375,4f.5d.(3D*).6s,4D*,5/2,5d2.(3P).6s,4P,3/2,,,L3475,
Ce,2,278.535,278.53416+,100,,,12260.088,48151.739,4f.(2F*).6s2,*,7/2,5d2.(1G).6s,2G,9/2,,,L3475,
Ce,2,279.053,279.05174+,100,,,7818.147,43643.230,4f.5d.(3D*).6s,4D*,3/2,5d2.(3P).6s,4P,1/2,,,L3475,
Ce,2,279.142,279.14109+,140,,,9316.912,45130.529,4f2.(3H).5d,4G,7/2,4f3,4F*,5/2,,,L3475,
Ce,2,283.090,283.08960+,270,,,7259.075,42573.191,4f.5d.(3F*).6s,*,7/2,5d2.(3F).6s,2F,7/2,,,L3475,
Ce,2,283.331,283.32586+,100i*,,,8175.863,43460.533,4f.5d.(3D*).6s,4D*,5/2,4f.5d.(1P*).6p,2D,5/2,,,L3475,
Ce,2,283.331,283.33012+,100i*,,,10314.162,45598.301,4f2.(3H).5d,4G,9/2,4f3,4F*,7/2,,,L3475,
Ce,3,284.940,,3000,,,,,,,,,,,,,L3518,
Ce,3,286.139,,2000,,,,,,,,,,,,,L3518,
Ce,2,287.414,287.40791+,250,,,3745.475,38529.021,4f.(2F*).5d2.(3F),4D*,3/2,4f.5d.(3D*).6p,,5/2,,,L3475,
Ce,3,290.705,,4000,,,,,,,,,,,,,L3518,
Ce,2,290.842,290.84221+,110,,,4459.872,38832.709,4f.5d.(3F*).6s,4F*,7/2,4f.6s.(3F*).6p,,5/2,,,L3475,
Ce,2,291.867,291.86651+,100,,,2641.559,36893.770,4f.5d.(1G*).6s,*,7/2,4f.6s.(1F*).6p,,7/2,,,L3475,
Ce,3,292.381,,10000,,,,,,,,,,,,,L3518,
Ce,3,292.526,,5000,,,,,,,,,,,,,L3518,
Ce,3,293.154,,10000,,,,,,,,,,,,,L3518,
Ce,3,294.853,,2000,,,,,,,,,,,,,L3518,
Ce,2,295.594,295.59394+,120,,,2382.246,36202.557,4f.5d.(1G*).6s,*,9/2,4f.6s.(3F*).6p,4G,9/2,,,L3475,
Ce,2,296.480,296.48012+,110,,,5675.763,39394.990,4f.5d.(3F*).6s,4F*,9/2,4f.5d.(3P*).6p,,7/2,,,L3475,
Ce,2,297.258,297.25873+,100,,,4910.963,38541.873,4f.5d.(3H*).6s,*,11/2,5d3,,9/2,,,L3475,
Ce,3,297.372,,5000,,,,,,,,,,,,,L3518,
Ce,2,297.691,297.69033+,400,,,4266.397,37848.550,4f.5d.(3G*).6s,*,7/2,5d2.(3F).6s,4F,5/2,,,L3475,
Ce,2,297.746,297.74597+,150,,,5819.113,39394.990,4f.5d.(3G*).6s,*,9/2,4f.5d.(3P*).6p,,7/2,,,L3475,
Ce,2,298.041,298.04009+,120,,,14481.930,48024.675,4f.(2F*).5d2.(1D),*,5/2,4f.6s.(3F*).6p,,5/2,,,L3475,
Ce,2,299.087,299.08714+,250,,,2382.246,35807.568,4f.5d.(1G*).6s,*,9/2,4f.6s.(1F*).6p,,9/2,,,L3475,
Ce,2,299.442,299.44217+,110,,,4266.397,37652.091,4f.5d.(3G*).6s,*,7/2,4f.5d.(3P*).6p,,5/2,,,L3475,
Ce,2,299.564,299.56456+,320,,,5437.422,38809.476,4f.(2F*).5d2.(3F),4G*,7/2,5d2.(3F).6s,4F,7/2,,,L3475,
Ce,2,300.879,300.87862+,400,,,2581.257,35807.568,4f.(2F*).5d2.(3F),4H*,9/2,4f.6s.(1F*).6p,,9/2,,,L3475,
Ce,2,301.720,301.71952+,370,,,5675.763,38809.476,4f.5d.(3F*).6s,4F*,9/2,5d2.(3F).6s,4F,7/2,,,L3475,
Ce,3,302.275,,10000,,,,,,,,,,,,,L3518,
Ce,3,303.158,,50000,,,,,,,,,,,,,L3518,
Ce,2,303.773,303.77310+,210,,,4322.708,37232.438,4f.5d.(3G*).6s,*,5/2,4f.5d.(3P*).6p,,3/2,,,L3475,
Ce,2,305.198,305.19723+,200,,,4322.708,37078.879,4f.5d.(3G*).6s,*,5/2,4f.5d.(1F*).6p,,3/2,,,L3475,
Ce,2,305.524,305.52360+,350,,,4511.257,37232.438,4f.5d.(3G*).6s,4G*,5/2,4f.5d.(3P*).6p,,3/2,,,L3475,
Ce,3,305.559,,95000,,,,,,,,,,,,,L3518,
Ce,3,305.656,,20000,,,,,,,,,,,,,L3518,
Ce,2,305.678,305.67735+,320,,,2641.559,35346.282,4f.5d.(1G*).6s,*,7/2,4f.6s.(3F*).6p,,7/2,,,L3475,
Ce,3,305.723,,40000,,,,,,,,,,,,,L3518,
Ce,3,305.758,,20000,,,,,,,,,,,,,L3518,
Ce,2,306.301,306.30035+,680,,,7233.627,39871.833,4f.5d.(3G*).6s,4G*,11/2,5d2.(3F).6s,4F,9/2,,,L3475,
Ce,2,308.367,308.36645+,320,,,6389.942,38809.476,4f.(2F*).5d2.(3F),4G*,9/2,5d2.(3F).6s,4F,7/2,,,L3475,
Ce,2,308.444,308.44643+,250,,,5437.422,37848.550,4f.(2F*).5d2.(3F),4G*,7/2,5d2.(3F).6s,4F,5/2,,,L3475,
Ce,3,308.510,,40000,,,,,,,,,,,,,L3518,
Ce,2,309.037,309.03683+,200,,,7522.622,39871.833,4f.(2F*).5d2.(3F),4G*,11/2,5d2.(3F).6s,4F,9/2,,,L3475,
Ce,2,310.338,310.33702+,370,,,3593.882,35807.568,4f.5d.(1G*).6s,*,9/2,4f.6s.(1F*).6p,,9/2,,,L3475,
Ce,3,310.698,,20000,,,,,,,,,,,,,L3518,
Ce,2,310.747,310.74670+,200,,,6638.258,38809.476,4f.(2F*).5d2.(3F),*,9/2,5d2.(3F).6s,4F,7/2,,,L3475,
Ce,2,311.028,311.02779+,320,,,3995.460,36137.604,4f.5d.(3H*).6s,4H*,7/2,4f.6s.(1F*).6p,,5/2,,,L3475,
Ce,3,311.053,,30000,,,,,,,,,,,,,L3518,
Ce,2,311.117,311.11609+,300,,,2634.666,34767.688,4f.5d.(3F*).6s,*,5/2,4f.6s.(3F*).6p,,3/2,,,L3475,
Ce,3,312.156,,30000,,,,,,,,,,,,,L3518,
Ce,2,312.753,312.75328+,220,,,3593.882,35558.702,4f.5d.(1G*).6s,*,9/2,4f.6s.(3F*).6p,,7/2,,,L3475,
Ce,2,313.033,313.03396+,200,,,4266.397,36202.557,4f.5d.(3G*).6s,*,7/2,4f.6s.(3F*).6p,4G,9/2,,,L3475,
Ce,2,313.087,313.08517+,240,,,0.000,31930.936,4f.(2F*).5d2.(3F),4H*,7/2,4f.5d.(3G*).6p,,9/2,,,L3475,
Ce,3,314.129,,20000,,,,,,,,,,,,,L3518,
Ce,3,314.396,,20000,,,,,,,,,,,,,L3518,
Ce,2,314.460,314.45968+,200,,,2634.666,34426.037,4f.5d.(3F*).6s,*,5/2,4f.5d.(1F*).6p,,5/2,,,L3475,
Ce,2,314.528,314.52787+,290,,,2641.559,34426.037,4f.5d.(1G*).6s,*,7/2,4f.5d.(1F*).6p,,5/2,,,L3475,
Ce,2,314.641,314.64086+,290,,,2382.246,34155.311,4f.5d.(1G*).6s,*,9/2,5d3,,7/2,,,L3475,
Ce,3,314.706,,20000,,,,,,,,,,,,,L3518,
Ce,2,316.415,316.41526+,290,,,2382.246,33977.140,4f.5d.(1G*).6s,*,9/2,4f.5d.(3D*).6p,,7/2,,,L3475,
Ce,2,316.918,316.91795+,290,,,5651.357,37196.137,4f.5d.(3H*).6s,4H*,11/2,4f.6s.(3F*).6p,,9/2,,,L3475,
Ce,2,317.161,317.16062+,290,,,2634.666,34155.311,4f.5d.(3F*).6s,*,5/2,5d3,,7/2,,,L3475,
Ce,2,318.352,318.35240+,480,,,4523.033,35925.682,4f.5d.(3H*).6s,4H*,9/2,4f.6s.(3F*).6p,,7/2,,,L3475,
Ce,2,318.613,318.61241+,240,,,5819.113,37196.137,4f.5d.(3G*).6s,*,9/2,4f.6s.(3F*).6p,,9/2,,,L3475,
