element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Sc,1,191.88944,0.00007,191.88945,0.00005,"2g,a",,,0.0000,52113.339,3d.4s2,2D,3/2,,*,3/2 or 5/2,,,L2110,
Sc,1,191.97992,0.00007,191.97993,0.00005,"3g,a",,,0.0000,52088.778,3d.4s2,2D,3/2,,*,3/2 or 5/2,,,L2110,
Sc,2,191.9967,0.0010,191.9967,0.0010,1,,,27841.35,79925.59,3p6.3d.4p,3F*,4,3p6.3d.5d,3F,3,,,L5141,
Sc,1,192.51131,0.00007,192.51130,0.00005,"2g,a",,,168.3371,52113.339,3d.4s2,2D,5/2,,*,3/2 or 5/2,,,L2110,
Sc,2,192.5512,0.0010,192.5512,0.0010,2,,,27917.78,79852.02,3p6.3d.4p,3D*,1,3p6.3d.5d,3F,2,,,L5141,
Sc,2,192.6623,0.0010,192.6623,0.0010,4,,,28021.29,79925.59,3p6.3d.4p,3D*,2,3p6.3d.5d,3F,3,,,L5141,
Sc,2,192.9010,0.0010,192.9010,0.0010,4,,,28161.17,80001.24,3p6.3d.4p,3D*,3,3p6.3d.5d,3F,4,,,L5141,
Sc,1,192.95717,0.00007,192.95718,0.00005,"2g,a",,,0.0000,51824.970,3d.4s2,2D,3/2,,*,3/2 or 5/2,,,L2110,
Sc,1,193.09940,0.00007,193.09943,0.00005,"2g,a",,,0.0000,51786.792,3d.4s2,2D,3/2,,*,5/2,,,L2110,
Sc,2,193.1829,0.0010,193.1829,0.0010,1,,,28161.17,79925.59,3p6.3d.4p,3D*,3,3p6.3d.5d,3F,3,,,L5141,
Sc,2,193.2272,0.0010,193.2272,0.0010,4,,,26081.34,77833.88,3p6.3d.4p,1D*,2,3p6.3d.6s,1D,2,,,L5141,
Sc,1,193.57528,0.00007,193.57525,0.00005,"2g,a",,,0.0000,51659.497,3d.4s2,2D,3/2,,*,3/2 or 5/2,,,L2110,
Sc,1,193.58314,0.00007,193.58307,0.00005,"3g,a",,,0.0000,51657.409,3d.4s2,2D,3/2,,*,3/2 or 5/2,,,L2110,
Sc,1,193.58599,0.00007,193.58598,0.00005,"2g,a",,,168.3371,51824.970,3d.4s2,2D,5/2,,*,3/2 or 5/2,,,L2110,
Sc,1,193.62351,0.00007,193.62346,0.00005,"2g,a",,,0.0000,51646.634,3d.4s2,2D,3/2,,*,3/2 or 5/2,,,L2110,
Sc,1,193.64116,0.00007,193.64117,0.00005,"2g,a",,,0.0000,51641.910,3d.4s2,2D,3/2,,*,3/2 or 5/2,,,L2110,
Sc,1,193.72925,0.00007,193.72916,0.00005,"3g,a",,,168.3371,51786.792,3d.4s2,2D,5/2,,*,5/2,,,L2110,
Sc,1,193.76000,0.00007,193.75998,0.00005,"1g,a",,,0.0000,51610.244,3d.4s2,2D,3/2,,*,3/2 or 5/2,,,L2110,
Sc,1,193.83962,0.00007,193.83958,0.00005,"3g,a",,,168.3371,51757.388,3d.4s2,2D,5/2,,*,3/2 or 5/2,,,L2110,
Sc,1,193.84924,0.00007,193.84920,0.00005,"2g,a",,,0.0000,51586.490,3d.4s2,2D,3/2,,*,3/2 or 5/2,,,L2110,
Sc,1,193.86660,0.00007,193.86657,0.00005,"3g,a",,,0.0000,51581.869,3d.4s2,2D,3/2,,*,3/2 or 5/2,,,L2110,
Sc,4,193.9088,0.0010,193.9093,0.0010,7,,,333090.8,384661.3,3s2.3p5.4s,3P*,2,3s2.3p5.4p,1D,2,,,L2826,
Sc,1,194.02387,0.00007,194.02384,0.00005,"2g,a",,,0.0000,51540.059,3d.4s2,2D,3/2,,*,3/2 or 5/2,,,L2110,
Sc,5,194.1374,0.0010,194.1374,0.0010,7,,,386386.3,437896.2,3s2.3p4.(3P).4s,4P,5/2,3s.3p5.(3P*).3d,4D*,7/2,,,L6469,
Sc,1,194.20806,0.00007,194.20809,0.00005,"3g,a",,,168.3371,51659.497,3d.4s2,2D,5/2,,*,3/2 or 5/2,,,L2110,
Sc,1,194.21590,0.00007,194.21597,0.00005,"2g,a",,,168.3371,51657.409,3d.4s2,2D,5/2,,*,3/2 or 5/2,,,L2110,
Sc,1,194.25657,0.00007,194.25662,0.00005,"3g,a",,,168.3371,51646.634,3d.4s2,2D,5/2,,*,3/2 or 5/2,,,L2110,
Sc,1,194.27446,0.00007,194.27445,0.00005,"4g,a",,,168.3371,51641.910,3d.4s2,2D,5/2,,*,3/2 or 5/2,,,L2110,
Sc,1,194.39402,0.00007,194.39404,0.00005,"2g,a",,,168.3371,51610.244,3d.4s2,2D,5/2,,*,3/2 or 5/2,,,L2110,
Sc,1,194.48381,0.00007,194.48384,0.00005,"3g,a",,,168.3371,51586.490,3d.4s2,2D,5/2,,*,3/2 or 5/2,,,L2110,
Sc,1,194.50129,0.00007,194.50132,0.00005,"2g,a",,,168.3371,51581.869,3d.4s2,2D,5/2,,*,3/2 or 5/2,,,L2110,
Sc,1,194.56938,0.00007,194.56941,0.00005,"3g,a",,,168.3371,51563.878,3d.4s2,2D,5/2,,*,3/2 or 5/2,,,L2110,
Sc,1,194.65959,0.00007,194.65962,0.00005,"1g,a",,,168.3371,51540.059,3d.4s2,2D,5/2,,*,3/2 or 5/2,,,L2110,
Sc,1,194.68414,0.00007,194.68416,0.00005,"3g,a",,,168.3371,51533.585,3d.4s2,2D,5/2,,*,3/2 or 5/2,,,L2110,
