element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Pt,5,64.1262,0.0003,64.12587,0.00009,147,1.12e+08,,36613.63,192556.93,5d6,3G,3,5d5.6p,192556*,2,,T9562,L19450,
Pt,5,64.1786,0.0003,64.17843,0.00012,189,3.26e+08,,54077.0,209892.6,5d6,3F1,2,5d5.6p,209892*,2,,T9562,L19450,
Pt,4,64.2291,0.0003,64.22859,0.00007,385,2.09e+08,,0.00,155693.90,5d7,4F,9/2,5d6.6p,155693*,7/2,,T9565,L19453,
Pt,5,64.2357,0.0003,64.23553,0.00010,114,1.10e+08,,32630.51,188307.6,5d6,3D,2,5d5.6p,188307*,2,,T9562,L19450,
Pt,5,64.2468,0.0003,64.24673,0.00012,216,2.14e+08,,40468.85,196118.8,5d6,1F,3,5d5.6p,196118*,2,,T9562,L19450,
Pt,5,64.2620,0.0003,64.26167,0.00008,721,8.70e+08,,40468.85,196082.61,5d6,1F,3,5d5.6p,196082*,3,,T9562,L19450,
Pt,5,64.2875,0.0003,64.28736,0.00008,206,1.29e+08,,36613.63,192165.20,5d6,3G,3,5d5.6p,192165*,4,,T9562,L19450,
Pt,5,64.3019,0.0003,64.30183,0.00009,716,5.35e+08,,44274.55,199791.13,5d6,1G2,4,5d5.6p,199791*,5,,T9562,L19450,
Pt,5,64.3095,0.0003,64.30941,0.00010,538,4.63e+08,,53919.76,209418.01,5d6,3F1,4,5d5.6p,209418*,3,,T9562,L19450,
Pt,5,64.3310,0.0003,64.33069,0.00021,84,3.41e+08,,73730.0,229176.8,5d6,1D1,2,5d5.6p,229176*,3,,T9562,L19450,
Pt,5,64.3442,0.0003,64.34381,0.00008,410,3.47e+08,,30610.18,186025.28,5d6,3F2,4,5d5.6p,186025*,3,,T9562,L19450,
Pt,5,64.3477,0.0003,64.34724,0.00009,230,1.21e+08,,32806.12,188212.93,5d6,3G,4,5d5.6p,188212*,3,,T9562,L19450,
Pt,5,64.3746,0.0003,64.37450,0.00012,349,3.43e+08,,54077.0,209418.01,5d6,3F1,2,5d5.6p,209418*,3,,T9562,L19450,
Pt,5,64.4150,0.0006,64.41574,0.00009,866bl(O II),1.39e+08,,34478.40,189719.97,5d6,3D,3,5d5.6p,189719*,3,,T9562,L19450,
Pt,5,64.4679,0.0003,64.46783,0.00008,765,2.65e+08,,16430.43,171546.55,5d6,3H,4,5d5.6p,171546*,5,,T9562,L19450,
Pt,4,64.4735,0.0006,64.47295,0.00007,445bl(Pt V),1.30e+08,,10452.87,165556.67,5d7,4F,5/2,5d6.6p,165556*,7/2,,T9565,L19453,
Pt,5,64.4735,0.0006,64.47341,0.00021,445bl(Pt IV),7.36e+08,,73730.0,228832.7,5d6,1D1,2,5d5.6p,228832*,2,,T9562,L19450,
Pt,5,64.4864,0.0003,64.48660,0.00010,102,1.40e+08,,53919.76,208990.74,5d6,3F1,4,5d5.6p,208990*,3,,T9562,L19450,
Pt,5,64.5131,0.0003,64.51276,0.00012,143,2.84e+08,,61895.2,216903.3,5d6,3F1,3,5d5.6p,216903*,2,,T9562,L19450,
Pt,4,64.5313,0.0003,64.53141,0.00008,226,7.63e+07,,18361.43,173324.72,5d7,2G,9/2,5d6.6p,173324*,7/2,,T9565,L19453,
Pt,4,64.5877,0.0003,64.58765,0.00006,437,2.59e+08,,9567.18,164395.55,5d7,4F,7/2,5d6.6p,164395*,9/2,,T9565,L19453,
Pt,5,64.6029,0.0003,64.60263,0.00007,521,1.71e+08,,24694.24,179486.69,5d6,3F2,3,5d5.6p,179486*,4,,T9562,L19450,
Pt,5,64.6231,0.0003,64.62322,0.00008,177,5.20e+07,,22774.76,177517.90,5d6,3P2,2,5d5.6p,177517*,2,,T9562,L19450,
Pt,5,64.6531,0.0006,64.65307,0.00021,683bl(Pt IV),9.07e+08,,73730.0,228401.7,5d6,1D1,2,5d5.6p,228401*,3,,T9562,L19450,
