element,sp_num,obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
N,2,460.148,460.1478,550,2.22e+07,B+,148940.17,170666.23,2s2.2p.3s,3P*,1,2s2.2p.3p,3P,2,,T7333,L3513,
N,5,460.373,460.374,350,4.14e+07,A,456126.6,477842.0,1s2.3s,2S,1/2,1s2.3p,2P*,3/2,,T5118LS,L4829,
N,4,460.633,,90,,,,,,,,,,,,,L4738,
N,2,460.716,460.7153,450,3.15e+07,B+,148908.59,170607.89,2s2.2p.3s,3P*,0,2s2.2p.3p,3P,1,,T7333,L3513,
N,2,461.387,461.3868,360,2.12e+07,B+,148940.17,170607.89,2s2.2p.3s,3P*,1,2s2.2p.3p,3P,1,,T7333,L3513,
N,5,461.998,461.997,250,4.10e+07,A,456126.6,477765.7,1s2.3s,2S,1/2,1s2.3p,2P*,1/2,,T5118LS,L4829,
N,2,462.139,462.1393,450,9.04e+07,B+,148940.17,170572.61,2s2.2p.3s,3P*,1,2s2.2p.3p,3P,0,,T7333,L3513,
N,2,463.054,463.0539,870,7.48e+07,B+,149076.52,170666.23,2s2.2p.3s,3P*,2,2s2.2p.3p,3P,2,,T7333,L3513,
N,3,463.414,463.413,90,6.36e+07,B,245665.4,267238.4,2s2.3p,2P*,1/2,2s2.3d,2D,3/2,,T6335n,L3513,
N,3,464.064,464.064,120,7.60e+07,B,245701.3,267244.0,2s2.3p,2P*,3/2,2s2.3d,2D,5/2,,T6335n,L3513,
N,2,464.308,464.3086,550,4.39e+07,B+,149076.52,170607.89,2s2.2p.3s,3P*,2,2s2.2p.3p,3P,1,,T7333,L3513,
N,2,478.813,478.8138,285,2.50e+07,B,166582.45,187461.56,2s2.2p.3p,3D,2,2s2.2p.3d,3D*,2,,T7333,L3513,
N,2,480.329,480.3287,450,3.17e+07,B,166678.64,187491.90,2s2.2p.3p,3D,3,2s2.2p.3d,3D*,3,,T7333,L3513,
N,1,484.738,,180,,,,,,,,,,,,,L3513,
N,3,485.882,485.870,90,4.35e+07,B,309656.2,330232.1,2s.2p.(3P*).3p,4D,1/2,2s.2p.(3P*).3d,4F*,3/2,,T7192LS,L3513,
N,3,486.715,486.717,150,6.18e+07,B,309849.8,330389.9,2s.2p.(3P*).3p,4D,7/2,2s.2p.(3P*).3d,4F*,9/2,,T7192LS,L3513,
N,2,489.511,489.5117,285,3.04e+06,D,144187.94,164610.76,2s.2p3,1D*,2,2s2.2p.3p,1P,1,,T7333,L3513,
N,1,491.494,491.4940,160,8.08e+05,B,86137.350,106477.800,2s2.2p2.(3P).3s,2P,1/2,2s2.2p2.(3P).4p,2S*,1/2,,T5475n,L3513,
N,1,493.512,493.5117,210,1.76e+06,B,86220.510,106477.800,2s2.2p2.(3P).3s,2P,3/2,2s2.2p2.(3P).4p,2S*,1/2,,T5475n,L3513,
N,5,494.456,,200w,,,,,,,,,,,,,L4829,
N,1,495.023,,160,,,,,,,,,,,,,L3513,
N,1,496.398,,350,,,,,,,,,,,,,L3513,
N,2,498.737,498.7376,285,6.98e+07,B+,168892.21,188937.24,2s2.2p.3p,3S,1,2s2.2p.3d,3P*,0,,T7333,L3513,
N,2,499.436,499.4360,450,2.62e+07,C+,205654.22,225671.22,2s.2p2.(4P).3s,5P,2,2s.2p2.(4P).3p,5P*,3,,T5520LS,L3513,
N,2,500.148,500.1474,650,1.04e+08,A,166582.45,186570.98,2s2.2p.3p,3D,2,2s2.2p.3d,3F*,3,,T7333,L3513,
N,2,500.270,500.2703,360,8.33e+06,B,148908.59,168892.21,2s2.2p.3s,3P*,0,2s2.2p.3p,3S,1,,T7333,L3513,
N,2,500.515,500.5150,870,1.14e+08,A,166678.64,186652.49,2s2.2p.3p,3D,3,2s2.2p.3d,3F*,4,,T7333,L3513,
N,2,500.732,500.7328,550,7.43e+07,B+,168892.21,188857.37,2s2.2p.3p,3S,1,2s2.2p.3d,3P*,2,,T7333,L3513,
N,2,501.062,501.0621,450,2.10e+07,B,148940.17,168892.21,2s2.2p.3s,3P*,1,2s2.2p.3p,3S,1,,T7333,L3513,
N,2,501.639,501.6381,360,1.59e+07,A,166582.45,186511.58,2s2.2p.3p,3D,2,2s2.2p.3d,3F*,2,,T7333,L3513,
N,2,502.566,502.5659,360,1.04e+07,A,166678.64,186570.98,2s2.2p.3p,3D,3,2s2.2p.3d,3F*,3,,T7333,L3513,
N,2,504.510,504.5099,550,3.37e+07,B,149076.52,168892.21,2s2.2p.3s,3P*,2,2s2.2p.3p,3S,1,,T7333,L3513,
N,1,528.120,528.1204,185,2.45e+05,C,88107.260,107037.069,2s.2p4,4P,5/2,2s2.2p2.(3P).4p,4P*,5/2,,T5475,L3513,
N,1,529.268,,140,,,,,,,,,,,,,L3513,
N,3,531.435,531.436,90,1.14e+07,B,317395.2,336206.9,2s.2p.(3P*).3p,4P,5/2,2s.2p.(3P*).3d,4P*,5/2,,T7192LS,L3513,
N,3,532.082,532.087,200,5.68e+07,B,321066.8,339855.5,2s.2p.(3P*).3p,2D,5/2,2s.2p.(3P*).3d,2F*,7/2,,T7192LS,L3513,
N,3,532.718,532.719,150,5.29e+07,B,320978.2,339744.6,2s.2p.(3P*).3p,2D,3/2,2s.2p.(3P*).3d,2F*,5/2,,T7192LS,L3513,
N,2,549.567,549.5655,450,2.66e+07,B+,170666.23,188857.37,2s2.2p.3p,3P,2,2s2.2p.3d,3P*,2,,T7333,L3513,
N,2,553.536,553.5347,285,6.04e+07,C+,205724.81,223785.51,2s.2p2.(4P).3s,5P,3,2s.2p2.(4P).3p,5D*,4,,T5520LS,L3513,
N,2,566.663,566.663,650,3.45e+07,A,148940.17,166582.45,2s2.2p.3s,3P*,1,2s2.2p.3p,3D,2,,T7333,L3513,
N,2,567.602,567.602,550,2.80e+07,A,148908.59,166521.69,2s2.2p.3s,3P*,0,2s2.2p.3p,3D,1,,T7333,L3513,
N,2,567.956,567.956,870,4.96e+07,A,149076.52,166678.64,2s2.2p.3s,3P*,2,2s2.2p.3p,3D,3,,T7333,L3513,
N,2,568.621,568.621,450,1.78e+07,A,148940.17,166521.69,2s2.2p.3s,3P*,1,2s2.2p.3p,3D,1,,T7333,L3513,
N,2,571.077,571.077,450,1.17e+07,A,149076.52,166582.45,2s2.2p.3s,3P*,2,2s2.2p.3p,3D,2,,T7333,L3513,
N,2,574.730,574.730,285,3.27e+06,B+,149187.80,166582.45,2s2.2p.3s,1P*,1,2s2.2p.3p,3D,2,,T7333,L3513,
N,1,575.250,575.2499,700,1.06e+06,C,95532.150,112911.079,2s2.2p2.(3P).3p,4P*,5/2,2s2.2p2.(3P).5d,4D,7/2,,"u18,LS",L3513,
N,1,576.475,,240,,,,,,,,,,,,,L3513,
N,1,582.954,,265,,,,,,,,,,,,,L3513,
N,1,585.404,,235,,,,,,,,,,,,,L3513,
N,2,592.781,592.781,360,3.19e+07,A,170572.61,187437.56,2s2.2p.3p,3P,0,2s2.2p.3d,3D*,1,,T7333,L3513,
N,2,593.178,593.178,550,4.23e+07,A,170607.89,187461.56,2s2.2p.3p,3P,1,2s2.2p.3d,3D*,2,,T7333,L3513,
N,2,594.024,594.024,285,2.22e+07,A,170607.89,187437.56,2s2.2p.3p,3P,1,2s2.2p.3d,3D*,1,,T7333,L3513,
N,2,594.165,594.165,650,5.47e+07,A,170666.23,187491.90,2s2.2p.3p,3P,2,2s2.2p.3d,3D*,3,,T7333,L3513,
N,2,595.239,595.239,285,1.24e+07,A,170666.23,187461.56,2s2.2p.3p,3P,2,2s2.2p.3d,3D*,2,,T7333,L3513,
N,1,599.943,599.9431,160,3.64e+06,C+,93581.550,110245.183,2s2.2p2.(3P).3p,2S*,1/2,2s2.2p2.(3P).4d,2P,1/2,,T6340,L3513,
N,1,600.847,600.8473,210,3.58e+06,C+,93581.550,110220.107,2s2.2p2.(3P).3p,2S*,1/2,2s2.2p2.(3P).4d,2P,3/2,,T6340,L3513,
N,2,616.776,616.775,285,2.65e+07,C+,186652.49,202861.36,2s2.2p.3d,3F*,4,2s2.2p.4p,3D,3,,T6385n,L3513,
N,2,637.962,637.962,360,3.52e+06,B,148940.17,164610.76,2s2.2p.3s,3P*,1,2s2.2p.3p,1P,1,,T7333,L3513,
N,4,638.077,638.075,150,1.42e+07,B,388854.6,404522.4,1s2.2s.3s,1S,0,1s2.2s.3p,1P*,1,,T5633,L4738,
N,1,641.165,641.1648,185,7.86e+05,C,94793.490,110385.795,2s2.2p2.(3P).3p,4D*,3/2,2s2.2p2.(3P).4d,4D,1/2,,"u18,LS",L3513,
N,1,642.064,642.0641,210,8.97e+05,C,94830.890,110401.356,2s2.2p2.(3P).3p,4D*,5/2,2s2.2p2.(3P).4d,4D,5/2,,"u18,LS",L3513,
N,1,642.302,642.3072,210,5.47e+05,C,94830.890,110395.463,2s2.2p2.(3P).3p,4D*,5/2,2s2.2p2.(3P).4d,4D,3/2,,"u18,LS",L3513,
N,1,642.832,,210,,,,,,,,,,,,,L3513,
N,1,643.768,,185,,,,,,,,,,,,,L3513,
N,1,644.094,644.0938,235,1.33e+06,C,94881.820,110403.220,2s2.2p2.(3P).3p,4D*,7/2,2s2.2p2.(3P).4d,4D,7/2,,"u18,LS",L3513,
N,3,645.411,645.408,90,1.49e+07,B,317336.2,332826.0,2s.2p.(3P*).3p,4P,3/2,2s.2p.(3P*).3d,4D*,5/2,,T7192LS,L3513,
N,1,645.790,,185,,,,,,,,,,,,,L3513,
N,3,646.702,646.702,120,2.11e+07,B,317395.2,332854.0,2s.2p.(3P*).3p,4P,5/2,2s.2p.(3P*).3d,4D*,7/2,,T7192LS,L3513,
N,1,646.844,,300,,,,,,,,,,,,,L3513,
N,1,648.171,648.1706,265,3.43e+06,C,94770.880,110194.654,2s2.2p2.(3P).3p,4D*,1/2,2s2.2p2.(3P).4d,4F,3/2,,"u18,LS",L3513,
N,2,648.205,648.205,750,2.58e+07,B+,149187.80,164610.76,2s2.2p.3s,1P*,1,2s2.2p.3p,1P,1,,T7333,L3513,
N,1,648.270,648.2699,360,4.90e+06,C,94881.820,110303.233,2s2.2p2.(3P).3p,4D*,7/2,2s2.2p2.(3P).4d,4F,9/2,,"u18,LS",L3513,
N,1,648.375,648.3753,300,3.67e+06,C,94793.490,110212.396,2s2.2p2.(3P).3p,4D*,3/2,2s2.2p2.(3P).4d,4F,5/2,,"u18,LS",L3513,
N,1,648.480,648.4808,325,4.20e+06,C,94830.890,110247.288,2s2.2p2.(3P).3p,4D*,5/2,2s2.2p2.(3P).4d,4F,7/2,,"u18,LS",L3513,
N,1,649.122,649.1222,160,1.37e+06,C,94793.490,110194.654,2s2.2p2.(3P).3p,4D*,3/2,2s2.2p2.(3P).4d,4F,3/2,,"u18,LS",L3513,
N,1,649.954,649.9518,210,1.18e+06,C,94830.890,110212.396,2s2.2p2.(3P).3p,4D*,5/2,2s2.2p2.(3P).4d,4F,5/2,,"u18,LS",L3513,
