element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Te,2,117.5789,0.0011,117.5787,0.0003,69000,,,0.000,85049.41,5s2.5p3,4S*,3/2,5s2.5p2.(3P).5d,4F,5/2,,,L15043,
Te,2,117.6671,0.0011,117.6665,0.0003,45000,,,10222.385,95208.37,5s2.5p3,2D*,3/2,5s2.5p2.(1D).6s,2D,3/2,,,L15043,
Te,2,117.6842,0.0011,117.6835,0.0008,28000,,,24032.095,109005.8,5s2.5p3,2P*,3/2,5s2.5p2.(1S).6s,2S,1/2,,,L15043,
Te,2,117.9425,0.0011,117.9422,0.0007,37000,,,24032.095,108819.4,5s2.5p3,2P*,3/2,5s2.5p2.(1D).5d,2F,5/2,,,L15043,
Te,2,118.1511,0.0011,118.1499,0.0003,30000,,,10222.385,94860.63,5s2.5p3,2D*,3/2,5s2.5p2.(1D).6s,2D,5/2,,,L15043,
Te,2,118.8880,0.0011,118.8880,0.0011,57000,,,12421.854,96534.6,5s2.5p3,2D*,5/2,5s2.5p2.(3P).5d,4D,7/2,,,L15043,
Te,2,119.6499,0.0011,119.6496,0.0003,32000,,,0.000,83577.41,5s2.5p3,4S*,3/2,5s2.5p2.(3P).6s,2P,1/2,,,L15043,
Te,2,119.7761,0.0011,119.7752,0.0007,34000,,,24032.095,107521.8,5s2.5p3,2P*,3/2,5s2.5p2.(1D).5d,2P,1/2,,,L15043,
Te,2,120.7953,0.0011,120.7926,0.0003,24000,,,12421.854,95208.37,5s2.5p3,2D*,5/2,5s2.5p2.(1D).6s,2D,3/2,,,L15043,
Te,2,120.8564,0.0011,120.8557,0.0003,68000,,,0.000,82743.33,5s2.5p3,4S*,3/2,5s2.5p2.(3P).6s,4P,3/2,,,L15043,
Te,2,121.1082,0.0011,121.1081,0.0003,40000,,,10222.385,92793.22,5s2.5p3,2D*,3/2,5s2.5p2.(3P).5d,4D,5/2,,,L15043,
Te,2,121.2583,0.0011,121.2575,0.0003,31000,,,10222.385,92691.51,5s2.5p3,2D*,3/2,5s2.5p2.(3P).5d,4D,1/2,,,L15043,
Te,2,121.3046,0.0011,121.3021,0.0003,52000,,,12421.854,94860.63,5s2.5p3,2D*,5/2,5s2.5p2.(1D).6s,2D,5/2,,,L15043,
Te,2,121.9969,0.0011,121.9972,0.0003,34000,,,10222.385,92191.47,5s2.5p3,2D*,3/2,5s2.5p2.(3P).5d,4D,3/2,,,L15043,
Te,2,122.1067,0.0011,122.1069,0.0003,51000,,,0.000,81895.43,5s2.5p3,4S*,3/2,5s2.5p2.(3P).5d,2P,3/2,,,L15043,
Te,2,122.4029,0.0011,122.4020,0.0003,33000,,,20546.591,102244.60,5s2.5p3,2P*,1/2,5s2.5p2.(3P).5d,2D,3/2,,,L15043,
Te,2,122.5774,0.0011,122.5781,0.0003,18000,,,20546.591,102127.22,5s2.5p3,2P*,1/2,5s2.5p2.(3P).5d,4P,1/2,,,L15043,
Te,2,124.4211,0.0011,124.4224,0.0003,37000,,,12421.854,92793.22,5s2.5p3,2D*,5/2,5s2.5p2.(3P).5d,4D,5/2,,,L15043,
Te,2,124.6975,0.0011,124.6974,0.0003,23000,,,20546.591,100740.75,5s2.5p3,2P*,1/2,5s2.5p2.(3P).5d,4P,3/2,,,L15043,
