element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
W,3,143.9484,0.0010,143.9485,0.0005,10,,,31838.58,101307.86,,,1,,,1,,,L10405,
W,3,143.9835,0.0010,143.9835,0.0005,100,,,27252.53,96704.93,5d3.(4P).6s,5P,3,5d2.(3F).6s.6p.(3P*),5D*,4,,,L10405,
W,3,144.0017,0.0010,144.0018,0.0005,20,,,36226.46,105670.02,,,3,,,2,,,L10405,
W,3,144.0908,0.0010,144.0910,0.0005,45,,,20696.62,90097.20,5d4,3D,2,,,3,,,L10405,
W,3,144.1160,0.0010,144.1161,0.0005,200,,,19851.87,89240.38,5d4,3G,3,,,2,,,L10405,
W,3,144.2100,0.0010,144.2098,0.0005,50,,,4461.19,73804.59,5d4,5D,2,,,1,,,L10405,
W,3,144.2654,0.0010,144.2654,0.0005,15,,,36353.31,105670.02,,,2,,,2,,,L10405,
W,3,144.2752,0.0010,144.2753,0.0005,150,,,9904.30,79216.24,5d4,3P2,0,5d3.(4P).6p,5P*,1,,,L10405,
W,3,144.2822,0.0010,144.2823,0.0005,50,,,27252.53,96561.09,5d3.(4P).6s,5P,3,,,2,,,L10405,
W,3,144.2999,0.0010,144.2999,0.0005,100,,,33972.34,103272.45,,,2,,,1,,,L10405,
W,3,144.3135,0.0010,144.3138,0.0005,20,,,41570.01,110863.47,5d3.(2P).6s,1P,1,,,2,,,L10405,
W,3,144.3462,0.0010,144.3462,0.0005,50,,,23080.82,92358.71,5d3.(4P).6s,5P,1,5d2.(3F).6s.6p.(3P*),5D*,2,,,L10405,
W,3,144.3671,0.0010,144.3670,0.0005,50,,,20432.53,89700.42,5d4,3G,4,,,4,,,L10405,
W,3,144.4332,0.0010,144.4332,0.0005,200,,,4461.19,73697.35,5d4,5D,2,5d3.(4P).6p,5D*,3,,,L10405,
W,4,144.4456,0.0010,144.4457,0.0005,100,,,46087.55,115317.71,5d2.(3P).6s,4P,5/2,5d2.(3P).6p,4P*,5/2,,,L6352,
W,3,144.4787,0.0010,144.4786,0.0005,50*,,,12881.03,82095.43,5d4,3P2,1,5d2.(3F).6s.6p.(3P*),5F*,1,,,L10405,
W,3,144.4787,0.0010,144.4788,0.0005,50*,,,18376.40,87590.69,5d4,3F2,4,,,4,,,L10405,
W,3,144.4952,0.0010,144.4953,0.0005,30,,,20696.62,89903.01,5d4,3D,2,5d2.(3F).6s.6p.(3P*),5D*,1,,,L10405,
W,3,144.5122,0.0010,144.5119,0.0005,200*,,,20432.53,89630.99,5d4,3G,4,5d2.(3F).6s.6p.(3P*),5G*,5,,,L10405,
W,3,144.5122,0.0010,144.5128,0.0005,200*,,,17380.40,86578.41,5d3.(4F).6s,5F,4,,,3,,,L10405,
W,3,144.5187,0.0010,144.5189,0.0005,15,,,33631.43,102826.51,,,4,5d2.(3P).6s.6p.(3P*),5D*,4,,,L10405,
W,5,144.5413,0.0010,144.5421,0.0005,74,,,60295.5,129479.5,5d.6s,3D,2,5d.(2D<5/2>).6p,"(5/2,1/2)*",3,,,L6650,
W,3,144.6015,0.0010,144.6014,0.0005,20,,,33972.34,103127.98,,,2,,,3,,,L10405,
W,3,144.6338,0.0010,144.6341,0.0005,45,,,28391.09,97531.10,5d3.(4F).6s,3F,3,,,3,,,L10405,
W,3,144.6575,0.0010,144.6573,0.0005,40,,,24097.14,93226.03,5d4,3D,1,5d3.(4P).6p,3D*,2,,,L10405,
W,3,144.7409,0.0010,144.7409,0.0005,30,,,15038.04,84127.03,5d3.(4F).6s,5F,3,5d3.(2G).6p,3G*,3,,,L10405,
W,3,144.9089,0.0010,144.9089,0.0005,10,,,23080.82,92089.69,5d3.(4P).6s,5P,1,,,0,,,L10405,
W,3,144.9527,0.0010,144.9526,0.0005,100,,,13992.14,82980.19,5d4,3F2,2,5d3.(2G).6p,3F*,2,,,L10405,
