element,sp_num,obs_wl_vac(nm),ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Al,9,5.6945,5.6945,0.0010,250g,2.74e+11,B,[4890],1760970,2s2.2p,2P*,3/2,2s.2p.(3P*).3p,2D,5/2,,"T7192c4,LS",L3463,
Al,10,5.6945,5.6945,0.0010,250,7.38e+11,A+,404574,2160650?,1s2.2p2,3P,0,1s2.2p.3d,3D*,1,,T7067c18,L753,
Al,10,5.6964,5.6966,0.0010,150,9.84e+11,A+,406517,2161960,1s2.2p2,3P,1,1s2.2p.3d,3D*,2,,T7067c18,L3463,
Al,10,5.7024,5.7024,0.0010,250,1.14e+12,A+,409690,2163340,1s2.2p2,3P,2,1s2.2p.3d,3D*,3,,T7067c18,L3463,
Al,10,5.7072,5.7069,0.0010,10,1.28e+11,A+,409690,2161960,1s2.2p2,3P,2,1s2.2p.3d,3D*,2,,T7067c18,L3463,
Al,10,5.7116,5.7112,0.0010,75,9.47e+09,A,409690,2160650?,1s2.2p2,3P,2,1s2.2p.3d,3D*,1,,T7067c18,L753,
Al,10,5.7368,5.7368,0.0010,350,1.37e+12,A+,449732,2192860,1s2.2p2,1D,2,1s2.2p.3d,1F*,3,,T7067c18,L3463,
Al,8,5.7553,5.7553,0.0010,10,1.80e+11,C,262180,1999710?,2s.2p3,3D*,3,2s.2p2.(4P).4d,3F,4,,"T5520c4,LS",L3463,
Al,8,5.7624,5.7624,0.0010,10,1.61e+11,C,262270,1997660?,2s.2p3,3D*,2,2s.2p2.(4P).4d,3F,3,,"T5520c4,LS",L3463,
Al,10,5.7663,5.7635,0.0010,10,4.72e+09,C+,406517,2141580,1s2.2p2,3P,1,1s2.2p.3d,1D*,2,,T7067c18,L3463,
Al,9,5.8060,5.8058,0.0010,10g,4.19e+10,C+,0,1722410,2s2.2p,2P*,1/2,2s.2p.(3P*).3p,2P,3/2,,"T7192c4,LS",L3463,
Al,9,5.8112,5.8111,0.0010,50g,1.67e+11,C+,0,1720830,2s2.2p,2P*,1/2,2s.2p.(3P*).3p,2P,1/2,,"T7192c4,LS",L3463,
Al,9,5.8222,5.8223,0.0010,100g,2.07e+11,C+,[4890],1722410,2s2.2p,2P*,3/2,2s.2p.(3P*).3p,2P,3/2,,"T7192c4,LS",L3463,
Al,9,5.8276,5.8277,0.0010,1g,8.29e+10,C+,[4890],1720830,2s2.2p,2P*,3/2,2s.2p.(3P*).3p,2P,1/2,,"T7192c4,LS",L3463,
Al,7,5.8750,5.8751,0.0010,1g,1.12e+10,C,0,1702100,2s2.2p3,4S*,3/2,2s2.2p2.(3P).5s,4P,5/2,,"u22,LS",L2587,
Al,10,5.8808,5.8802,0.0010,1,2.15e+10,A+,155148,1855760,1s2.2s.2p,3P*,0,1s2.2s.3s,3S,1,,"u35,T7067c18",L3463,
Al,10,5.8858,5.8859,0.0010,100,6.46e+10,A+,156798,1855760,1s2.2s.2p,3P*,1,1s2.2s.3s,3S,1,,"u35,T7067c18",L3463,
Al,10,5.8987,5.8986,0.0010,150,1.08e+11,A+,160429,1855760,1s2.2s.2p,3P*,2,1s2.2s.3s,3S,1,,"u35,T7067c18",L3463,
Al,10,5.9107,5.9107,0.0010,300*,5.95e+11,A+,300490,1992340,1s2.2s.2p,1P*,1,1s2.2s.3d,1D,2,,"u35,T7067c18",L3463,
Al,10,5.9107,5.9107,0.0010,300*,3.15e+11,A+,449732,2141580,1s2.2p2,1D,2,1s2.2p.3d,1D*,2,,T7067c18,L3463,
Al,10,5.9298,5.9266,0.0010,10*,1.38e+08,D,404574,2091870?,1s2.2p2,3P,0,1s2.2p.3s,1P*,1,,"u35,T7067c18",L3463,
Al,10,5.9298,5.9335,0.0010,10*,2.22e+08,C,406517,2091870?,1s2.2p2,3P,1,1s2.2p.3s,1P*,1,,"u35,T7067c18",L3463,
Al,9,5.9381,5.9387,0.0010,10*,,,259730,1943600,2s.2p2,2D,5/2,2s.2p.(1P*).3d,2D*,5/2,,,L3463,
Al,9,5.9381,5.9388,0.0010,10*,,,259760,1943600,2s.2p2,2D,3/2,2s.2p.(1P*).3d,2D*,3/2,,,L3463,
Al,9,5.9761,5.9762,0.0010,300*,5.11e+11,C+,259730,1933040?,2s.2p2,2D,5/2,2s.2p.(1P*).3d,2F*,7/2,,"T7192c4,LS",L3463,
Al,9,5.9761,5.9763,0.0010,300*,4.77e+11,C+,259760,1933040?,2s.2p2,2D,3/2,2s.2p.(1P*).3d,2F*,5/2,,"T7192c4,LS",L3463,
Al,7,5.9827,5.9824,0.0010,10,8.22e+10,C+,62369,1733940?,2s2.2p3,2D*,5/2,2s2.2p2.(3P).5d,2F,7/2,,"u22,LS",L2587,
Al,7,5.9911,5.9911,0.0010,10,7.64e+10,C+,62313,1731450?,2s2.2p3,2D*,3/2,2s2.2p2.(3P).5d,2F,5/2,,"u22,LS",L2587,
Al,10,6.0052,6.0039,0.0010,50,,,300490,1966080,1s2.2s.2p,1P*,1,1s2.2s.3d,3D,2,,,L3463,
Al,9,6.0162,6.0160,0.0010,10,2.29e+11,B,145270,1807500,2s.2p2,4P,1/2,2s.2p.(3P*).3d,4P*,3/2,,"T7192c4,LS",L3463,
Al,9,6.0197,6.0197,0.0010,50,4.57e+11,B,146990,1808200?,2s.2p2,4P,3/2,2s.2p.(3P*).3d,4P*,1/2,,"T7192c4,LS",L3463,
Al,9,6.0222,6.0222,0.0010,10,7.28e+10,C+,146990,1807500,2s.2p2,4P,3/2,2s.2p.(3P*).3d,4P*,3/2,,"T7192c4,LS",L3463,
Al,9,6.0262,6.0260,0.0010,10,1.64e+11,B,146990,1806470,2s.2p2,4P,3/2,2s.2p.(3P*).3d,4P*,5/2,,"T7192c4,LS",L3463,
Al,9,6.0312,6.0312,0.0010,50,2.45e+11,B,149460,1807500,2s.2p2,4P,5/2,2s.2p.(3P*).3d,4P*,3/2,,"T7192c4,LS",L3463,
Al,9,6.0347,6.0350,0.0010,100,3.81e+11,B+,149460,1806470,2s.2p2,4P,5/2,2s.2p.(3P*).3d,4P*,5/2,,"T7192c4,LS",L3463,
Al,9,6.0504,6.0504,0.0010,150*,4.26e+11,B,145270,1798050,2s.2p2,4P,1/2,2s.2p.(3P*).3d,4D*,3/2,,"T7192c4,LS",L3463,
Al,9,6.0504,6.0504,0.0010,150*,8.53e+11,B,145270,1798050,2s.2p2,4P,1/2,2s.2p.(3P*).3d,4D*,1/2,,"T7192c4,LS",L3463,
Al,9,6.0549,6.0541,0.0010,200*,1.01e+10,C,585180,2236940?,2p3,2P*,1/2,2s.2p.(3P*).4p,2D,3/2,,"T7192c4,LS",L3463,
Al,9,6.0549,6.0551,0.0010,200*,7.14e+11,B+,146990,1798480,2s.2p2,4P,3/2,2s.2p.(3P*).3d,4D*,5/2,,"T7192c4,LS",L3463,
Al,9,6.0588,6.0588,0.0010,300,1.02e+12,B+,149460,1799950,2s.2p2,4P,5/2,2s.2p.(3P*).3d,4D*,7/2,,"T7192c4,LS",L3463,
Al,10,6.0632,6.0583,0.0010,205,3.78e+10,A+,406517,2057140?,1s2.2p2,3P,1,1s2.2p.3s,3P*,2,,"u35,T7067c18",L1785,
Al,9,6.0645,6.0642,0.0010,10,3.05e+11,B,149460,1798480,2s.2p2,4P,5/2,2s.2p.(3P*).3d,4D*,5/2,,"T7192c4,LS",L3463,
Al,10,6.0700,6.0700,0.0010,10,1.10e+11,A+,409690,2057140?,1s2.2p2,3P,2,1s2.2p.3s,3P*,2,,"u35,T7067c18",L3463,
Al,9,6.0896,6.0896,0.0010,300g,5.52e+11,A,0,1642140,2s2.2p,2P*,1/2,2s2.3d,2D,3/2,,T7194c8,L3463,
Al,10,6.0896,6.0896,0.0010,185,1.16e+11,A+,449732,2091870?,1s2.2p2,1D,2,1s2.2p.3s,1P*,1,,"u35,T7067c18",L3463,
Al,9,6.1069,6.1069,0.0010,600g,6.58e+11,A+,[4890],1642380,2s2.2p,2P*,3/2,2s2.3d,2D,5/2,,T7194c8,L3463,
Al,9,6.1647,6.1651,0.0010,10*,2.13e+11,C,332710,1954750,2s.2p2,2S,1/2,2s.2p.(1P*).3d,2P*,3/2,,"T7192c4,LS",L3463,
Al,9,6.1647,6.1651,0.0010,10*,2.12e+11,D,332710,1954750,2s.2p2,2S,1/2,2s.2p.(1P*).3d,2P*,1/2,,"T7192c4,LS",L3463,
Al,8,6.1694,6.1694,0.0005,150,1.90e+11,C+,46720+x,1667620+x?,2s2.2p2,1D,2,2s.2p2.(2D).3p,1D*,2,,T5052,L3463,
Al,8,6.2016,6.2016,0.0005,100,2.04e+11,B,46720+x,1659210+x?,2s2.2p2,1D,2,2s.2p2.(2D).3p,1F*,3,,T5052,L3463,
Al,9,6.2070,6.2077,0.0010,50,,,332710,1943600,2s.2p2,2S,1/2,2s.2p.(1P*).3d,2D*,3/2,,,L3463,
Al,7,6.2292,6.2299,0.0010,12g,,,0,1605150,2s2.2p3,4S*,3/2,2s2.2p2.(3P).4d,2F,5/2,,,L2587,
Al,9,6.2296,6.2296,0.0010,200,9.38e+11,B,460930,2066170?,2p3,4S*,3/2,2p2.(3P).3d,4P,1/2,,"T7192c4,LS",L3463,
Al,9,6.2327,6.2327,0.0010,250,9.36e+11,B+,460930,2065370?,2p3,4S*,3/2,2p2.(3P).3d,4P,3/2,,"T7192c4,LS",L3463,
Al,9,6.2369,6.2369,0.0010,150,9.34e+11,B+,460930,2064290?,2p3,4S*,3/2,2p2.(3P).3d,4P,5/2,,"T7192c4,LS",L3463,
Al,9,6.2474,6.2474,0.0010,100*,2.44e+11,D,354080,1954750,2s.2p2,2P,1/2,2s.2p.(1P*).3d,2P*,1/2,,"T7192c4,LS",L3463,
Al,9,6.2474,6.2474,0.0010,100*,6.09e+10,D,354080,1954750,2s.2p2,2P,1/2,2s.2p.(1P*).3d,2P*,3/2,,"T7192c4,LS",L3463,
Al,7,6.2474,6.2484,0.0010,8g,,,0,1600400,2s2.2p3,4S*,3/2,2s2.2p2.(3P).4d,2P,3/2,,,L3463,
Al,9,6.2587,6.2586,0.0010,100*,3.03e+11,C,356950,1954750,2s.2p2,2P,3/2,2s.2p.(1P*).3d,2P*,3/2,,"T7192c4,LS",L3463,
Al,9,6.2587,6.2586,0.0010,100*,1.21e+11,D,356950,1954750,2s.2p2,2P,3/2,2s.2p.(1P*).3d,2P*,1/2,,"T7192c4,LS",L3463,
Al,9,6.2916,6.2912,0.0010,150,6.00e+11,C+,354080,1943600,2s.2p2,2P,1/2,2s.2p.(1P*).3d,2D*,3/2,,"T7192c4,LS",L3463,
Al,7,6.3005,6.3008,0.0010,65,,,62369,1649470,2s2.2p3,2D*,5/2,2s2.2p2.(1D).4d?,2D?,5/2?,,,L2587,
Al,9,6.3025,6.3026,0.0010,500,7.16e+11,C+,356950,1943600,2s.2p2,2P,3/2,2s.2p.(1P*).3d,2D*,5/2,,"T7192c4,LS",L3463,
Al,7,6.3056,6.3051,0.0010,65,,,62313,1648330,2s2.2p3,2D*,3/2,2s2.2p2.(1D).4d?,2D?,3/2?,,,L2587,
Al,10,6.3134,6.3134,0.0010,200,5.79e+10,B,300490,1884420,1s2.2s.2p,1P*,1,1s2.2s.3s,1S,0,,"u35,T7067c18",L3463,
Al,8,6.3203,6.3200,0.0010,10*,8.68e+09,C,262180,1844470,2s.2p3,3D*,3,2s.2p2.(2P).3d,3P?,2?,,T5052,L3463,
Al,8,6.3203,6.3203,0.0010,10*,1.67e+09,E,262270,1844470,2s.2p3,3D*,2,2s.2p2.(2P).3d,3P?,2?,,T5052,L3463,
Al,8,6.3203,6.3206,0.0010,10*,1.44e+07,E,262330,1844470,2s.2p3,3D*,1,2s.2p2.(2P).3d,3P?,2?,,T5052LS,L3463,
Al,9,6.3509,6.3509,0.0010,500,6.65e+11,B+,259730,1834310,2s.2p2,2D,5/2,2s.2p.(3P*).3d,2F*,7/2,,"T7192c4,LS",L3463,
Al,9,6.3632,6.3632,0.0010,300,6.16e+11,B+,259760,1831300,2s.2p2,2D,3/2,2s.2p.(3P*).3d,2F*,5/2,,"T7192c4,LS",L3463,
Al,8,6.3714,6.3714,0.0010,100*,4.83e+08,E,262180,1831700?,2s.2p3,3D*,3,2s.2p2.(2P).3d,3F,2,,T5052LS,L3463,
Al,8,6.3714,6.3714,0.0010,100*,1.27e+10,C,262180,1831700?,2s.2p3,3D*,3,2s.2p2.(2P).3d,3F,3,,T5052,L3463,
Al,8,6.3714,6.3714,0.0010,100*,1.38e+11,C+,262180,1831700?,2s.2p3,3D*,3,2s.2p2.(2P).3d,3F,4,,T5052,L3463,
Al,8,6.3714,6.3717,0.0010,100*,2.04e+10,C,262270,1831700?,2s.2p3,3D*,2,2s.2p2.(2P).3d,3F,2,,T5052,L3463,
Al,8,6.3714,6.3717,0.0010,100*,1.31e+11,C+,262270,1831700?,2s.2p3,3D*,2,2s.2p2.(2P).3d,3F,3,,T5052,L3463,
Al,8,6.3714,6.3720,0.0010,100*,1.29e+11,C+,262330,1831700?,2s.2p3,3D*,1,2s.2p2.(2P).3d,3F,2,,T5052,L3463,
Al,8,6.3933,6.3933,0.0010,10g,9.63e+10,C+,0,1564140,2s2.2p2,3P,0,2s.2p2.(4P).3p,3D*,1,,T5052,L3463,
Al,8,6.3965,6.3970,0.0010,150g,1.30e+11,C+,1710,1564950?,2s2.2p2,3P,1,2s.2p2.(4P).3p,3D*,2,,T5052,L3463,
Al,8,6.4004,6.4004,0.0010,200g,1.61e+11,C+,4420,1566820?,2s2.2p2,3P,2,2s.2p2.(4P).3p,3D*,3,,T5052,L3463,
Al,8,6.4086,6.4081,0.0010,10g,3.05e+10,C+,4420,1564950?,2s2.2p2,3P,2,2s.2p2.(4P).3p,3D*,2,,T5052,L3463,
Al,10,6.4269,6.4298,0.0010,10,,,300490,1855760,1s2.2s.2p,1P*,1,1s2.2s.3s,3S,1,,,L3463,
Al,7,6.4325,6.4325,0.0010,8,,,94869,1649470,2s2.2p3,2P*,3/2,2s2.2p2.(1D).4d?,2D?,5/2?,,,L3463,
Al,7,6.4358,6.4361,0.0010,25,,,94603,1648330,2s2.2p3,2P*,1/2,2s2.2p2.(1D).4d?,2D?,3/2?,,,L3463,
Al,7,6.4481,6.4482,0.0010,1,4.06e+10,C+,62369,1613180,2s2.2p3,2D*,5/2,2s2.2p2.(3P).4d?,2D?,5/2?,,"u22,LS",L2587,
Al,7,6.4516,6.4510,0.0010,1,3.89e+10,C+,62313,1612450,2s2.2p3,2D*,3/2,2s2.2p2.(3P).4d?,2D?,3/2?,,"u22,LS",L2587,
Al,9,6.4625,6.4627,0.0010,50*,,,259730,1807080,2s.2p2,2D,5/2,2s.2p.(1P*).3s,2P*,3/2,,,L3463,
Al,9,6.4625,6.4628,0.0010,50*,,,259760,1807080,2s.2p2,2D,3/2,2s.2p.(1P*).3s,2P*,1/2,,,L3463,
Al,7,6.4698,6.4701,0.0010,12,1.25e+11,C+,62369,1607950?,2s2.2p3,2D*,5/2,2s2.2p2.(3P).4d,2F,7/2,,"u22,LS",L2587,
Al,7,6.4815,6.4809,0.0010,8g,1.74e+10,C+,0,1543000,2s2.2p3,4S*,3/2,2s2.2p2.(3P).4s,4P,5/2,,"u22,LS",L3463,
Al,7,6.4816,6.4816,0.0010,9,1.16e+11,C+,62313,1605150?,2s2.2p3,2D*,3/2,2s2.2p2.(3P).4d,2F,5/2,,"u22,LS",L2587,
Al,9,6.4885,6.4885,0.0010,150,2.55e+11,B,259730,1800910,2s.2p2,2D,5/2,2s.2p.(3P*).3d,2D*,5/2,,"T7192c4,LS",L3463,
Al,9,6.4904,6.4903,0.0010,100,2.45e+11,B,259760,1800510,2s.2p2,2D,3/2,2s.2p.(3P*).3d,2D*,3/2,,"T7192c4,LS",L3463,
Al,7,6.5020,6.5016,0.0010,12*,1.11e+09,D,62313,1600400?,2s2.2p3,2D*,3/2,2s2.2p2.(3P).4d,2P,3/2,,"u22,LS",L2587,
Al,7,6.5020,6.5018,0.0010,12*,9.96e+09,C,62369,1600400?,2s2.2p3,2D*,5/2,2s2.2p2.(3P).4d,2P,3/2,,"u22,LS",L2587,
Al,10,6.5032,6.5016,0.0010,175,3.92e+10,B,553783,2091870?,1s2.2p2,1S,0,1s2.2p.3s,1P*,1,,"u35,T7067c18",L1785,
Al,8,6.5128,6.5131,0.0010,10*,1.04e+10,C,309110,1844470,2s.2p3,3P*,1,2s.2p2.(2P).3d,3P?,2?,,T5052,L3463,
Al,8,6.5128,6.5131,0.0010,10*,5.44e+10,C+,309110,1844470,2s.2p3,3P*,2,2s.2p2.(2P).3d,3P?,2?,,T5052,L3463,
Al,8,6.5298,6.5298,0.0010,10*,2.61e+09,D,309110,1840550?,2s.2p3,3P*,2,2s.2p2.(2P).3d,3D,1,,T5052,L3463,
Al,8,6.5298,6.5298,0.0010,10*,4.69e+10,C+,309110,1840550?,2s.2p3,3P*,1,2s.2p2.(2P).3d,3D,1,,T5052,L3463,
Al,8,6.5298,6.5298,0.0010,10*,2.41e+10,C+,309110,1840550?,2s.2p3,3P*,2,2s.2p2.(2P).3d,3D,2,,T5052,L3463,
Al,8,6.5298,6.5298,0.0010,10*,6.47e+10,C+,309110,1840550?,2s.2p3,3P*,0,2s.2p2.(2P).3d,3D,1,,T5052,L3463,
Al,8,6.5298,6.5298,0.0010,10*,8.60e+10,C+,309110,1840550?,2s.2p3,3P*,1,2s.2p2.(2P).3d,3D,2,,T5052,L3463,
Al,8,6.5298,6.5298,0.0010,10*,9.94e+10,C+,309110,1840550?,2s.2p3,3P*,2,2s.2p2.(2P).3d,3D,3,,T5052,L3463,
Al,8,6.5381,6.5379,0.0010,50g,,,1710,1531250,2s2.2p2,3P,1,2s.2p2.(4P).3p,3S*?,1?,,,L3463,
Al,8,6.5494,6.5495,0.0010,50g,,,4420,1531250,2s2.2p2,3P,2,2s.2p2.(4P).3p,3S*?,1?,,,L3463,
Al,10,6.5821,6.5821,0.0010,50,2.36e+07,D,404574,1923850,1s2.2p2,3P,0,1s2.2s.3p,1P*,1,,"u35,T7067c18",L3463,
Al,7,6.5862,6.5863,0.0010,18,1.01e+11,C+,94869,1613180,2s2.2p3,2P*,3/2,2s2.2p2.(3P).4d?,2D?,5/2?,,"u22,LS",L2587,
Al,7,6.5883,6.5883,0.0010,50,8.45e+10,C+,94603,1612450,2s2.2p3,2P*,1/2,2s2.2p2.(3P).4d?,2D?,3/2?,,"u22,LS",L2587,
Al,9,6.6038,6.6036,0.0010,50,4.15e+10,A,146990,1661320,2s.2p2,4P,3/2,2s.2p.(3P*).3s,4P*,5/2,,T7194c8,L3463,
Al,9,6.6092,6.6092,0.0010,50,5.68e+10,A,145270,1658320,2s.2p2,4P,1/2,2s.2p.(3P*).3s,4P*,3/2,,T7194c8,L3463,
Al,9,6.6142,6.6144,0.0010,120,9.66e+10,A,149460,1661320,2s.2p2,4P,5/2,2s.2p.(3P*).3s,4P*,5/2,,T7194c8,L3463,
Al,9,6.6239,6.6239,0.0010,150bl*,1.13e+11,A,146990,1656680?,2s.2p2,4P,3/2,2s.2p.(3P*).3s,4P*,1/2,,T7194c8,L3463,
Al,9,6.6239,6.6239,0.0010,150bl*,3.89e+11,B,332710,1842400,2s.2p2,2S,1/2,2s.2p.(3P*).3d,2P*,1/2,,"T7192c4,LS",L3463,
Al,9,6.6275,6.6271,0.0010,50*,1.29e+10,C+,585540,2094490,2p3,2P*,3/2,2s2.4d,2D,5/2,,"T7192c4,LS",L3463,
Al,9,6.6275,6.6275,0.0010,50*,6.12e+10,A,149460,1658320,2s.2p2,4P,5/2,2s.2p.(3P*).3s,4P*,3/2,,T7194c8,L3463,
Al,9,6.6275,6.6276,0.0010,50*,1.07e+10,C+,585180,2094020,2p3,2P*,1/2,2s2.4d,2D,3/2,,"T7192c4,LS",L3463,
Al,8,6.6321,6.6321,0.0010,60,9.65e+10,C,309110,1816930?,2s.2p3,3P*,2,2s.2p2.(2S).3d,3D,3,,"T5520c4,LS",L3463,
Al,9,6.6321,6.6321,0.0010,60,3.87e+11,B,332710,1840530,2s.2p2,2S,1/2,2s.2p.(3P*).3d,2P*,3/2,,"T7192c4,LS",L3463,
Al,8,6.6363,6.6363,0.0010,10*,2.41e+10,D,309110,1815970?,2s.2p3,3P*,2,2s.2p2.(2S).3d,3D,2,,"T5520c4,LS",L3463,
Al,8,6.6363,6.6363,0.0010,10*,7.22e+10,D,309110,1815970?,2s.2p3,3P*,1,2s.2p2.(2S).3d,3D,2,,"T5520c4,LS",L3463,
Al,7,6.6409,6.6410,0.0010,27,1.09e+10,C,94603,1600400?,2s2.2p3,2P*,1/2,2s2.2p2.(3P).4d,2P,3/2,,"u22,LS",L2587,
Al,9,6.6624,6.6621,0.0010,10g,3.78e+10,B+,0,1501020,2s2.2p,2P*,1/2,2s2.3s,2S,1/2,,T7194c8,L3463,
Al,8,6.6704,6.6704,0.0010,150,7.97e+11,B,133840,1633000,2s.2p3,5S*,2,2s.2p2.(4P).3d,5P,1,,T5052,L3463,
Al,8,6.6731,6.6731,0.0010,200,7.86e+11,B+,133840,1632390,2s.2p3,5S*,2,2s.2p2.(4P).3d,5P,2,,T5052,L3463,
Al,8,6.6771,6.6771,0.0010,350,7.82e+11,B+,133840,1631500,2s.2p3,5S*,2,2s.2p2.(4P).3d,5P,3,,T5052,L3463,
Al,9,6.6836,6.6839,0.0010,100g,7.63e+10,A,[4890],1501020,2s2.2p,2P*,3/2,2s2.3s,2S,1/2,,T7194c8,L3463,
Al,8,6.7044,6.7044,0.0010,10g,4.75e+10,C+,0,1491550,2s2.2p2,3P,0,2s2.2p.3d,3P*,1,,"T7333c8,T6950",L3463,
Al,8,6.7096,6.7096,0.0010,100g,4.12e+11,C+,1710,1492110,2s2.2p2,3P,1,2s2.2p.3d,3P*,0,,"T7333c8,T6950",L3463,
Al,8,6.7121,6.7121,0.0010,100g,1.91e+11,B,1710,1491550,2s2.2p2,3P,1,2s2.2p.3d,3P*,1,,"T7333c8,T6950",L3463,
Al,8,6.7166,6.7165,0.0010,10g,9.87e+08,D,1710,1490570,2s2.2p2,3P,1,2s2.2p.3d,3P*,2,,"T7333c8,T6950",L3463,
Al,8,6.7244,6.7244,0.0010,150g,1.88e+11,B,4420,1491550,2s2.2p2,3P,2,2s2.2p.3d,3P*,1,,"T7333c8,T6950",L3463,
Al,8,6.7288,6.7288,0.0010,500g,4.44e+11,B+,4420,1490570,2s2.2p2,3P,2,2s2.2p.3d,3P*,2,,"T7333c8,T6950",L3463,
Al,8,6.7360,6.7360,0.0010,250g,4.92e+11,B+,0,1484570,2s2.2p2,3P,0,2s2.2p.3d,3D*,1,,"T7333c8,T6950",L3463,
Al,8,6.7408,6.7407,0.0010,500g*,6.36e+11,B+,1710,1485240,2s2.2p2,3P,1,2s2.2p.3d,3D*,2,,"T7333c8,T6950",L3463,
Al,8,6.7408,6.7409,0.0010,500*,1.61e+11,C+,262180,1745660?,2s.2p3,3D*,3,2s.2p2.(2D).3d,3P,2,,T5052,L3463,
Al,8,6.7437,6.7437,0.0010,50g,2.15e+11,B,1710,1484570,2s2.2p2,3P,1,2s2.2p.3d,3D*,1,,"T7333c8,T6950",L3463,
Al,8,6.7464,6.7464,0.0010,600g,7.18e+11,A,4420,1486690,2s2.2p2,3P,2,2s2.2p.3d,3D*,3,,"T7333c8,T6950",L3463,
Al,8,6.7529,6.7530,0.0010,10g,4.03e+10,C+,4420,1485240,2s2.2p2,3P,2,2s2.2p.3d,3D*,2,,"T7333c8,T6950",L3463,
Al,8,6.7565,6.7561,0.0010,150*,5.73e+10,C+,262180,1742330,2s.2p3,3D*,3,2s.2p2.(2D).3d,3D?,2,,T5052,L3463,
Al,8,6.7565,6.7561,0.0010,150*,3.09e+11,B,262180,1742330,2s.2p3,3D*,3,2s.2p2.(2D).3d,3D?,3,,T5052,L3463,
Al,8,6.7565,6.7565,0.0010,150*,3.99e+10,C+,262270,1742330,2s.2p3,3D*,2,2s.2p2.(2D).3d,3D?,3,,T5052,L3463,
Al,8,6.7565,6.7565,0.0010,150*,9.55e+10,C+,262270,1742330,2s.2p3,3D*,2,2s.2p2.(2D).3d,3D?,1,,T5052,L3463,
Al,8,6.7565,6.7565,0.0010,150*,2.55e+11,B,262270,1742330,2s.2p3,3D*,2,2s.2p2.(2D).3d,3D?,2,,T5052,L3463,
Al,8,6.7565,6.7568,0.0010,150*,5.67e+10,C+,262330,1742330,2s.2p3,3D*,1,2s.2p2.(2D).3d,3D?,2,,T5052,L3463,
Al,8,6.7565,6.7568,0.0010,150*,2.88e+11,C+,262330,1742330,2s.2p3,3D*,1,2s.2p2.(2D).3d,3D?,1,,T5052,L3463,
Al,9,6.7828,6.7826,0.0010,10*,,,356950,1831300,2s.2p2,2P,3/2,2s.2p.(3P*).3d,2F*,5/2,,,L3463,
Al,9,6.7828,6.7826,0.0010,10*,,,332710,1807080,2s.2p2,2S,1/2,2s.2p.(1P*).3s,2P*,1/2,,,L3463,
Al,9,6.7828,6.7826,0.0010,10*,,,332710,1807080,2s.2p2,2S,1/2,2s.2p.(1P*).3s,2P*,3/2,,,L3463,
Al,8,6.7946,6.7943,0.0010,500*,4.33e+09,D,262180,1734000?,2s.2p3,3D*,3,2s.2p2.(2D).3d,3F,2,,T5052,L3463,
Al,8,6.7946,6.7943,0.0010,500*,9.45e+10,C+,262180,1734000?,2s.2p3,3D*,3,2s.2p2.(2D).3d,3F,3,,T5052,L3463,
Al,8,6.7946,6.7943,0.0010,500*,7.23e+11,B+,262180,1734000?,2s.2p3,3D*,3,2s.2p2.(2D).3d,3F,4,,T5052,L3463,
Al,8,6.7946,6.7947,0.0010,500*,1.24e+11,C+,262270,1734000?,2s.2p3,3D*,2,2s.2p2.(2D).3d,3F,2,,T5052,L3463,
Al,8,6.7946,6.7947,0.0010,500*,6.25e+11,B+,262270,1734000?,2s.2p3,3D*,2,2s.2p2.(2D).3d,3F,3,,T5052,L3463,
Al,8,6.7946,6.7950,0.0010,500*,5.89e+11,B+,262330,1734000?,2s.2p3,3D*,1,2s.2p2.(2D).3d,3F,2,,T5052,L3463,
Al,8,6.8375,6.8375,0.0007,750,8.65e+11,A,46720+x,1509240+x,2s2.2p2,1D,2,2s2.2p.3d,1F*,3,,"T7333c8,T6950",L3463,
Al,9,6.8531,6.8531,0.0010,100,7.27e+10,C+,460930,1920120,2p3,4S*,3/2,2p2.(3P).3s,4P,5/2,,"T7192c4,LS",L3463,
Al,7,6.8534,6.8530,0.0010,60,1.15e+11,C+,280200,1739420,2s.2p4,4P,5/2,2s.2p3.(5S*).4d,4D*,7/2,,"u22,LS",L2587,
Al,7,6.8626,6.8629,0.0010,64,8.02e+10,C+,282670,1739780,2s.2p4,4P,3/2,2s.2p3.(5S*).4d,4D*,5/2,,"u22,LS",L2587,
Al,9,6.8637,6.8637,0.0010,50,7.24e+10,C+,460930,1917870,2p3,4S*,3/2,2p2.(3P).3s,4P,3/2,,"T7192c4,LS",L3463,
Al,7,6.8675,6.8678,0.0010,30,4.77e+10,C+,283970,1740040?,2s.2p4,4P,1/2,2s.2p3.(5S*).4d,4D*,3/2,,"u22,LS",L2587,
Al,9,6.8681,6.8681,0.0010,10,7.21e+10,C+,460930,1916940,2p3,4S*,3/2,2p2.(3P).3s,4P,1/2,,"T7192c4,LS",L3463,
Al,9,6.8783,6.8770,0.0010,10,,,354080,1808200?,2s.2p2,2P,1/2,2s.2p.(3P*).3d,4P*,1/2,,,L3463,
Al,9,6.8825,6.8823,0.0010,50*,,,354080,1807080,2s.2p2,2P,1/2,2s.2p.(1P*).3s,2P*,1/2,,,L3463,
