element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Pb,2,182.2050,0.0010,182.20500+,0.00005,10,1.18e+09,,14081.074,68964.310,6s2.6p,2P*,3/2,6s2.6d,2D,5/2,,T7227,L2579,
Pb,5,184.300,0.010,,,2,,,,,,,,,,,,,L1202,
Pb,1,186.8764,0.0002,186.876946,0.000012,4,,,0.000,53511.1485,6s2.6p2,"(1/2,1/2)",0,6s2.6p.9s,"(1/2,1/2)*",1,,,L50,
Pb,5,188.867,0.010,,,2,,,,,,,,,,,,,L1202,
Pb,4,189.319,0.010,,,8,,,,,,,,,,,,,L1202,
Pb,5,189.702,0.010,,,2,,,,,,,,,,,,,L1202,
Pb,1,190.4771,0.0002,190.477500,0.000011,10,,,0.000,52499.6391,6s2.6p2,"(1/2,1/2)",0,6s2.6p.(2P*<1/2>).7d,2[3/2]*,1,,,L50,
Pb,5,191.433,0.010,,,2,,,,,,,,,,,,,L1202,
Pb,5,191.974,0.010,,,4,,,,,,,,,,,,,L1202,
Pb,2,192.1471,0.0010,,,7,,,,,,,,,,,,,L2579,
Pb,5,195.796,0.010,,,5,,,,,,,,,,,,,L1202,
Pb,4,195.934,0.010,,,12,,,,,,,,,,,,,L1202,
Pb,1,197.2439,0.0003,197.245100,0.000009,4p,,,7819.2626,58517.607,6s2.6p2,"(3/2,1/2)",1,6s2.6p.(2P*<3/2>).6d,2[5/2]*,2,,,L50,
Pb,4,197.316,0.010,,,16,,,,,,,,,,,,,L1202,
Pb,1,197.78761,0.00007,197.78774,0.00004,2,,,7819.2626,58378.513,6s2.6p2,"(3/2,1/2)",1,6s2.6p.(2P*<1/2>).12d,2[5/2]*,2,,,L50,
Pb,1,199.1604,0.0002,199.16099,0.00006,2,,,7819.2626,58029.899,6s2.6p2,"(3/2,1/2)",1,6s2.6p.(2P*<1/2>).11d,2[3/2]*,1,,,L50,
Pb,1,199.2314,0.0002,199.23183,0.00003,2,,,7819.2626,58012.046,6s2.6p2,"(3/2,1/2)",1,6s2.6p.(2P*<1/2>).11d,2[3/2]*,2,,,L50,
Pb,5,199.858,0.010,,,2,,,,,,,,,,,,,L1202,
Pb,5,199.883,0.010,,,10,,,,,,,,,,,,,L1202,
Pb,1,202.20162,0.00012,202.201749,0.000014,5r,5.9e+06,C+,0.000,49439.6165,6s2.6p2,"(1/2,1/2)",0,6s2.6p.7s,"(3/2,1/2)*",1,,T7227,L50,
Pb,4,204.258,0.010,,,10,,,,,,,,,,,,,L1202,
Pb,4,204.934,0.010,,,12,,,,,,,,,,,,,L1202,
Pb,1,205.08800,0.00017,205.088019,0.000014,5,,,7819.2626,56563.195,6s2.6p2,"(3/2,1/2)",1,6s2.6p.(2P*<1/2>).9d,2[3/2]*,2,,,L50,
Pb,1,205.32836,0.00010,205.328150,0.000014,8r,1.02e+07,C,0.000,48686.9340,6s2.6p2,"(1/2,1/2)",0,6s2.6p.8s,"(1/2,1/2)*",1,,T7227,L50,
Pb,5,207.845,0.010,,,8,,,,,,,,,,,,,L1202,
Pb,4,207.922,0.010,,,12,,,,,,,,,,,,,L1202,
Pb,1,211.17581,0.00002,211.175816,0.000007,6,,,7819.2626,55158.1755,6s2.6p2,"(3/2,1/2)",1,6s2.6p.(2P*<1/2>).8d,2[3/2]*,1,,,L50,
Pb,1,211.50664,0.00002,211.506647,0.000008,10,,,7819.2626,55084.1385,6s2.6p2,"(3/2,1/2)",1,6s2.6p.(2P*<1/2>).8d,2[3/2]*,2,,,L50,
Pb,5,214.255,0.010,,,10,,,,,,,,,,,,,L1202,
Pb,4,215.196,0.010,,,8,,,,,,,,,,,,,L1202,
Pb,4,215.401,0.010,,,15,,,,,,,,,,,,,L1202,
