element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Ra,1,555.5850,0.0020,555.5852,0.0018,20,4.3e+07,D+,13999.3569,31993.40,7s.7p,3P*,1,7s.7d,3D,2,,T8060,L3527,
Ra,1,559.115,0.005,559.1192,0.0024,2,,,13993.94,31874.25,7s.6d,3D,2,7s.8p,3P*,2,,,"L3527,L15862",
Ra,1,560.150,0.005,560.143,0.003,5,,,13715.779,31563.40,7s.6d,3D,1,7s.8p,3P*,1,,,L3527,
Ra,1,561.6660,0.0020,561.6661,0.0015,10,,,14707.29,32506.52,7s.6d,3D,3,6d.7p,3D*,2,,,L3527,
Ra,1,562.047,0.005,562.046,0.004,3,,,16688.54,34475.74,7s.7p,3P*,2,7s.9s,3S,1,,,L3527,
Ra,2,562.343,0.007,562.343,0.007,3,,,48744.04,66521.85,7d,2D,3/2,7f,2F*,5/2,,,L3526c162,
Ra,1,566.0810,0.0020,566.0812,0.0020,50,4.3e+07,C+,14707.29,32367.70,7s.6d,3D,3,6d.7p,3F*,4,,T8002,L3527,
Ra,2,566.173,0.007,566.165,0.006,6,,,50606.29,68264.07,8p,2P*,1/2,9d,2D,3/2,,,L3526c162,
Ra,1,569.016,0.005,569.012,0.003,3,,,13993.94,31563.40,7s.6d,3D,2,7s.8p,3P*,1,,,L3527,
Ra,2,572.883,0.007,572.883,0.007,4,,,49240.45,66691.18,7d,2D,5/2,7f,2F*,7/2,,,L3526c162,
Ra,1,575.545,0.005,575.545,0.005,4,,,13715.779,31085.80,7s.6d,3D,1,7s.8p,3P*,0,,,"L3527,L15862",
Ra,1,577.828,0.005,577.824,0.003,5,,,17081.31,34382.83,7s.6d,1D,2,6d.7p,3P*,2,,,L3527,
Ra,1,579.578,0.005,579.5745,0.0023,5,,,13999.3569,31248.61,7s.7p,3P*,1,7p2?,3P,1,,,L3527,
Ra,1,581.158,0.005,581.1588,0.0021,5,4.0e+06,C+,13715.779,30918.01,7s.6d,3D,1,6d.7p,1D*,2,,T8002,L3527,
Ra,2,581.3630,0.0020,581.3628,0.0017,20,,,26208.8538,43405.05,7p,2P*,3/2,8s,2S,1/2,,,L3526c163,
Ra,1,582.349,0.005,582.353,0.003,3,,,14707.29,31874.25,7s.6d,3D,3,7s.8p,3P*,2,,,"L3527,L15862",
Ra,1,590.720,0.005,590.7107,0.0021,2,,,13993.94,30918.01,7s.6d,3D,2,6d.7p,1D*,2,,,L3527,
Ra,1,595.717,0.005,,,2,,,,,,,,,,,,,L3527,
Ra,1,595.767,0.005,,,5,,,,,,,,,,,,,L3527,
Ra,1,615.119,0.005,615.1137,0.0019,3,,,16688.54,32941.20,7s.7p,3P*,2,7p2?,3P,2,,,L3527,
Ra,2,615.873,0.008,615.880,0.007,1,,,50606.29,66838.72,8p,2P*,1/2,10s,2S,1/2,,,L3526c162,
Ra,1,616.703,0.005,616.7051,0.0024,5,1.46e+07,C+,14707.29,30918.01,7s.6d,3D,3,6d.7p,1D*,2,,T8002,L3527,
Ra,1,620.0300,0.0020,620.0304,0.0016,30,2.5e+07,C+,13993.94,30117.72,7s.6d,3D,2,6d.7p,3F*,3,,T8002,L3527,
Ra,2,624.716,0.008,624.716,0.007,4,,,52392.02,68394.87,8p,2P*,3/2,9d,2D,5/2,,,L3526c162,
Ra,2,629.856,0.008,629.864,0.006,1,,,52392.02,68264.07,8p,2P*,3/2,9d,2D,3/2,,,L3526c162,
Ra,1,633.6900,0.0020,633.6899,0.0020,10,,,17081.31,32857.537,7s.6d,1D,2,7s.8p,1P*,1,,,L3527,
Ra,1,643.890,0.005,643.894,0.003,3,,,16688.54,32214.76,7s.7p,3P*,2,7p2?,1D,2,,,L3527,
