element,sp_num,obs_wl_air(nm),ritz_wl_air(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Sm,2,384.878,,640,,,,,,,,,,,,,L3475,
Sm,2,385.188,,420,,,,,,,,,,,,,L3475,
Sm,1,385.330,,530,,,,,,,,,,,,,L3475,
Sm,2,385.421,,2700,,,,,,,,,,,,,L3475,
Sm,1,385.456,,480,,,,,,,,,,,,,L3475,
Sm,2,385.590,,800,,,,,,,,,,,,,L3475,
Sm,2,385.791,,480,,,,,,,,,,,,,L3475,
Sm,1,385.874,,400,,,,,,,,,,,,,L3475,
Sm,2,386.205,,660,,,,,,,,,,,,,L3475,
Sm,2,386.223,,350,,,,,,,,,,,,,L3475,
Sm,2,386.524,,320,,,,,,,,,,,,,L3475,
Sm,2,387.178,,800,,,,,,,,,,,,,L3475,
Sm,2,387.519,,400,,,,,,,,,,,,,L3475,
Sm,2,387.554,,560,,,,,,,,,,,,,L3475,
Sm,2,388.077,,800,,,,,,,,,,,,,L3475,
Sm,2,388.138,,450,,,,,,,,,,,,,L3475,
Sm,2,388.179,,450,,,,,,,,,,,,,L3475,
Sm,2,388.250,,320,,,,,,,,,,,,,L3475,
Sm,2,388.529,388.5278+,3700,,,3909.62,29640.51,4f6.(7F).6s,8F,13/2,4f6.(7F).6p?,*,13/2,,,L3475,
Sm,2,388.916,,660,,,,,,,,,,,,,L3475,
Sm,2,389.008,,610,,,,,,,,,,,,,L3475,
Sm,2,389.121,,320,,,,,,,,,,,,,L3475,
Sm,2,389.405,,400,,,,,,,,,,,,,L3475,
Sm,2,389.698,,1600,,,,,,,,,,,,,L3475,
Sm,2,390.342,,1300,,,,,,,,,,,,,L3475,
Sm,2,391.744,,620,,,,,,,,,,,,,L3475,
Sm,2,392.240,392.2386+,2500,,,3052.65,28540.12,4f6.(7F).6s,8F,11/2,4f6.(7F).6p?,*,11/2,,,L3475,
Sm,2,392.828,,1900,,,,,,,,,,,,,L3475,
Sm,2,393.576,,470,,,,,,,,,,,,,L3475,
Sm,2,394.187,,1300,,,,,,,,,,,,,L3475,
Sm,2,394.324,,620,,,,,,,,,,,,,L3475,
Sm,2,394.651,,500,,,,,,,,,,,,,L3475,
Sm,2,394.811,,740,,,,,,,,,,,,,L3475,
Sm,1,395.189,,470,,,,,,,,,,,,,L3475,
Sm,2,395.953,,370,,,,,,,,,,,,,L3475,
Sm,2,396.300,,1500,,,,,,,,,,,,,L3475,
Sm,2,396.604,,620,,,,,,,,,,,,,L3475,
Sm,2,396.768,,470,,,,,,,,,,,,,L3475,
Sm,2,397.053,,740,,,,,,,,,,,,,L3475,
Sm,2,397.140,,1500,,,,,,,,,,,,,L3475,
Sm,1,397.466,,620,,,,,,,,,,,,,L3475,
Sm,2,397.627,,960,,,,,,,,,,,,,L3475,
Sm,2,397.643,,1000,,,,,,,,,,,,,L3475,
Sm,2,397.920,,960,,,,,,,,,,,,,L3475,
Sm,2,398.314,,740,,,,,,,,,,,,,L3475,
Sm,2,398.668,,740,,,,,,,,,,,,,L3475,
Sm,2,398.743,,370,,,,,,,,,,,,,L3475,
