element,sp_num,obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Lu,1,284.513,284.5129+,330h,,,1993.92,37131.38,5d.6s2,2D,5/2,6s2.8p,2P*,3/2,,,L3475,
Lu,2,284.751,,3000,,,,,,,,,,,,,L3475,
Lu,1,288.514,288.5140+,570h,2.31e+07,B,1993.92,36644.12,5d.6s2,2D,5/2,6s2.5f,2F*,7/2,,T7218,L3475,
Lu,2,289.484,289.4839+,6300,1.66e+08,,14199.08,48733.19,5d.6s,3D,3,5d.6p,3D*,3,,T7101,L3475,
Lu,2,290.030,290.0303+,4500,,,12435.32,46904.38,5d.6s,3D,2,5d.6p,3D*,2,,,L3475,
Lu,1,290.305,290.3046+,300,7.9e+06,B+,0.00,34436.49,5d.6s2,2D,3/2,5d.6s.(3D).6p,2P*,3/2,,T7218,L3475,
Lu,2,291.139,291.1394+,9000,2.42e+08,,14199.08,48536.83,5d.6s,3D,3,5d.6p,3F*,4,,T7101,L3475,
Lu,1,294.973,294.9736+,270h*,,,7476.39,41367.82,6s2.6p,2P*,3/2,6s.6p2,2D,3/2,,,L3475,
Lu,1,294.973,294.9736+,270h*,,,7476.39,41367.82,6s2.6p,2P*,3/2,6s.6p2?,,1/2,,,L3475,
Lu,2,295.169,,1200,,,,,,,,,,,,,L3475,
Lu,2,295.578,,60,,,,,,,,,,,,,L3475,
Lu,2,296.332,296.3319+,4200,,,11796.24,45532.33,5d.6s,3D,1,5d.6p,3D*,1,,,L3475,
Lu,2,296.982,,2400,,,,,,,,,,,,,L3475,
Lu,1,298.927,298.9281+,1800,1.28e+08,B+,0.00,33443.10,5d.6s2,2D,3/2,5d.6s.(1D).6p,2P*,1/2,,T7218,L3475,
Lu,3,299.321,,20p,,,,,,,,,,,,,L1402,
Lu,2,302.054,302.0541+,3000,,,12435.32,45532.33,5d.6s,3D,2,5d.6p,3D*,1,,,L3475,
Lu,2,302.729,,120,,,,,,,,,,,,,L3475,
Lu,2,305.672,,2100,,,,,,,,,,,,,L3475,
Lu,3,305.786,,1000,,,,,,,,,,,,,L1402,
Lu,2,307.760,307.7605+,7500,1.24e+08,,12435.32,44918.68,5d.6s,3D,2,5d.6p,3F*,3,,T7101,L3475,
Lu,1,308.011,308.0133+,390,7.2e+06,B,0.00,32456.70,5d.6s2,2D,3/2,5d.6s.(1D).6p,2D*,5/2,,T7218,L3475,
Lu,1,308.147,308.1475+,5100h,2.62e+08,B+,1993.92,34436.49,5d.6s2,2D,5/2,5d.6s.(3D).6p,2P*,3/2,,T7218,L3475,
Lu,1,311.843,311.8432+,3000,2.03e+08,B+,0.00,32058.10,5d.6s2,2D,3/2,5d.6s.(3D).6p,2P*,1/2,,T7218,L3475,
Lu,1,317.136,317.1366+,2400,6.6e+07,B+,0.00,31523.03,5d.6s2,2D,3/2,5d.6s.(1D).6p,2P*,3/2,,T7218,L3475,
Lu,2,318.373,,100,,,,,,,,,,,,,L3475,
Lu,2,319.180,,260,,,,,,,,,,,,,L3475,
Lu,2,319.812,,1400,,,,,,,,,,,,,L3475,
Lu,2,325.431,325.4312+,4800,6.0e+07,,14199.08,44918.68,5d.6s,3D,3,5d.6p,3F*,3,,T7101,L3475,
Lu,1,327.897,327.8967+,3800,1.00e+08,B+,0.00,30488.62,5d.6s2,2D,3/2,6s2.7p,2P*,3/2,,T7218,L3475,
Lu,1,328.174,328.1749+,7600,3.05e+08,B+,1993.92,32456.70,5d.6s2,2D,5/2,5d.6s.(1D).6p,2D*,5/2,,T7218,L3475,
Lu,1,331.211,331.2110+,6200,1.85e+08,B+,0.00,30183.55,5d.6s2,2D,3/2,5d.6s.(3D).6p,2F*,5/2,,T7218,L3475,
Lu,1,335.956,335.9560+,7600,2.44e+08,B+,1993.92,31751.17,5d.6s2,2D,5/2,5d.6s.(3D).6p,2F*,7/2,,T7218,L3475,
Lu,1,337.650,337.6495+,6200,1.68e+08,B+,0.00,29608.01,5d.6s2,2D,3/2,5d.6s.(1D).6p,2D*,3/2,,T7218,L3475,
Lu,1,338.550,338.5517+,950,5.0e+07,B+,1993.92,31523.03,5d.6s2,2D,5/2,5d.6s.(1D).6p,2P*,3/2,,T7218,L3475,
Lu,1,339.155,339.1553+,160h,,,7476.39,36952.95,6s2.6p,2P*,3/2,6s2.7d,2D,5/2,,,L3475,
Lu,1,339.682,339.6797+,1400,1.03e+08,B+,0.00,29431.05,5d.6s2,2D,3/2,6s2.7p,2P*,1/2,,T7218,L3475,
Lu,2,339.707,339.7066+,4100,,,11796.24,41224.96,5d.6s,3D,1,5d.6p,3F*,2,,,L3475,
Lu,2,347.248,347.2477+,4800,,,12435.32,41224.96,5d.6s,3D,2,5d.6p,3F*,2,,,L3475,
Lu,2,350.739,350.7380+,8300c,1.25e+07,,0.00,28503.16,6s2,1S,0,6s.6p,3P*,1,,T7227,L3475,
Lu,1,350.842,350.8421+,1600,6.5e+07,B+,1993.92,30488.62,5d.6s2,2D,5/2,6s2.7p,2P*,3/2,,T7218,L3475,
Lu,2,355.443,355.4416+,4800,,,17332.58,45458.56,5d.6s,1D,2,5d.6p,1D*,2,,,L3475,
Lu,1,356.784,356.7847+,4800,6.9e+07,B+,0.00,28020.11,5d.6s2,2D,3/2,5d.6s.(1D).6p,2F*,5/2,,T7218,L3475,
Lu,1,359.634,359.6341+,340,,,7476.39,35274.50,6s2.6p,2P*,3/2,6s.6p2,4P,5/2,,,L3475,
Lu,1,362.031,362.0307+,170,1.1e+06,D,1993.92,29608.01,5d.6s2,2D,5/2,5d.6s.(1D).6p,2D*,3/2,,T4515,L7597,
Lu,2,362.399,,800,,,,,,,,,,,,,L3475,
Lu,1,363.625,363.6250+,680,6.4e+06,B+,1993.92,29486.94,5d.6s2,2D,5/2,5d.6s.(1D).6p,2F*,7/2,,T7218,L3475,
Lu,1,364.777,364.7782+,2600,9.2e+07,B+,4136.13,31542.24,6s2.6p,2P*,1/2,6s2.6d,2D,3/2,,T7218,L3475,
Lu,1,368.432,368.4347+,60,,,7476.39,34610.52,6s2.6p,2P*,3/2,6s2.8s,2S,1/2,,,L3475,
Lu,1,371.095,,60,,,,,,,,,,,,,L3475,
Lu,1,375.670,375.6753+,110,,,4136.13,30747.30,6s2.6p,2P*,1/2,5d2.(1S).6s,2S,1/2,,,L3475,
Lu,1,375.679,375.6753+,110,,,4136.13,30747.30,6s2.6p,2P*,1/2,5d2.(1S).6s,2S,1/2,,,L3475,
Lu,1,378.618,,30h,,,,,,,,,,,,,L3475,
Lu,1,380.067,380.0670+,150,,,19403.29,45706.97,5d2.(3F).6s,4F,5/2,5d2.(3F?).6p,2F*,5/2,,,L3475,
Lu,1,382.907,,75h,,,,,,,,,,,,,L3475,
