element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Ba,5,58.9425,0.0005,58.9423,0.0010,20,,,24720.5,194378,5s2.5p4,1D,2,5p3.(2P*).5d,1D*,2,,,L9527,
Ba,9,58.9793,0.0005,58.9800,0.0010,62,3.16e+09,,359724,529273,5s.5d,3D,2,5p.5d,3P*,2,,T8973,L11824,
Ba,8,59.0314,0.0005,59.0322,0.0010,118,5.33e+09,,234064.0,403463.0,5s2.5d,2D,5/2,5s.5p.(1P*)5d,2D*,5/2,,T8459,L9793,
Ba,4,59.1222,0.0005,59.1224,0.0010,2000,,,0.0,169140.7,5s2.5p5,2P*,3/2,5s2.5p4.(1D).5d,2P,3/2,,,L11023,
Ba,6,59.1463,0.0005,59.1461,0.0010,5,,,49621.0,218693.8,5s2.5p3,2P*,3/2,5s2.5p2.(3P).5d,4P,1/2,,,L11447,
Ba,8,59.1568,0.0005,59.1569,0.0010,138,5.8e+08,,157727.0,326769.0,5s.5p2,2D,3/2,5s.5p.(3P*)5d,4F*,3/2,,T8459,L9793,
Ba,6,59.1667,0.0005,59.1667,0.0010,6,,,23547.2,192561.2,5s2.5p3,2D*,5/2,5s2.5p2.(3P).5d,4F,7/2,,,L11447,
Ba,8,59.2510,0.0005,59.2512,0.0010,582,9.00e+09,,157727.0,326500.0,5s.5p2,2D,3/2,5p3,2P*,1/2,,T8459,L9793,
Ba,9,59.4149,0.0005,59.4138,0.0010,238,3.87e+09,,359175,527486,5s.5d,3D,1,5p.5d,3P*,1,,T8973,L11824,
Ba,11,59.5809,0.0007,59.5809,0.0010,232,6.70e+09,,639642,807481,4d9.5s,3D,1,4d9.5p,3P*,0,,T8481,L9885,
Ba,6,59.5827,0.0005,59.5823,0.0010,5,,,23547.2,191382.2,5s2.5p3,2D*,5/2,5s2.5p2.(1D).5d,2F,5/2,,,L11447,
Ba,8,59.6219,0.0005,59.6218,0.0010,691,9.29e+09,,137385.0,305109.0,5s2.4f,2F*,5/2,5s.5p.(1P*).4f,2G,7/2,,T8459,L9793,
Ba,9,59.7815,0.0005,59.7814,0.0010,845bl,2.66e+09,,122812,290088,5s.5p,3P*,1,5p2,1D,2,,T8973,L11824,
Ba,8,59.8733,0.0005,59.8741,0.0010,278,5.12e+09,,230416.0,397433.0,5s2.5d,2D,3/2,5s.5p.(1P*)5d,2F*,5/2,,T8459,L9793,
Ba,8,60.0720,0.0005,60.0716,0.0010,180,7.7e+08,,137739.0,304207.0,5s.5p2,4P,5/2,5p3,2D*,5/2,,T8459,L9793,
Ba,9,60.0825,0.0005,60.0828,0.0010,310bl,7.89e+08,,237691,404128,4f.5s,3F*,3,4f.5p,1G,4,,T8973,L11824,
Ba,8,60.0825,0.0005,60.0839,0.0010,310bl,1.35e+09,,138675.0,305109.0,5s2.4f,2F*,7/2,5s.5p.(1P*).4f,2G,7/2,,T8459,L9793,
Ba,10,60.1104,0.0005,60.1102,0.0010,82,5.05e+09,,0,166361,5s,2S,1/2,5p,2P*,3/2,,T7716,L11824,
Ba,5,60.1400,0.0005,60.1399,0.0010,55,,,0.0,166279,5s2.5p4,3P,2,5p3.(2D*).5d,3D*,2,,,L9527,
Ba,11,60.1478,0.0007,60.1486,0.0010,395,2.73e+09,,621717,787972,4d9.5s,3D,2,4d9.5p,3P*,1,,T8481,L9885,
Ba,9,60.2041,0.0005,60.2036,0.0010,105,2.13e+09,,359724,525827,5s.5d,3D,2,5p.5d,3D*,3,,T8973,L11824,
Ba,8,60.2666,0.0005,60.2667,0.0010,410,1.11e+10,,138675.0,304604.0,5s2.4f,2F*,7/2,5s.5p.(1P*).4f,2G,9/2,,T8459,L9793,
Ba,9,60.3543,0.0005,60.3544,0.0010,355,8.63e+09,,237170,402858,4f.5s,3F*,2,4f.5p,3D,1,,T8973,L11824,
Ba,9,60.3925,0.0005,60.3934,0.0010,132,6.67e+08,,238547,404128,4f.5s,3F*,4,4f.5p,1G,4,,T8973,L11824,
Ba,9,60.5380,0.0005,60.5378,0.0010,512,3.07e+09,,122812,287998,5s.5p,3P*,1,5p2,3P,1,,T8973,L11824,
Ba,8,60.5617,0.0005,60.5605,0.0010,238,3.73e+09,,137739.0,302863.0,5s.5p2,4P,5/2,5p3,4S*,3/2,,T8459,L9793,
Ba,7,60.5637,0.0005,60.5637,0.0010,5,,,61082.5,226198.,5s2.5p2,1S,0,5s2.5p.5d,3D*,1,,,L11361,
Ba,6,60.6869,0.0005,60.6863,0.0010,5,,,36155.7,200937.6,5s2.5p3,2P*,1/2,5s.(2S).5p4.(1S),2S,1/2,,,L11447,
Ba,5,60.7386,0.0005,60.7388,0.0010,16,,,24720.5,189360,5s2.5p4,1D,2,5p3.(2D*).5d,3D*,1,,,L9527,
Ba,7,60.9186,0.0005,60.9185,0.0010,28,,,42514.2,206668.,5s2.5p2,1D,2,5s2.5p.5d,3F*,2,,,L11361,
Ba,10,60.9620,0.0005,60.9615,0.0010,3,1.17e+08,,222558,386596,4f,2F*,5/2,5d,2D,5/2,,T7716,L11824,
Ba,9,61.0137,0.0005,61.0165,0.0010,541bl,2.99e+09,,361937,525827,5s.5d,3D,3,5p.5d,3D*,3,,T8973,L11824,
