element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Y,7,28.0433,0.0005,28.0434,0.0003,1000,2.1e+08,D+,49288.2,405878,4s2.4p3,2P*,3/2,4s2.4p2.(3P<1>).5s,2[1],3/2,,T7639,L20372,
Y,7,28.1142,0.0005,28.1144,0.0003,300,5.e+08,E,42364.7,398054,4s2.4p3,2P*,1/2,4s2.4p2.(3P<0>).5s,2[0],1/2,,T9865,L20372,
Y,8,28.3605,0.0015,28.3607,0.0003,5p,5.50e+08,C+,8905.9,361507,4s2.4p2,3P,1,4s2.4p.4d,1P*,1,,T10031,L20835,
Y,5,28.9182,0.0007,28.91826,0.00008,90i,6.e+08,E,0.0,345802.3,4s2.4p5,2P*,3/2,4s2.4p4.(1S<0>).5s,2[0],1/2,,T9678,L19755c153,
Y,7,29.1896,0.0005,29.1895,0.0003,100,9.e+08,D,0.0,342589,4s2.4p3,4S*,3/2,4s2.4p2.(1D).4d,2F,5/2,,T9865,L20372,
Y,7,29.3983,0.0005,29.3983,0.0003,100,6.e+08,D,21610.5,361766,4s2.4p3,2D*,3/2,4s2.4p2.(1S).4d,2D,5/2,,T9865,L20372,
Y,8,29.4166,0.0005,29.4168,0.0003,150,8.21e+09,C+,15559.8,355502,4s2.4p2,3P,2,4s2.4p.4d,1F*,3,,T10031,L20835,
Y,7,29.7748,0.0005,29.7748,0.0003,40,1.1e+07,E,0.0,335855,4s2.4p3,4S*,3/2,4s2.4p2.(1D).4d,2D,3/2,,T9865,L20372c153,
Y,7,29.7858,0.0030,29.7850,0.0004,20u,1.2e+08,E,26120.4,361860,4s2.4p3,2D*,5/2,4s2.4p2.(1S).4d,2D,3/2,,T9865,L20372,
Y,7,29.7932,0.0015,29.7933,0.0003,150p,2.9e+09,C,26120.4,361766,4s2.4p3,2D*,5/2,4s2.4p2.(1S).4d,2D,5/2,,T9865,L20372,
Y,8,30.3250,0.0005,30.3248,0.0003,90,2.36e+09,C+,0.0,329763,4s2.4p2,3P,0,4s2.4p.4d,3D*,1,,T10031,L20835,
Y,7,30.5301,0.0005,30.5301,0.0003,250,4.7e+09,C,0.0,327546.0,4s2.4p3,4S*,3/2,4s2.4p2.(3P).4d,2D,5/2,,T9865,L20372,
Y,7,30.6025,0.0005,30.6025,0.0003,150,9.2e+09,C,21610.5,348381,4s2.4p3,2D*,3/2,4s2.4p2.(1D).4d,2S,1/2,,T9865,L20372,
Y,8,30.9662,0.0005,30.9660,0.0003,250,1.97e+10,C+,8905.9,331841,4s2.4p2,3P,1,4s2.4p.4d,3D*,2,,T10031,L20835,
Y,8,31.0722,0.0005,31.0721,0.0004,600,7.51e+10,C+,33670.2,355502,4s2.4p2,1D,2,4s2.4p.4d,1F*,3,,T10031,L20835,
Y,7,31.1347,0.0005,31.1347,0.0005,700i,1.1e+11,C,26120.4,347305,4s2.4p3,2D*,5/2,4s2.4p2.(1D).4d,2F,7/2,,T9865,L20372,
Y,7,31.1547,0.0005,31.1547,0.0003,600,9.0e+10,C,21610.5,342589,4s2.4p3,2D*,3/2,4s2.4p2.(1D).4d,2F,5/2,,T9865,L20372,
Y,8,31.1664,0.0015,31.1665,0.0003,200p,4.17e+10,C+,8905.9,329763,4s2.4p2,3P,1,4s2.4p.4d,3D*,1,,T10031,L20835,
Y,8,31.2722,0.0005,31.2723,0.0005,300,5.77e+10,C+,0.0,319772,4s2.4p2,3P,0,4s2.4p.4d,3P*,1,,T10031,L20835,
Y,5,31.2888,0.0007,31.28874,0.00008,50,5.e+08,E,0.0,319603.81,4s2.4p5,2P*,3/2,4s2.4p4.(1D<2>).5s,2[2],3/2,,T9678,L19755,
Y,7,31.2995,0.0005,31.2994,0.0004,300,7.1e+10,C,42364.7,361860,4s2.4p3,2P*,1/2,4s2.4p2.(1S).4d,2D,3/2,,T9865,L20372,
Y,7,31.3050,0.0005,31.3052,0.0003,300,1.4e+10,C,0.0,319436.2,4s2.4p3,4S*,3/2,4s2.4p2.(3P).4d,2D,3/2,,T9865,L20372,
Y,5,31.3349,0.0007,31.33494,0.00008,1000,5.40e+09,,0.0,319132.57,4s2.4p5,2P*,3/2,4s2.4p4.(1D<2>).5s,2[2],5/2,,T9678,L19755,
Y,8,31.3645,0.0005,31.3645,0.0005,150i,5.12e+10,C+,8905.9,327738?,4s2.4p2,3P,1,4s2.4p.4d,3P*,0,,T10031,L20835,
Y,7,31.4695,0.0005,31.4694,0.0003,100,3.5e+09,C,21610.5,339380?,4s2.4p3,2D*,3/2,4s2.4p2.(1D).4d,2P,5/2,,T9865,L20372,
Y,7,31.5218,0.0015,31.5219,0.0003,400q,6.2e+10,C,0.0,317240,4s2.4p3,4S*,3/2,4s2.4p2.(3P).4d,4P,1/2,,T9865,L20372,
Y,7,31.5987,0.0005,31.5987,0.0003,300,1.4e+10,C,26120.4,342589,4s2.4p3,2D*,5/2,4s2.4p2.(1D).4d,2F,5/2,,T9865,L20372,
Y,8,31.6174,0.0005,31.6174,0.0003,200,3.40e+10,C+,15559.8,331841,4s2.4p2,3P,2,4s2.4p.4d,3D*,2,,T10031,L20835,
Y,8,31.6701,0.0005,31.6696,0.0003,400,6.69e+10,C+,15559.8,331320,4s2.4p2,3P,2,4s2.4p.4d,3D*,3,,T10031,L20835,
Y,8,31.7733,0.0005,31.7732,0.0003,300,2.92e+10,C+,8905.9,323637,4s2.4p2,3P,1,4s2.4p.4d,1D*,2,,T10031,L20835,
Y,7,31.8149,0.0005,31.81472,0.00020,500,7.4e+10,C,0.0,314319.9,4s2.4p3,4S*,3/2,4s2.4p2.(3P).4d,4P,3/2,,T9865,L20372,
Y,7,31.8224,0.0005,31.8224,0.0003,200,5.8e+10,C,21610.5,335855,4s2.4p3,2D*,3/2,4s2.4p2.(1D).4d,2D,3/2,,T9865,L20372,
Y,8,31.8266,0.0015,31.8265,0.0003,150p,1.52e+10,C+,15559.8,329763,4s2.4p2,3P,2,4s2.4p.4d,3D*,1,,T10031,L20835,
Y,7,31.9220,0.0005,31.9224,0.0003,30,2.1e+10,C,26120.4,339380?,4s2.4p3,2D*,5/2,4s2.4p2.(1D).4d,2P,5/2,,T9865,L20372,
Y,7,31.9921,0.0005,31.9926,0.0004,900,2.0e+10,C,49288.2,361860,4s2.4p3,2P*,3/2,4s2.4p2.(1S).4d,2D,3/2,,T9865,L20372,
Y,7,32.0022,0.0005,32.0023,0.0003,600,9.1e+10,C,49288.2,361766,4s2.4p3,2P*,3/2,4s2.4p2.(1S).4d,2D,5/2,,T9865,L20372,
Y,5,32.0467,0.0007,32.04676,0.00009,500,2.4e+09,E,0.0,312044.02,4s2.4p5,2P*,3/2,4s2.4p4.(3P).4d,2D,3/2,,T9678,L19755,
Y,7,32.0585,0.0015,32.0587,0.0010,90p,2.7e+10,C,0.0,311928?,4s2.4p3,4S*,3/2,4s2.4p2.(3P).4d,2P,1/2,,T9865,L20372,
Y,7,32.0981,0.0005,32.0980,0.0003,900,7.9e+10,C,0.0,311546,4s2.4p3,4S*,3/2,4s2.4p2.(3P).4d,4P,5/2,,T9865,L20372,
Y,5,32.1691,0.0007,32.16905,0.00009,700,7.85e+09,,0.0,310857.80,4s2.4p5,2P*,3/2,4s2.4p4.(3P<1>).5s,2[1],1/2,,T9678,L19755,
