element,sp_num,obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Pd,2,245.77340,245.773396,60,,,34424.689,75100.265,4d8.(3F).5s,2F,5/2,4d8.(3F).5p,4F*,3/2,,,L11331,
Pd,2,245.77912,245.779113,60,,,75756.251,116430.881,4d8.(3F).5p,2F*,5/2,4d8.(3F).5d,2D,5/2,,,L11331,
Pd,2,246.92517,246.925169,150,,,36284.285,76770.145,4d8.(3P).5s,4P,5/2,4d8.(3P).5p,4P*,5/2,,,L11331,
Pd,2,247.00064,247.000630,80,,,36284.285,76757.777,4d8.(3P).5s,4P,5/2,4d8.(3P).5p,4P*,3/2,,,L11331,
Pd,2,247.11516,247.115161,100,,,32280.538,72735.273,4d8.(3F).5s,2F,7/2,4d8.(3F).5p,4F*,5/2,,,L11331,
Pd,2,247.25020,247.250205,50,,,43942.864,84375.505,4d8.(3P).5s,2P,1/2,4d8.(3P).5p,2D*,3/2,,,L11331,
Pd,1,247.64127,247.64127,1700,1.18e+07,,0.000,40368.796,4d10,1S,0,4d9.(2D<3/2>).5p,2[3/2]*,1,,T7227,L9430,
Pd,2,248.65260,248.652599,250,,,27097.084,67301.702,4d8.(3F).5s,4F,7/2,4d8.(3F).5p,2G*,9/2,,,L11331,
Pd,2,248.89146,248.891443,300,,,25084.270,65250.309,4d8.(3F).5s,4F,9/2,4d8.(3F).5p,4D*,7/2,,,L11331,
Pd,2,248.96028,248.960280,75,,,43650.509,83805.443,4d8.(3P).5s,2P,3/2,4d8.(3P).5p,2D*,5/2,,,L11331,
Pd,2,249.87769,249.877683,200,,,32280.538,72288.057,4d8.(3F).5s,2F,7/2,4d8.(3F).5p,4G*,9/2,,,L11331,
Pd,2,250.57293,250.572934,150,,,34424.689,74321.209,4d8.(3F).5s,2F,5/2,4d8.(3F).5p,2G*,7/2,,,L11331,
Pd,2,251.44736,251.447375,50,,,41201.082,80958.866,4d8.(1D).5s,2D,5/2,4d8.(1D).5p,2P*,3/2,,,L11331,
Pd,2,253.46005,253.460060,80,,,37367.964,76810.059,4d8.(3P).5s,4P,3/2,4d8.(3P).5p,4P*,1/2,,,L11331,
Pd,2,253.93304,253.933036,50,,,65250.309,104618.944,4d8.(3F).5p,4D*,7/2,4d8.(3F).6s,4F,9/2,,,L11331,
Pd,2,255.18452,255.184525,150,,,44616.592,83792.166,4d8.(1G).5s,2G,7/2,4d8.(1G).5p,2H*,9/2,,,L11331,
Pd,2,256.55045,256.550449,150,,,32280.538,71247.547,4d8.(3F).5s,2F,7/2,4d8.(3F).5p,2F*,7/2,,,L11331,
Pd,2,256.95444,256.954446,100,,,34424.689,73330.436,4d8.(3F).5s,2F,5/2,4d8.(3F).5p,4F*,7/2,,,L11331,
Pd,2,259.32363,259.323609,60,,,44508.604,83058.933,4d8.(1G).5s,2G,9/2,4d8.(3P).5p,4D*,7/2,,,L11331,
Pd,2,262.82406,262.824056,50,,,36284.285,74321.209,4d8.(3P).5s,4P,5/2,4d8.(3F).5p,2G*,7/2,,,L11331,
Pd,3,263.322,,100,,,,,,,,,,,,,L3536,
Pd,2,263.59330,263.593275,70,,,34424.689,72350.620,4d8.(3F).5s,2F,5/2,4d8.(3F).5p,2D*,3/2,,,L11331,
Pd,2,265.87201,265.872014,150,,,32280.538,69881.432,4d8.(3F).5s,2F,7/2,4d8.(3F).5p,4F*,9/2,,,L11331,
Pd,1,276.30899,276.30900,1900,1.69e+07,,0.000,36180.677,4d10,1S,0,4d9.(2D<5/2>).5p,2[3/2]*,1,,T7227,L9430,
Pd,2,277.66595,277.665946,150,,,68615.072,104618.944,4d8.(3F).5p,4G*,11/2,4d8.(3F).6s,4F,9/2,,,L11331,
Pd,2,278.77527,278.775270,100,,,72288.057,108148.667,4d8.(3F).5p,4G*,9/2,4d8.(3F).6s,4F,7/2,,,L11331,
Pd,2,280.04565,280.045655,30,,,69612.887,105310.829,4d8.(3F).5p,4G*,7/2,4d8.(3F).6s,2F,7/2,,,L11331,
Pd,2,280.07557,280.075564,20,,,82453.158,118147.288,4d8.(3P).5p,4D*,5/2,4d8.(3P).6s,4P,3/2,,,L11331,
Pd,2,280.73766,280.737665,50,,,74321.209,109931.161,4d8.(3F).5p,2G*,7/2,4d8.(3F).6s,2F,5/2,,,L11331,
Pd,2,285.45776,285.457759,200,,,32280.538,67301.702,4d8.(3F).5s,2F,7/2,4d8.(3F).5p,2G*,9/2,,,L11331,
Pd,2,287.12159,287.121587,100,,,73330.436,108148.667,4d8.(3F).5p,4F*,7/2,4d8.(3F).6s,4F,7/2,,,L11331,
Pd,2,287.78878,287.788799,100,,,69881.432,104618.944,4d8.(3F).5p,4F*,9/2,4d8.(3F).6s,4F,9/2,,,L11331,
Pd,1,292.24922,292.24919,520,,,6564.148,40771.510,4d9.(2D<5/2>).5s,2[5/2],3,4d9.(2D<3/2>).5p,2[3/2]*,2,,,L9430,
Pd,2,298.063,298.065084,50,,,34424.689,67964.621,4d8.(3F).5s,2F,5/2,4d8.(3F).5p,4D*,5/2,,,L3327,
Pd,1,300.26500,300.26497,650,,,6564.148,39858.361,4d9.(2D<5/2>).5s,2[5/2],3,4d9.(2D<3/2>).5p,2[5/2]*,3,,,L9430,
Pd,1,300.97738,300.97737,45,,,25101.235,58316.645,4d8.5s2,3F,4,4d8.5s.(2F).5p,3F*,4,,,L9430,
Pd,1,302.79084,302.79084,1500,,,7755.025,40771.510,4d9.(2D<5/2>).5s,2[5/2],2,4d9.(2D<3/2>).5p,2[3/2]*,2,,,L9430,
Pd,1,306.52986,306.52985,1100,,,7755.025,40368.796,4d9.(2D<5/2>).5s,2[5/2],2,4d9.(2D<3/2>).5p,2[3/2]*,1,,,L9430,
Pd,1,311.40380,311.40379,2600,,,7755.025,39858.361,4d9.(2D<5/2>).5s,2[5/2],2,4d9.(2D<3/2>).5p,2[5/2]*,3,,,L9430,
Pd,1,314.281,,270,,,,,,,,,,,,,L3475,
Pd,1,324.26983,324.26989,11000,7.7e+07,,6564.148,37393.762,4d9.(2D<5/2>).5s,2[5/2],3,4d9.(2D<5/2>).5p,2[5/2]*,3,,T4266,L9430,
Pd,1,325.16361,325.16360,2700,,,10093.992,40838.874,4d9.(2D<3/2>).5s,2[3/2],1,4d9.(2D<3/2>).5p,2[1/2]*,1,,,L9430,
Pd,1,325.87765,325.87764,3500,,,10093.992,40771.510,4d9.(2D<3/2>).5s,2[3/2],1,4d9.(2D<3/2>).5p,2[3/2]*,2,,,L9430,
Pd,1,328.72480,328.72477,460,,,6564.148,36975.973,4d9.(2D<5/2>).5s,2[5/2],3,4d9.(2D<5/2>).5p,2[5/2]*,2,,,L9430,
Pd,1,330.21262,330.21260,3600,,,10093.992,40368.796,4d9.(2D<3/2>).5s,2[3/2],1,4d9.(2D<3/2>).5p,2[3/2]*,1,,,L9430,
Pd,1,337.29943,337.29941,5000,,,7755.025,37393.762,4d9.(2D<5/2>).5s,2[5/2],2,4d9.(2D<5/2>).5p,2[5/2]*,3,,,L9430,
Pd,1,340.45764,340.45769,24000,1.34e+08,,6564.148,35927.948,4d9.(2D<5/2>).5s,2[5/2],3,4d9.(2D<5/2>).5p,2[7/2]*,4,,T4266,L9430,
Pd,1,342.12215,342.12213,13000,,,7755.025,36975.973,4d9.(2D<5/2>).5s,2[5/2],2,4d9.(2D<5/2>).5p,2[5/2]*,2,,,L9430,
Pd,1,343.34278,343.34278,5000,,,11721.809,40838.874,4d9.(2D<3/2>).5s,2[3/2],2,4d9.(2D<3/2>).5p,2[1/2]*,1,,,L9430,
Pd,1,344.13896,344.13899,6400,,,11721.809,40771.510,4d9.(2D<3/2>).5s,2[3/2],2,4d9.(2D<3/2>).5p,2[3/2]*,2,,,L9430,
