element,sp_num,obs_wl_air(nm),ritz_wl_air(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Er,2,400.818,,230,,,,,,,,,,,,,L3475,
Er,2,400.916,,280,,,,,,,,,,,,,L3475,
Er,3,400.970,,40,,,,,,,,,,,,,L1925,
Er,1,401.258,,1100,,,,,,,,,,,,,L3475,
Er,2,401.557,,350,,,,,,,,,,,,,L3475,
Er,1,402.051,402.05132+,3000,,,6958.329,31823.748,4f12.6s2,3H,5,4f12.(3H).6s.6p,*,6,,,L3475,
Er,1,402.155,,450,,,,,,,,,,,,,L3475,
Er,2,404.301,,230,,,,,,,,,,,,,L3475,
Er,1,404.696,,1000,,,,,,,,,,,,,L3475,
Er,2,404.834,,280,,,,,,,,,,,,,L3475,
Er,2,404.949,,200,,,,,,,,,,,,,L3475,
Er,2,405.547,,940,,,,,,,,,,,,,L3475,
Er,1,405.951,,550,,,,,,,,,,,,,L3475,
Er,2,405.978,,690,,,,,,,,,,,,,L3475,
Er,1,407.788,,420,,,,,,,,,,,,,L3475,
Er,2,408.124,,550,,,,,,,,,,,,,L3475,
Er,1,408.763,408.76318+,3500,3.03e+07,,0.000,24457.139,4f12.6s2,3H,6,4f11.(4I*).5d.6s2,*,6,,T7227,L3475,
Er,3,408.858,,2,,,,,,,,,,,,,L1925,
Er,1,409.290,,210,,,,,,,,,,,,,L3475,
Er,1,409.810,,1100,,,,,,,,,,,,,L3475,
Er,2,410.056,,350,,,,,,,,,,,,,L3475,
Er,1,411.636,,320,,,,,,,,,,,,,L3475,
Er,1,411.855,,320,,,,,,,,,,,,,L3475,
Er,1,413.150,,600,,,,,,,,,,,,,L3475,
Er,2,414.291,,550,,,,,,,,,,,,,L3475,
Er,1,415.111,415.11075+,6900,9.60e+07,,0.000,24083.166,4f12.6s2,3H,6,4f12.(3H).6s.6p,*,5,,T7227,L3475,
Er,2,418.998,,280,,,,,,,,,,,,,L3475,
Er,1,419.070,,1000,,,,,,,,,,,,,L3475,
Er,1,420.532,,130,,,,,,,,,,,,,L3475,
Er,1,421.843,,1400,,,,,,,,,,,,,L3475,
Er,1,422.099,,200,,,,,,,,,,,,,L3475,
Er,2,423.020,,320,,,,,,,,,,,,,L3475,
Er,2,423.478,,140,,,,,,,,,,,,,L3475,
Er,2,425.194,,200,,,,,,,,,,,,,L3475,
Er,2,427.648,,140,,,,,,,,,,,,,L3475,
Er,1,428.656,,690,,,,,,,,,,,,,L3475,
Er,3,428.818,,1000,,,,,,,,,,,,,L1925,
Er,3,429.006,,40000,,,,,,,,,,,,,L1925,
Er,1,429.891,,320,,,,,,,,,,,,,L3475,
Er,2,430.160,,320,,,,,,,,,,,,,L3475,
Er,2,430.381,,140,,,,,,,,,,,,,L3475,
Er,2,431.994,,110,,,,,,,,,,,,,L3475,
Er,1,432.881,,130,,,,,,,,,,,,,L3475,
Er,1,433.136,,110,,,,,,,,,,,,,L3475,
Er,3,433.824,,300,,,,,,,,,,,,,L1925,
Er,1,434.092,,140,,,,,,,,,,,,,L3475,
Er,1,434.834,,190,,,,,,,,,,,,,L3475,
Er,2,436.939,,110,,,,,,,,,,,,,L3475,
Er,1,438.217,,160,,,,,,,,,,,,,L3475,
Er,2,438.470,,300,,,,,,,,,,,,,L3475,
Er,1,438.640,,300,,,,,,,,,,,,,L3475,
Er,3,438.686,,20000,,,,,,,,,,,,,L1925,
Er,2,440.317,,100,,,,,,,,,,,,,L3475,
Er,1,440.934,,810,,,,,,,,,,,,,L3475,
Er,1,441.870,,180,,,,,,,,,,,,,L3475,
Er,2,441.961,,570,,,,,,,,,,,,,L3475,
Er,2,442.251,,110,,,,,,,,,,,,,L3475,
Er,1,442.457,,320,,,,,,,,,,,,,L3475,
Er,1,442.677,,370,,,,,,,,,,,,,L3475,
Er,1,443.766,,110,,,,,,,,,,,,,L3475,
Er,2,445.924,,100,,,,,,,,,,,,,L3475,
Er,2,447.350,,100,,,,,,,,,,,,,L3475,
Er,1,449.639,,130,,,,,,,,,,,,,L3475,
Er,2,450.075,,200,,,,,,,,,,,,,L3475,
Er,1,452.274,,130,,,,,,,,,,,,,L3475,
Er,2,456.326,,160,,,,,,,,,,,,,L3475,
Er,1,460.661,460.6604+,1000,7.54e+06,,0.000,21701.885,4f12.6s2,3H,6,4f11.(4I*<11/2>).5d<5/2>.6s2,"(11/2,5/2)*",6,,T7227,L3475,
Er,3,461.293,,30,,,,,,,,,,,,,L1925,
Er,2,463.088,,160,,,,,,,,,,,,,L3475,
Er,2,464.060,,110,,,,,,,,,,,,,L3475,
Er,2,466.544,,110,,,,,,,,,,,,,L3475,
Er,1,467.316,,310,,,,,,,,,,,,,L3475,
Er,2,467.562,,570,,,,,,,,,,,,,L3475,
Er,2,467.906,,150,,,,,,,,,,,,,L3475,
Er,1,472.269,,230,,,,,,,,,,,,,L3475,
Er,1,472.905,,150,,,,,,,,,,,,,L3475,
Er,3,473.556,,15000,,,,,,,,,,,,,L1925,
Er,2,475.152,,130,,,,,,,,,,,,,L3475,
