element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Nb,4,214.5557,0.0005,214.5569,0.0011,100000,5.3e+08,C+,188123.66,234716.68,4d.4f,3P*,2,4d.(2D<5/2>).5g,2[5/2],3,,T2192,L12094,
Nb,4,214.5692,0.0005,214.5690,0.0006,50000,2.8e+08,C+,187731.63,234322.02,4d.4f,1F*,3,4d.(2D<5/2>).5g,2[9/2],4,,T2192,L12094,
Nb,4,214.6148,0.0005,214.6161,0.0005,1000000,7.7e+07,C,53810.47,100390.64,4d.5s,3D,3,4d.5p,3D*,2,,T2192,L12094,
Nb,4,214.6363,0.0005,214.6361,0.0004,80000000,2.6e+08,C+,53810.47,100386.30,4d.5s,3D,3,4d.5p,3F*,3,,T2192,L12094,
Nb,4,215.4475,0.0005,215.4478,0.0004,1000000,2.4e+07,D+,58566.68,104967.04,4d.5s,1D,2,4d.5p,3P*,1,,T2192,L12094,
Nb,4,215.6221,0.0005,215.6228,0.0004,8000000,1.9e+08,C+,52629.96,98992.67,4d.5s,3D,2,4d.5p,3D*,1,,T2192,L12094,
Nb,4,216.3401,0.0005,216.3404,0.0006,8000,3.7e+08,C+,188521.79,234730.74,4d.4f,3P*,1,4d.(2D<5/2>).5g,2[3/2],1,,T2192,L12094,
Nb,4,216.3917,0.0005,216.3922,0.0008,25000,4.2e+08,C+,188521.79,234719.68,4d.4f,3P*,1,4d.(2D<5/2>).5g,2[5/2],2,,T2192,L12094,
Nb,4,216.4831,0.0005,216.4828,0.0008,1000,7.1e+07,C+,186409.72,232588.26,4d.4f,3D*,2,4d.(2D<3/2>).5g,2[7/2],3,,T2192,L12094,
Nb,4,216.8819,0.0005,216.8821,0.0005,100000,4.3e+08,C+,186512.36,232605.89,4d.4f,3D*,3,4d.(2D<3/2>).5g,2[7/2],4,,T2192,L12094,
Nb,4,217.4855,0.0005,217.4855,0.0009,12000,3.6e+08,C+,188765.06,234730.74,4d.4f,3P*,0,4d.(2D<5/2>).5g,2[3/2],1,,T2192,L12094,
Nb,4,217.7277,0.0005,217.7275,0.0004,4000000,7.0e+07,C,53810.47,99725.06,4d.5s,3D,3,4d.5p,3F*,2,,T2192,L12094,
Nb,3,220.601,0.010,,,60,,,,,,,,,,,,,L3603,
