element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Ne,1,2797.9570,0.0003,2797.9570,0.0010,240,7.67e+05,B+,163401.3061,166975.3424,2s2.2p5.(2P*<3/2>).4p,2[1/2],0,2s2.2p5.(2P*<3/2>).4d,2[1/2]*,1,,T6976,L9097,
Ne,2,2815.614,0.005,2815.6136,0.0006,12,,,303518.1843,307069.8080,2s2.2p4.(3P).5s,4P,3/2,2s2.2p4.(3P).5p,4P*,3/2,,,L11301,
Ne,1,2839.3944,0.0003,2839.3945,0.0010,570,2.38e+06,B+,164285.8872,167807.7649,2s2.2p5.(2P*<1/2>).4p,2[1/2],0,2s2.2p5.(2P*<1/2>).4d,2[3/2]*,1,,T6976,L9097,
Ne,1,2854.0970,0.0003,2854.0973,0.0010,310,1.45e+05,B,159534.6196,163038.3544,2s2.2p5.(2P*<1/2>).4s,2[1/2]*,1,2s2.2p5.(2P*<3/2>).4p,2[3/2],2,,T6976,L9097,
Ne,1,2875.2113,0.0003,2875.2114,0.0010,81,6.48e+04,C+,159534.6196,163012.6247,2s2.2p5.(2P*<1/2>).4s,2[1/2]*,1,2s2.2p5.(2P*<3/2>).4p,2[3/2],1,,T6976,L9097,
Ne,1,2929.5268,0.0006,2929.5277,0.0013,13,,,167449.4698,170862.9893,2s2.2p5.(2P*<3/2>).5p,2[1/2],1,2s2.2p5.(2P*<3/2>).6d,2[3/2]*,2,,,L9097,
Ne,1,2939.5843,0.0005,2939.5850,0.0013,13,,,167449.4698,170851.3105,2s2.2p5.(2P*<3/2>).5p,2[1/2],1,2s2.2p5.(2P*<3/2>).6d,2[1/2]*,1,,,L9097,
Ne,1,2945.5855,0.0004,2945.5857,0.0010,130,3.38e+05,B,162517.8755,165912.7861,2s2.2p5.(2P*<3/2>).4p,2[1/2],1,2s2.2p5.(2P*<3/2>).5s,2[3/2]*,1,,T6976,L9097,
Ne,1,2949.5606,0.0003,2949.5605,0.0010,14,2.97e+04,C+,163657.2726,167047.6082,2s2.2p5.(2P*<1/2>).4p,2[3/2],1,2s2.2p5.(2P*<3/2>).4d,2[5/2]*,2,,T6976,L9097,
Ne,2,2957.612,0.008,2957.6121,0.0007,9,,,303518.1843,306899.2903,2s2.2p4.(3P).5s,4P,3/2,2s2.2p4.(3P).5p,4P*,5/2,,,L11301,
Ne,1,2967.6059,0.0004,2967.6059,0.0010,22,6.77e+04,C+,163657.2726,167026.9923,2s2.2p5.(2P*<1/2>).4p,2[3/2],1,2s2.2p5.(2P*<3/2>).4d,2[3/2]*,1,,T6976,L9097,
Ne,1,2972.2119,0.0004,2972.2122,0.0010,61,3.17e+04,C+,159534.6196,162899.1169,2s2.2p5.(2P*<1/2>).4s,2[1/2]*,1,2s2.2p5.(2P*<3/2>).4p,2[5/2],2,,T6976,L9097,
Ne,1,2981.2553,0.0004,2981.2553,0.0010,6,1.14e+04,C+,163657.2726,167011.5643,2s2.2p5.(2P*<1/2>).4p,2[3/2],1,2s2.2p5.(2P*<3/2>).4d,2[3/2]*,2,,T6976,L9097,
Ne,1,2993.9522,0.0008,2993.9524,0.0010,4,5.64e+03,C+,163708.6029,167048.6694,2s2.2p5.(2P*<1/2>).4p,2[3/2],2,2s2.2p5.(2P*<3/2>).4d,2[5/2]*,3,,T6976,L9097,
Ne,1,2994.9038,0.0004,2994.9039,0.0010,9,1.80e+04,C+,163708.6029,167047.6082,2s2.2p5.(2P*<1/2>).4p,2[3/2],2,2s2.2p5.(2P*<3/2>).4d,2[5/2]*,2,,T6976,L9097,
Ne,2,3004.438,0.004,3004.437,0.004,18,,,314927.6979,318256.108,2s2.2p4.(3P).6p,4P*,5/2,2s2.2p4.(3P).7s,4P,5/2,,,L11301,
Ne,1,3012.7143,0.0014,3012.7141,0.0010,1,7.08e+03,C+,163707.7261,167026.9923,2s2.2p5.(2P*<1/2>).4p,2[1/2],1,2s2.2p5.(2P*<3/2>).4d,2[3/2]*,1,,T6976,L9097,
Ne,1,3013.5096,0.0007,3013.5101,0.0010,2,1.07e+04,C+,163708.6029,167026.9923,2s2.2p5.(2P*<1/2>).4p,2[3/2],2,2s2.2p5.(2P*<3/2>).4d,2[3/2]*,1,,T6976,L9097,
Ne,1,3013.8002,0.0008,3013.8004,0.0010,1,,,163657.2726,166975.3424,2s2.2p5.(2P*<1/2>).4p,2[3/2],1,2s2.2p5.(2P*<3/2>).4d,2[1/2]*,1,,,L9097,
Ne,1,3017.3468,0.0017,3017.3473,0.0013,10,,,167559.0633,170873.2327,2s2.2p5.(2P*<3/2>).5p,2[5/2],3,2s2.2p5.(2P*<3/2>).6d,2[5/2]*,3,,,L9097,
Ne,1,3020.8732,0.0004,3020.8732,0.0010,620,9.31e+05,B+,162517.8755,165828.1766,2s2.2p5.(2P*<3/2>).4p,2[1/2],1,2s2.2p5.(2P*<3/2>).5s,2[3/2]*,2,,T6976,L9097,
Ne,1,3026.7823,0.0005,3026.7826,0.0010,41,9.01e+04,C+,163707.7261,167011.5643,2s2.2p5.(2P*<1/2>).4p,2[1/2],1,2s2.2p5.(2P*<3/2>).4d,2[3/2]*,2,,T6976,L9097,
Ne,1,3027.5862,0.0004,3027.5861,0.0010,17,3.77e+04,C+,163708.6029,167011.5643,2s2.2p5.(2P*<1/2>).4p,2[3/2],2,2s2.2p5.(2P*<3/2>).4d,2[3/2]*,2,,T6976,L9097,
Ne,1,3030.8501,0.0007,3030.8504,0.0013,44,,,167559.0633,170858.4673,2s2.2p5.(2P*<3/2>).5p,2[5/2],3,2s2.2p5.(2P*<3/2>).6d,2[7/2]*,4,,,L9097,
Ne,1,3037.1786,0.0008,3037.1783,0.0010,20,3.04e+04,C+,163708.6029,167001.1327,2s2.2p5.(2P*<1/2>).4p,2[3/2],2,2s2.2p5.(2P*<3/2>).4d,2[7/2]*,3,,T6976,L9097,
Ne,1,3042.5647,0.0006,3042.5658,0.0015,15,,,168355.4583,171642.1580,2s2.2p5.(2P*<1/2>).5p,2[3/2],1,2s2.2p5.(2P*<1/2>).6d,2[5/2]*,2,,,L9097,
