element,sp_num,obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Pr,2,704.445,704.444+,8,6.5e+05,C+,11418.52,25610.20,4f3.(4I*).5d,3L*,7,,,6,,T8137,L3475,
Pr,1,705.107,,7,,,,,,,,,,,,,L3475,
Pr,3,707.521,,100,,,,,,,,,,,,,L2466,
Pr,3,707.662,,4500,,,,,,,,,,,,,L2466,
Pr,1,707.999,,10,,,,,,,,,,,,,L3475,
Pr,3,708.399,,100,,,,,,,,,,,,,L2466,
Pr,1,709.518,,11c,,,,,,,,,,,,,L3475,
Pr,3,711.253,,500,,,,,,,,,,,,,L2466,
Pr,1,711.455,,20,,,,,,,,,,,,,L3475,
Pr,1,711.690,,10w,,,,,,,,,,,,,L3475,
Pr,2,711.824,,11,,,,,,,,,,,,,L3475,
Pr,2,713.733,713.732+,7,,,8465.04,22472.04,4f3.(4I*).5d,3I*,6,,,6,,,L3475,
Pr,1,715.988,,10w,,,,,,,,,,,,,L3475,
Pr,3,716.564,,100w,,,,,,,,,,,,,L2466,
Pr,2,716.777,716.776+,7,,,10030.31,23977.83,4f3.(4I*).5d,*,7,,,6,,,L3475,
Pr,1,718.995,,7w,,,,,,,,,,,,,L3475,
Pr,2,720.885,720.883+,10c,,,10030.31,23898.36,4f3.(4I*).5d,*,7,,,7,,,L3475,
Pr,2,722.770,722.769+,24,2.1e+06,C,13029.09,26860.95,4f3.(4I*).5d,3L*,8,4f3.(4I*).6p,5I,7,,T8137,L3475,
Pr,1,723.153,,13,,,,,,,,,,,,,L3475,
Pr,3,723.162,,250,,,,,,,,,,,,,L2466,
Pr,3,723.826,,100w,,,,,,,,,,,,,L2466,
Pr,3,724.021,,250,,,,,,,,,,,,,L2466,
Pr,1,724.326,,7c,,,,,,,,,,,,,L3475,
Pr,1,725.921,,7c,,,,,,,,,,,,,L3475,
Pr,3,726.232,,100w,,,,,,,,,,,,,L2466,
Pr,1,728.761,,7c,,,,,,,,,,,,,L3475,
Pr,1,728.919,,7w,,,,,,,,,,,,,L3475,
Pr,1,732.442,,"7c,w",,,,,,,,,,,,,L3475,
Pr,1,732.847,,7,,,,,,,,,,,,,L3475,
Pr,3,734.069,,150w,,,,,,,,,,,,,L2466,
Pr,3,734.370,,350,,,,,,,,,,,,,L2466,
Pr,3,734.975,,200,,,,,,,,,,,,,L2466,
Pr,3,735.061,,300w,,,,,,,,,,,,,L2466,
Pr,3,735.552,,100w,,,,,,,,,,,,,L2466,
Pr,2,740.756,740.757+,16,,,14705.96,28201.95,4f3.(4I*).5d,3L*,9,4f3.(4I*).6p,5I,8,,,L3475,
Pr,3,742.648,,2000,,,,,,,,,,,,,L2466,
Pr,3,742.905,,4000,,,,,,,,,,,,,L2466,
Pr,2,745.174,745.172+,20c,2.0e+06,C+,13029.09,26445.11,4f3.(4I*).5d,3L*,8,,,7,,T8137,L3475,
Pr,3,746.396,,100,,,,,,,,,,,,,L2466,
Pr,3,748.740,,250,,,,,,,,,,,,,L2466,
Pr,3,749.320,,200,,,,,,,,,,,,,L2466,
Pr,1,749.559,,11w,,,,,,,,,,,,,L3475,
