element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Mn,16,5.2147,0.0010,5.215*,0.003,2bl,,,5281200,7198860,2s2.2p5.(2P*<3/2>).3s,"(3/2,1/2)*",1,2s2.2p5.(2P*<3/2>).4p,2[3/2],1,,,L6938,
Mn,16,5.2344,0.0010,5.235*,0.004,1,,,5281200,7191600,2s2.2p5.(2P*<3/2>).3s,"(3/2,1/2)*",1,2s2.2p5.(2P*<3/2>).4p,2[5/2],2,,,L6938,
Mn,16,5.4832,0.0010,5.48321+,0.00004,2,,,5494974,7318722,2s2.2p5.(2P*<3/2>).3p,2[1/2],1,2s2.2p5.(2P*<3/2>).4d,2[3/2]*,2,,,L6938,
Mn,16,5.4988,0.0010,5.49880+,0.00004,1,,,5494974,7313554,2s2.2p5.(2P*<3/2>).3p,2[1/2],1,2s2.2p5.(2P*<3/2>).4d,2[1/2]*,1,,,L6938,
Mn,16,5.509,0.010,5.50903+,0.00004,1,,,5494974,7310174,2s2.2p5.(2P*<3/2>).3p,2[1/2],1,2s2.2p5.(2P*<3/2>).4d,2[1/2]*,0,,,L6938,
Mn,16,5.5472,0.0010,5.54720+,0.00004,1,,,5542158,7344868,2s2.2p5.(2P*<3/2>).3p,2[3/2],1,2s2.2p5.(2P*<3/2>).4d,2[3/2]*,1,,,L6938,
Mn,16,5.5517,0.0010,5.55168+,0.00004,1,,,5523101,7324359,2s2.2p5.(2P*<3/2>).3p,2[5/2],2,2s2.2p5.(2P*<3/2>).4d,2[5/2]*,2,,,L6938,
Mn,16,5.5560,0.0010,5.55599+,0.00004,5,,,5603789,7403649,2s2.2p5.(2P*<1/2>).3p,2[3/2],1,2s2.2p5.(2P*<1/2>).4d,2[5/2]*,2,,,L6938,
Mn,16,5.5659,0.0010,5.56598+,0.00004,10,,,5523101,7319729,2s2.2p5.(2P*<3/2>).3p,2[5/2],2,2s2.2p5.(2P*<3/2>).4d,2[7/2]*,3,,,L6938,
Mn,16,5.5728,0.0010,5.57298+,0.00004,2,,,5532778,7327149,2s2.2p5.(2P*<3/2>).3p,2[5/2],3,2s2.2p5.(2P*<3/2>).4d,2[5/2]*,3,,,L6938,
Mn,16,5.5962,0.0010,5.59612+,0.00004,1,,,5532778,7319729,2s2.2p5.(2P*<3/2>).3p,2[5/2],3,2s2.2p5.(2P*<3/2>).4d,2[7/2]*,3,,,L6938,
Mn,16,5.6032,0.0010,5.60321+,0.00004,15,,,5532778,7317468,2s2.2p5.(2P*<3/2>).3p,2[5/2],3,2s2.2p5.(2P*<3/2>).4d,2[7/2]*,4,,,L6938,
Mn,16,5.6110,0.0010,5.61104+,0.00004,3,,,5542158,7324359,2s2.2p5.(2P*<3/2>).3p,2[3/2],1,2s2.2p5.(2P*<3/2>).4d,2[5/2]*,2,,,L6938,
Mn,16,5.6207,0.0010,5.62069+,0.00004,5bl,,,5626306,7405446,2s2.2p5.(2P*<1/2>).3p,2[1/2],1,2s2.2p5.(2P*<1/2>).4d,2[3/2]*,2,,,L6938,
Mn,16,5.6207,0.0010,5.6207*,0.0004,5bl,,,5628520,7407660,2s2.2p5.(2P*<1/2>).3p,2[3/2],2,2s2.2p5.(2P*<1/2>).4d,2[5/2]*,3,,,L6938,
Mn,16,5.6432,0.0010,5.6430*,0.0003,5,,,5555050,7327149,2s2.2p5.(2P*<3/2>).3p,2[3/2],2,2s2.2p5.(2P*<3/2>).4d,2[5/2]*,3,,,L6938,
Mn,16,5.6700,0.0010,5.6700*,0.0003,2,,,5555050,7318722,2s2.2p5.(2P*<3/2>).3p,2[3/2],2,2s2.2p5.(2P*<3/2>).4d,2[3/2]*,2,,,L6938,
Mn,16,6.4224,0.0010,6.42225+,0.00006,5,,,5532778,7089864,2s2.2p5.(2P*<3/2>).3p,2[5/2],3,2s2.2p5.(2P*<3/2>).4s,"(3/2,1/2)*",2,,,L6938,
Mn,16,6.5153,0.0010,6.5154*,0.0004,2,,,5555050,7089864,2s2.2p5.(2P*<3/2>).3p,2[3/2],2,2s2.2p5.(2P*<3/2>).4s,"(3/2,1/2)*",2,,,L6938,
Mn,16,6.5216,0.0010,6.52158+,0.00006,6,,,5843409,7376779,2s2.2p5.(2P*<3/2>).3d,2[1/2]*,0,2s2.2p5.(2P*<3/2>).4f,2[3/2],1,,,L6938,
Mn,16,6.5470,0.0010,6.54699+,0.00006,8,,,5850249,7377669,2s2.2p5.(2P*<3/2>).3d,2[1/2]*,1,2s2.2p5.(2P*<3/2>).4f,2[3/2],2,,,L6938,
Mn,16,6.5508,0.0010,6.55080+,0.00006,4,,,5850249,7376779,2s2.2p5.(2P*<3/2>).3d,2[1/2]*,1,2s2.2p5.(2P*<3/2>).4f,2[3/2],1,,,L6938,
Mn,16,6.5927,0.0010,6.59266+,0.00006,30bl,,,5863347,7380185,2s2.2p5.(2P*<3/2>).3d,2[3/2]*,2,2s2.2p5.(2P*<3/2>).4f,2[5/2],3,,,L6938,
Mn,16,6.5927,0.0010,6.59264+,0.00006,30bl,,,5864439,7381282,2s2.2p5.(2P*<3/2>).3d,2[7/2]*,4,2s2.2p5.(2P*<3/2>).4f,2[7/2],4,,,L6938,
Mn,16,6.6036,0.0010,6.60362+,0.00006,4,,,5863347,7377669,2s2.2p5.(2P*<3/2>).3d,2[3/2]*,2,2s2.2p5.(2P*<3/2>).4f,2[3/2],2,,,L6938,
Mn,16,6.6129,0.0010,6.61288+,0.00006,50,,,5864439,7376639,2s2.2p5.(2P*<3/2>).3d,2[7/2]*,4,2s2.2p5.(2P*<3/2>).4f,2[9/2],5,,,L6938,
Mn,16,6.6209,0.0010,6.6208*,0.0004,3,,,5870337,7380720,2s2.2p5.(2P*<3/2>).3d,2[7/2]*,3,2s2.2p5.(2P*<3/2>).4f,2[7/2],3,,,L6938,
Mn,16,6.6393,0.0010,6.6393*,0.0004,40,,,5870337,7376520,2s2.2p5.(2P*<3/2>).3d,2[7/2]*,3,2s2.2p5.(2P*<3/2>).4f,2[9/2],4,,,L6938,
Mn,16,6.6503,0.0010,6.65031+,0.00006,30,,,5961148,7464838,2s2.2p5.(2P*<1/2>).3d,2[3/2]*,2,2s2.2p5.(2P*<1/2>).4f,2[5/2],3,,,L6938,
Mn,16,6.6706,0.0010,6.67058+,0.00006,60,,,5964431,7463551,2s2.2p5.(2P*<1/2>).3d,2[5/2]*,3,2s2.2p5.(2P*<1/2>).4f,2[7/2],4,,,L6938,
Mn,16,6.6773,0.0010,6.6774*,0.0004,50,,,5883137,7380720,2s2.2p5.(2P*<3/2>).3d,2[5/2]*,2,2s2.2p5.(2P*<3/2>).4f,2[7/2],3,,,L6938,
Mn,16,6.7099,0.0010,6.70992+,0.00006,60,,,5890952,7381282,2s2.2p5.(2P*<3/2>).3d,2[5/2]*,3,2s2.2p5.(2P*<3/2>).4f,2[7/2],4,,,L6938,
Mn,16,6.7149,0.0010,6.71487+,0.00006,3,,,5890952,7380185,2s2.2p5.(2P*<3/2>).3d,2[5/2]*,3,2s2.2p5.(2P*<3/2>).4f,2[5/2],3,,,L6938,
Mn,16,6.7314,0.0010,6.7314*,0.0005,2,,,5890952,7376520,2s2.2p5.(2P*<3/2>).3d,2[5/2]*,3,2s2.2p5.(2P*<3/2>).4f,2[9/2],4,,,L6938,
Mn,16,6.8662,0.0010,6.866*,0.007,7,,,5923500,7379900,2s2.2p5.(2P*<3/2>).3d,2[3/2]*,1,2s2.2p5.(2P*<3/2>).4f,2[5/2],2,,,L6938,
Mn,16,6.9124,0.0010,6.91*,0.05,5,,,6018300,7465000,2s2.2p5.(2P*<1/2>).3d,2[3/2]*,1,2s2.2p5.(2P*<1/2>).4f,2[5/2],2,,,L6938,
Mn,14,7.9720,0.0010,7.972*,0.006,1,,,633381,1887800,3s.3d,3D,1,3s.4f,3F*,2,,,L15325,
Mn,14,7.9761,0.0010,7.976*,0.006,2,,,634185,1887900,3s.3d,3D,2,3s.4f,3F*,3,,,L15325,
Mn,14,7.9826,0.0010,7.982*,0.006,3,,,635446,1888200,3s.3d,3D,3,3s.4f,3F*,4,,,L15325,
Mn,18,8.405,0.010,8.4050*,0.0007,6,1.1e+10,E,0,1189770,2s2.2p4,3P,2,2s.2p5,1P*,1,,T3941,L5205,
Mn,9,8.727,0.010,8.728*,0.008,3,,,0,1145700,3s2.3p5,2P*,3/2,3s2.3p4.(1D).4d,2D,3/2,,,L1669,
Mn,9,8.7552,0.0010,8.755*,0.008,8,,,0,1142200,3s2.3p5,2P*,3/2,3s2.3p4.(1D).4d,2D,5/2,,,L1669,
Mn,9,8.779,0.010,8.78*,0.08,2,,,0,1139000,3s2.3p5,2P*,3/2,3s2.3p4.(1D).4d,2P,1/2,,,L78,
Mn,9,8.7958,0.0010,8.80*,0.08,6,,,0,1137000,3s2.3p5,2P*,3/2,3s2.3p4.(1D).4d,2P,3/2,,,L1669,
