element,sp_num,obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Cd,3,218.813,,5,,,,,,,,,,,,,L3540,
Cd,2,219.4557,219.4551+,1000,5.67e+08,A,44136.08,89689.25,4d10.5p,2P*,1/2,4d10.5d,2D,3/2,,T8893,L3540,
Cd,2,220.9653,220.9668+,20,1.95e+09,B,74893.66,120135.22,4d9.5s2,2D,3/2,4d9.5s.(3D).5p,2D*,3/2,,T3096,L3540,
Cd,3,221.843,,5,,,,,,,,,,,,,L3540,
Cd,3,222.443,,5,,,,,,,,,,,,,L3540,
Cd,2,225.154,225.1538+,5,1.91e+09,B,74893.66,119293.99,4d9.5s2,2D,3/2,4d9.5s.(3D).5p,2P*,1/2,,T3096,L3540,
Cd,2,226.3649,226.3667+,5,2.1e+07,D+,74893.66,119056.11,4d9.5s2,2D,3/2,4d9.5s.(3D).5p,2P*,3/2,,T3096,L3540,
Cd,2,226.50145,226.5019+,1000,3.177e+08,AAA,0.00,44136.08,4d10.5s,2S,1/2,4d10.5p,2P*,1/2,,T7900,"L3486,L3540",
Cd,1,228.80225,228.80227,1500r,5.3e+08,C,0.000,43692.384,4d10.5s2,1S,0,4d10.5s.5p,1P*,1,,T4515,L3486,
Cd,2,231.242,231.2418+,2i?,,,69258.91,112490.39,4d9.5s2,2D,5/2,4d10.7p,2P*,3/2,,,L3540,
Cd,2,231.2766,231.2753+,1000,5.83e+08,A+,46618.55,89843.78,4d10.5p,2P*,3/2,4d10.5d,2D,5/2,,T3315,L3540,
Cd,2,232.1074,232.1051+,200,1.052e+08,A,46618.55,89689.25,4d10.5p,2P*,3/2,4d10.5d,2D,3/2,,T8893,L3540,
Cd,2,236.5361,236.5367+,5,,,82990.66,125254.49,4d10.6s,2S,1/2,4d10.9p,2P*,3/2,,,L3540,
Cd,2,236.7130,236.7127+,5,,,82990.66,125223.06,4d10.6s,2S,1/2,4d10.9p,2P*,1/2,,,L3540,
Cd,2,237.6820,237.6828+,40,1.26e+09,C+,74893.66,116953.70,4d9.5s2,2D,3/2,4d9.5s.(3D).5p,2F*,5/2,,T3096,L3540,
Cd,3,241.824,,7,,,,,,,,,,,,,L3540,
Cd,2,241.8694,241.8695+,50,,,74893.66,116225.71,4d9.5s2,2D,3/2,4d9.5s.(3D).5p,4D*,3/2,,,L3540,
Cd,3,242.636,,10,,,,,,,,,,,,,L3540,
Cd,2,246.9733,246.9737+,50,4.2e+06,C+,69258.91,109736.82,4d9.5s2,2D,5/2,4d9.5s.(3D).5p,4F*,7/2,,T3096,L3540,
Cd,2,248.7928,248.7929+,40,,,69258.91,109440.86,4d9.5s2,2D,5/2,4d9.5s.(3D).5p,4P*,3/2,,,L3540,
Cd,1,249.0998,249.09935,3,,,30656.087,70788.605,4d10.5s.5p,3P*,1,4d10.5s.10d,3D,2,,,L3486,
Cd,2,249.5584,249.5588+,40,2.3e+05,C,74893.66,114952.30,4d9.5s2,2D,3/2,4d9.5s.(3D).5p,4D*,5/2,,T3096,L3540,
Cd,3,249.981,,25,,,,,,,,,,,,,L3540,
Cd,1,250.89077,250.89095,10,,,30656.087,70502.04,4d10.5s.5p,3P*,1,4d10.5s.11s,3S,1,,,L3486c92,
Cd,2,250.9107,250.9107+,50,,,89843.78,129686.60,4d10.5d,2D,5/2,4d10.8f,2F*,7/2,,,L3540,
