element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Xe,3,260.750,0.005,260.7503+,7bl,,,146781.48,185120.90,5s2.5p3.(4S*).6p,5P,1,5s2.5p3.(4S*).6d,3D*,2,,,L10579,
Xe,2,260.752,0.010,260.7397+,1,,,101157.48,139498.46,5s2.5p4.(3P<0>).6s,2[0],1/2,5s2.5p4.(3P<2>).4f,2[2]*,3/2,,,L6925,
Xe,4,260.8330,0.0010,260.834+,2,,,141824.4,180151.5,5s2.5p2.(1D).5d,2F,5/2,5s2.5p2.(3P).4f,4G*,5/2,,,L11502,
Xe,3,260.890,0.005,260.8901+,6,,,126119.77,164438.64,5s2.5p3.(2D*).5d,3F*,3,5s2.5p3.(2D*).6p,1F,3,,,u16,
Xe,3,261.057,0.005,261.0578+,5,,,164511.65,202805.90,5s2.5p3.(2D*).6p,1P,1,5s2.5p3.(2D*).6d,1P*,1,,,L10579,
Xe,3,261.103,0.005,261.1059+,1,,,150505.31,188792.52,5s2.5p3.(2P*).6s,3P*,0,5s2.5p3.(2D*).4f,3D,1,,,L10579,
Xe,3,261.399,0.005,261.4000+,1,,,148370.13,186614.26,5s2.5p3.(2D*).5d,3P*,2,5s2.5p3.(2D*).4f,3F,3,,,L10579,
Xe,3,261.5400,0.0010,261.5457+,1,,,159388.18,197611.00,5s2.5p3.(2P*).6s,1P*,1,5s2.5p3.(4S*).5f,5F,1,,,L7270,
Xe,3,261.663,0.005,261.6632+,1,,,128349.15,166554.82,5s2.5p3.(2D*).5d,3G*,3,5s2.5p3.(2D*).6p,3F,4,,,L10579,
Xe,4,261.9700,0.0010,261.969+,11,,,162866.5,201027.6,5s2.5p2.(3P).5d,4P,1/2,5s2.5p2.(3P).6p,4S*,3/2,,,L11502,
Xe,3,261.985,0.005,261.9868+,8w,,,146962.42,185120.90,5s2.5p3.(4S*).6p,5P,2,5s2.5p3.(4S*).6d,3D*,2,,,L10579,
Xe,2,262.139,0.010,262.1444+,2h,,,119085.49,157221.03,5s2.5p4.(1D<2>).5d,2[3],5/2,5s2.5p4.(1D<2>).4f,2[3]*,5/2,,,L6925,
Xe,4,262.1780,0.0010,262.177+,11,,,170490.3,208621.1,5s2.5p2.(3P).6s,4P,5/2,5s2.5p2.(3P).4f,2F*,5/2,,,L11502,
Xe,2,262.317,0.010,262.3179+,2,,,101535.67,139645.98,5s2.5p4.(3P<2>).5d,2[4],7/2,5s2.5p4.(3P<2>).7p,2[3]*,5/2,,,L6991,
Xe,3,262.452,0.005,262.4535+,4,,,147797.41,185888.03,5s2.5p3.(2D*).5d,3S*,1,5s2.5p3.(2P*).6p,1P,1,,,L10579,
Xe,3,262.698,0.005,262.6963+,7,,,162594.81,200650.23,5s2.5p3.(2D*).6p,3F,3,5s2.5p3.(2D*).6d,3D*,3,,,L10579,
Xe,4,262.6980,0.0010,262.699+,9,,,169001.5,207056.6,5s2.5p2.(3P).5d,2D,5/2,5s2.5p2.(3P).6p,4P*,5/2,,,L11502,
Xe,2,262.954,0.010,262.9613+,5h,,,119085.49,157102.56,5s2.5p4.(1D<2>).5d,2[3],5/2,5s2.5p4.(1D<2>).4f,2[3]*,7/2,,,L6925,
Xe,2,263.040,0.010,263.0382+,6h,,,109563.14,147569.10,5s2.5p4.(1D<2>).6s,2[2],5/2,5s2.5p4.(3P<0>).4f,2[3]*,7/2,,,L6925,
Xe,4,263.3390,0.0010,263.341+,5,,,161434.7,199397.0,5s2.5p2.(3P).5d,4P,3/2,5s2.5p2.(3P).4f,2D*,3/2,,,L11502,
Xe,2,263.388,0.010,263.3944+,2,,,109563.14,147517.71,5s2.5p4.(1D<2>).6s,2[2],5/2,5s2.5p4.(3P<0>).4f,2[3]*,5/2,,,L6925,
Xe,3,263.421,0.005,263.4209+,13,,,148370.13,186320.88,5s2.5p3.(2D*).5d,3P*,2,5s2.5p3.(2P*).6p,3P,2,,,L10579,
Xe,3,263.754,0.005,263.7494+,3,,,124691.33,162594.81,5s2.5p3.(2D*).5d,3F*,2,5s2.5p3.(2D*).6p,3F,3,,,u16,
Xe,3,263.915,0.005,263.9154+,9,,,158996.98,196876.63,5s2.5p3.(2D*).6p,3D,1,5s2.5p3.(2D*).6d,3D*,1,,,L10579,
Xe,2,264.054,0.010,264.0578+,1,,,113705.40,151564.61,5s2.5p4.(3P<2>).6p,2[3]*,7/2,5s2.5p4.(3P<2>).5g,2[2],5/2,,,L6991,
Xe,3,264.113,0.005,264.1137+,2,,,112449.90,150301.10,5s2.5p3.(4S*).5d,5D*,1,5s2.5p3.(4S*).6p,3P,1,,,L10579,
Xe,2,264.883,0.010,264.8835+,1,,,113705.40,151446.61,5s2.5p4.(3P<2>).6p,2[3]*,7/2,5s2.5p4.(3P<2>).5g,2[4],7/2,,,L6991,
Xe,4,265.0910,0.0010,265.091+,3,,,169001.5,206713.1,5s2.5p2.(3P).5d,2D,5/2,5s2.5p2.(1D).4f,2G*,7/2,,,L11502,
Xe,4,265.1580,0.0010,265.158+,13,,,177923.3,215625.5,5s2.5p2.(3P).5d,2F,7/2,5s2.5p2.(1D).6p,2F*,5/2,,,L11502,
Xe,4,265.2170,0.0010,265.217+,10,,,176041.9,213735.6,5s2.5p2.(3P).5d,2F,5/2,5s2.5p2.(1D).4f,2D*,3/2,,,L11502,
Xe,2,265.539,0.010,265.5470+,2h,,,101535.67,139182.58,5s2.5p4.(3P<2>).5d,2[4],7/2,5s2.5p4.(3P<2>).4f,2[3]*,5/2,,,L6925,
Xe,2,265.700,0.010,265.7028+,5h,,,111326.96,148951.80,5s2.5p4.(3P<1>).5d,2[2],3/2,5s2.5p4.(3P<1>).4f,2[2]*,5/2,,,L6925,
Xe,3,265.827,0.005,265.8278+,9,,,112693.95,150301.10,5s2.5p3.(4S*).5d,5D*,0,5s2.5p3.(4S*).6p,3P,1,,,L10579,
Xe,2,265.928,0.010,265.9271+,1h,,,101535.67,139128.78,5s2.5p4.(3P<2>).5d,2[4],7/2,5s2.5p4.(3P<2>).7p,2[2]*,5/2,,,L6925,
Xe,3,265.936,0.005,265.9382+,5,,,140437.79,178029.33,5s2.5p3.(2P*).5d,3P*,0,5s2.5p3.(2P*).6p,3P,1,,,L10579,
Xe,3,266.100,0.005,266.1003+,7,,,124691.33,162259.97,5s2.5p3.(2D*).5d,3F*,2,5s2.5p3.(2D*).6p,3D,2,,,L10579,
Xe,2,266.329,0.010,266.3316+,3,,,102799.07,140335.09,5s2.5p4.(3P<1>).6s,2[1],3/2,5s2.5p4.(3P<2>).4f,2[1]*,3/2,,,L6925,
Xe,5,266.4680,0.0010,266.467+,6,,,213040.2,250557.2,5s2.5p.(2P*).6s,1P*,1,5s2.5p.(2P*).6p,1D,2,,,L7287,
Xe,4,266.5130,0.0010,266.512+,10,,,182571.0,220081.6,5s2.5p2.(1D).5d,2P,3/2,5s2.5p2.(1D).6p,2P*,1/2,,,L11502,
Xe,3,266.794,0.005,266.7916+,10a,,,166374.06,203845.36,5s2.5p3.(4S*).4f,5F,3,5s2.5p3.(2D*).6d,1F*,3,,,L10579,
Xe,2,266.802,0.010,266.8037+,5,,,101535.67,139005.27,5s2.5p4.(3P<2>).5d,2[4],7/2,5s2.5p4.(3P<2>).4f,2[3]*,7/2,,,L6925,
Xe,3,266.901,0.005,266.8994+,20*,,,111605.41,149061.57,5s2.5p3.(4S*).5d,5D*,3,5s2.5p3.(4S*).6p,5P,3,,,L10579,
Xe,3,266.901,0.005,266.9021+,20*,,,162594.81,200050.60,5s2.5p3.(2D*).6p,3F,3,5s2.5p3.(2D*).6d,3G*,4,,,L10579,
Xe,3,267.025,0.005,267.0243+,6,,,162594.81,200033.45,5s2.5p3.(2D*).6p,3F,3,5s2.5p3.(2D*).7s,3D*,3,,,L10579,
Xe,2,267.068,0.010,267.0703+,1,,,101535.67,138967.87,5s2.5p4.(3P<2>).5d,2[4],7/2,5s2.5p4.(3P<2>).4f,2[4]*,9/2,,,L6925,
Xe,4,267.0790,0.0010,267.080+,5,,,163596.7,201027.6,5s2.5p2.(3P).5d,2D,3/2,5s2.5p2.(3P).6p,4S*,3/2,,,L11502,
Xe,2,267.222,0.010,267.2222+,4,,,102799.07,140209.99,5s2.5p4.(3P<1>).6s,2[1],3/2,5s2.5p4.(3P<2>).4f,2[2]*,5/2,,,L6925,
Xe,3,267.855,0.005,267.8555+,6*,,,149061.57,186384.04,5s2.5p3.(4S*).6p,5P,3,5s2.5p3.(4S*).6d,3D*,3,,,L10579,
Xe,3,267.855,0.005,267.8560+,6*,,,134667.42,171989.82,5s2.5p3.(2D*).6s,3D*,2,5s2.5p3.(2D*).6p,1D,2,,,L10579,
Xe,4,267.9990,0.0010,267.997+,11,,,163596.7,200899.4,5s2.5p2.(3P).5d,2D,3/2,5s2.5p2.(3P).6p,4P*,1/2,,,L11502,
Xe,3,268.551,0.005,268.5569+,5,,,140730.93,177955.93,5s2.5p3.(2P*).5d,3P*,1,5s2.5p3.(2P*).6p,3D,2,,,L10579,
Xe,2,268.614,0.010,268.6172+,3h,,,119085.49,156302.13,5s2.5p4.(1D<2>).5d,2[3],5/2,5s2.5p4.(1D<2>).4f,2[2]*,3/2,,,L6925,
Xe,3,268.703,0.005,268.6999+,5,,,111856.38,149061.57,5s2.5p3.(4S*).5d,5D*,2,5s2.5p3.(4S*).6p,5P,3,,,u16,
Xe,3,269.122,0.005,269.1263+,4,,,166699.11,203845.36,5s2.5p3.(2D*).6p,3D,3,5s2.5p3.(2D*).6d,1F*,3,,,L10579,
Xe,3,269.144,0.005,269.1430+,12a,,,158996.98,196140.93,5s2.5p3.(2D*).6p,3D,1,5s2.5p3.(2D*).7s,3D*,2,,,L10579,
Xe,2,269.153,0.010,269.1471+,1,,,95064.38,132207.76,5s2.5p4.(3P<2>).6s,2[2],3/2,5s2.5p4.(1D<2>).6p,2[2]*,5/2,,,L6925,
Xe,5,269.1740,0.0010,269.178+,15w,,,209068.9,246208.0,5s2.5p.(2P*).6s,3P*,2,5s2.5p.(2P*).6p,3D,3,,,L7287,
Xe,4,269.1740,0.0010,269.168+,4,,,179000.5,216141.0,5s2.5p2.(1D).5d,2D,5/2,5s2.5p2.(1D).6p,2D*,3/2,,,L6570,
Xe,3,269.412,0.005,269.4122+,5,,,164511.65,201618.48,5s2.5p3.(2D*).6p,1P,1,5s2.5p3.(2D*).6d,3P*,0,,,L10579,
Xe,3,269.565,0.005,269.5660+,3*,,,138145.49,175231.15,5s2.5p3.(2D*).6s,3D*,1,5s2.5p3.(2P*).6p,3D,1,,,L10579,
Xe,3,269.565,0.005,269.5696+,3*,,,173734.12,210819.29,5s2.5p3.(4S*).4f,3F,2,5s2.5p3.(2P*).6d,3D*,1,,,L10579,
Xe,4,269.5870,0.0010,269.592+,9,,,159642.8,196724.9,5s2.5p2.(3P).5d,4P,5/2,5s2.5p2.(3P).6p,2D*,3/2,,,L11502,
Xe,3,269.651,0.005,269.6491+,15bl*,,,121922.75,158996.98,5s2.5p3.(4S*).5d,3D*,1,5s2.5p3.(2D*).6p,3D,1,,,L10579,
Xe,3,269.651,0.005,269.6540+,15bl*,,,164438.64,201512.20,5s2.5p3.(2D*).6p,1F,3,5s2.5p3.(2D*).6d,3D*,2,,,L10579,
Xe,4,269.7510,0.0010,269.755+,13,,,169001.5,206061.2,5s2.5p2.(3P).5d,2D,5/2,5s2.5p2.(3P).6p,2P*,3/2,,,L11502,
Xe,3,270.150,0.005,270.1554+,5,,,146781.48,183786.24,5s2.5p3.(4S*).6p,5P,1,5s2.5p3.(4S*).7s,3S*,1,,,L10579,
Xe,2,270.222,0.010,270.2228+,2,,,93068.44,130063.96,5s2.5p4.(3P<2>).6s,2[2],5/2,5s2.5p4.(1D<2>).6p,2[3]*,7/2,,,L6925,
Xe,3,270.231,0.005,270.2347+,2,,,148412.84,185406.74,5s2.5p3.(2D*).5d,1F*,3,5s2.5p3.(2D*).4f,3F,4,,,L10579,
Xe,2,270.344,0.010,270.3435+,10,,,112703.64,149682.65,5s2.5p4.(3P<1>).5d,2[2],5/2,5s2.5p4.(3P<1>).4f,2[3]*,7/2,,,L6925,
Xe,3,270.441,0.005,270.4440+,3,,,166880.09,203845.36,5s2.5p3.(4S*).4f,5F,2,5s2.5p3.(2D*).6d,1F*,3,,,L10579,
Xe,4,270.6730,0.0010,270.676+,10,,,167206.4,204140.0,5s2.5p2.(3P).6s,2P,1/2,5s2.5p2.(3P).6p,4P*,3/2,,,L11502,
Xe,3,270.845,0.005,270.8485+,12,,,158996.98,195907.04,5s2.5p3.(2D*).6p,3D,1,5s2.5p3.(2D*).7s,3D*,1,,,L10579,
Xe,4,270.9970,0.0010,271.000+,1,,,163596.7,200486.2,5s2.5p2.(3P).5d,2D,3/2,5s2.5p2.(3P).6p,2D*,5/2,,,L11502,
Xe,3,271.094,0.005,271.0897+,6,,,160733.77,197611.00,5s2.5p3.(2D*).5d,3P*,0,5s2.5p3.(4S*).5f,5F,1,,,L10579,
Xe,2,271.102,0.010,271.1034+,1h,,,112924.84,149800.20,5s2.5p4.(1D<2>).6s,2[2],3/2,5s2.5p4.(3P<1>).4f,2[3]*,5/2,,,L6925,
Xe,4,271.1900,0.0010,271.192+,1,,,159642.8,196506.1,5s2.5p2.(3P).5d,4P,5/2,5s2.5p2.(3P).4f,4F*,5/2,,,L6004,
Xe,2,271.217,0.010,271.2207+,1,,,95064.38,131923.79,5s2.5p4.(3P<2>).6s,2[2],3/2,5s2.5p4.(1D<2>).6p,2[2]*,3/2,,,L6991,
Xe,3,271.339,0.005,271.3331+,10a,,,162259.97,199104.12,5s2.5p3.(2D*).6p,3D,2,5s2.5p3.(2D*).6d,3S*,1,,,L10579,
Xe,3,271.405,0.005,271.4078+,2,,,145300.13,182134.14,5s2.5p3.(2P*).5d,3F*,2,5s2.5p3.(2P*).6p,3S,1,,,L10579,
Xe,2,271.576,0.010,271.5773+,3,,,95396.74,132207.76,5s2.5p4.(3P<2>).5d,2[2],5/2,5s2.5p4.(1D<2>).6p,2[2]*,5/2,,,L6925,
Xe,3,271.7350,0.0010,271.7340+,30,,,112271.78,149061.57,5s2.5p3.(4S*).5d,5D*,4,5s2.5p3.(4S*).6p,5P,3,,,u16,
Xe,3,271.810,0.005,271.8135+,2,,,167066.32,203845.36,5s2.5p3.(2D*).6p,3P,2,5s2.5p3.(2D*).6d,1F*,3,,,L10579,
Xe,2,271.879,0.010,271.8796+,1-,,,95437.67,132207.76,5s2.5p4.(3P<2>).5d,2[3],7/2,5s2.5p4.(1D<2>).6p,2[2]*,5/2,,,L6925,
Xe,2,272.128,0.010,272.1258+,1-^,,,104250.06,140986.89,5s2.5p4.(3P<1>).5d,2[1],1/2,5s2.5p4.(3P<2>).7p,2[2]*,3/2,,,L6925,
Xe,2,272.340,0.010,272.3420+,1^,,,96033.48,132741.15,5s2.5p4.(3P<2>).5d,2[2],3/2,5s2.5p4.(1D<2>).6p,2[1]*,1/2,,,L6925,
Xe,4,272.5270,0.0010,272.530+,13,,,159642.8,196325.2,5s2.5p2.(3P).5d,4P,5/2,5s2.5p2.(3P).4f,4F*,7/2,,,L11502,
Xe,2,272.566,0.010,272.569+,1-,,,120414.87,157091.9,5s2.5p4.(3P<0>).6p,2[1]*,1/2,5s2.5p4.(3P<1>).8s,2[1],3/2,,,L6925,
Xe,3,272.569,0.005,272.5702+,1wbl,,,166699.11,203376.04,5s2.5p3.(2D*).6p,3D,3,5s2.5p3.(2D*).6d,1D*,2,,,L10579,
Xe,3,272.720,0.005,272.7222+,11a,,,127782.14,164438.64,5s2.5p3.(2D*).5d,3G*,4,5s2.5p3.(2D*).6p,1F,3,,,L10579,
Xe,3,272.820,0.005,272.8233+,9,,,125617.06,162259.97,5s2.5p3.(4S*).6s,3S*,1,5s2.5p3.(2D*).6p,3D,2,,,L10579,
Xe,2,273.146,0.010,273.1513+,1-,,,93068.44,129667.35,5s2.5p4.(3P<2>).6s,2[2],5/2,5s2.5p4.(1D<2>).6p,2[1]*,3/2,,,L6925,
Xe,2,273.315,0.010,273.3167+,25hs,,,112703.64,149280.40,5s2.5p4.(3P<1>).5d,2[2],5/2,5s2.5p4.(3P<1>).4f,2[4]*,7/2,,,L6925,
Xe,4,273.3920,0.0010,273.395+,2,,,170490.3,207056.6,5s2.5p2.(3P).6s,4P,5/2,5s2.5p2.(3P).6p,4P*,5/2,,,L6004,
Xe,2,273.414,0.010,273.4165+,50,,,120853.16,157416.58,5s2.5p4.(1D<2>).5d,2[3],7/2,5s2.5p4.(1D<2>).4f,2[4]*,9/2,,,L6925,
Xe,3,273.699,0.005,273.7012+,14,,,130173.73,166699.11,5s2.5p3.(2D*).5d,3F*,4,5s2.5p3.(2D*).6p,3D,3,,,L10579,
Xe,3,273.919,0.005,273.9220+,4,,,166880.09,203376.04,5s2.5p3.(4S*).4f,5F,2,5s2.5p3.(2D*).6d,1D*,2,,,L10579,
Xe,2,273.977,0.010,273.9813+,1-,,,112703.64,149191.69,5s2.5p4.(3P<1>).5d,2[2],5/2,5s2.5p4.(1S<0>).6p,2[1]*,3/2,,,L6925,
Xe,3,274.078,0.005,274.0790+,16,,,126119.77,162594.81,5s2.5p3.(2D*).5d,3F*,3,5s2.5p3.(2D*).6p,3F,3,,,L10579,
Xe,4,274.4080,0.0010,274.413+,10,,,182571.0,219001.7,5s2.5p2.(1D).5d,2P,3/2,5s2.5p2.(1D).4f,2D*,5/2,,,L11502,
Xe,2,274.677,0.010,274.6838+,1-,,,102799.07,139193.80,5s2.5p4.(3P<1>).6s,2[1],3/2,5s2.5p4.(3P<2>).7p,2[1]*,3/2,,,L6925,
Xe,2,274.768,0.010,274.7685+,1^,,,102799.07,139182.58,5s2.5p4.(3P<1>).6s,2[1],3/2,5s2.5p4.(3P<2>).4f,2[3]*,5/2,,,L6925,
Xe,3,274.786,0.005,274.7868+,14,,,130173.73,166554.82,5s2.5p3.(2D*).5d,3F*,4,5s2.5p3.(2D*).6p,3F,4,,,L10579,
Xe,2,274.879,0.010,274.8867+,1h,,,120853.16,157221.03,5s2.5p4.(1D<2>).5d,2[3],7/2,5s2.5p4.(1D<2>).4f,2[3]*,5/2,,,L6925,
Xe,3,275.488,0.005,275.4914+,13,,,150301.10,186589.15,5s2.5p3.(4S*).6p,3P,1,5s2.5p3.(4S*).6d,3D*,1,,,L10579,
Xe,2,275.648,0.010,275.6524+,1-,,,112924.84,149191.69,5s2.5p4.(1D<2>).6s,2[2],3/2,5s2.5p4.(1S<0>).6p,2[1]*,3/2,,,L6925,
Xe,3,275.756,0.005,275.7593+,3,,,145340.91,181593.70,5s2.5p3.(2P*).5d,3F*,3,5s2.5p3.(2D*).4f,3F,2,,,L10579,
Xe,2,275.786,0.010,275.7851+,40h*,,,120853.16,157102.56,5s2.5p4.(1D<2>).5d,2[3],7/2,5s2.5p4.(1D<2>).4f,2[3]*,7/2,,,L6925,
Xe,2,275.786,0.010,275.7946+,40h*,,,112703.64,148951.80,5s2.5p4.(3P<1>).5d,2[2],5/2,5s2.5p4.(3P<1>).4f,2[2]*,5/2,,,L6925,
Xe,3,275.919,0.005,275.9175+,11,,,162259.97,198491.98,5s2.5p3.(2D*).6p,3D,2,5s2.5p3.(2D*).6d,3P*,2,,,L10579,
Xe,4,275.9660,0.0010,275.966+,6,,,188272.6,224498.2,5s2.5p2.(1D).5d,2S,1/2,5s2.5p2.(1D).6p,2P*,3/2,,,L11502,
Xe,3,276.072,0.005,276.0731+,13,,,164438.64,200650.23,5s2.5p3.(2D*).6p,1F,3,5s2.5p3.(2D*).6d,3D*,3,,,L10579,
Xe,4,276.1350,0.0010,276.135+,1,,,169001.5,205205.0,5s2.5p2.(3P).5d,2D,5/2,5s2.5p2.(1D).4f,2F*,5/2,,,L11502,
Xe,3,276.158,0.005,276.1590+,15,,,130173.73,166374.06,5s2.5p3.(2D*).5d,3F*,4,5s2.5p3.(4S*).4f,5F,3,,,L10579,
Xe,3,276.273,0.005,276.2735+,9bl,,,160691.30,196876.63,5s2.5p3.(2D*).6p,3F,2,5s2.5p3.(2D*).6d,3D*,1,,,L10579,
Xe,2,276.277,0.010,276.2769+,2,,,113512.36,149697.24,5s2.5p4.(3P<2>).6p,2[3]*,5/2,5s2.5p4.(1D<2>).7s,2[2],5/2,,,L6925,
Xe,3,276.301,0.005,276.3019+,6*,,,148412.84,184594.45,5s2.5p3.(2D*).5d,1F*,3,5s2.5p3.(2P*).6p,3D,3,,,L10579,
Xe,3,276.301,0.005,276.3024+,6*,,,130173.73,166355.27,5s2.5p3.(2D*).5d,3F*,4,5s2.5p3.(4S*).4f,5F,4,,,L10579,
Xe,2,276.356,0.010,276.3579+,1,,,96033.48,132207.76,5s2.5p4.(3P<2>).5d,2[2],3/2,5s2.5p4.(1D<2>).6p,2[2]*,5/2,,,L6925,
Xe,3,276.595,0.005,276.5947+,5,,,161809.98,197953.29,5s2.5p3.(2D*).5d,1D*,2,5s2.5p3.(2P*).4f,3G,3,,,L10579,
Xe,3,276.618,0.005,276.6185+,15,,,126119.77,162259.97,5s2.5p3.(2D*).5d,3F*,3,5s2.5p3.(2D*).6p,3D,2,,,L10579,
Xe,2,276.700,0.010,276.6973+,1,,,113672.89,149802.80,5s2.5p4.(3P<2>).6p,2[1]*,1/2,5s2.5p4.(1D<2>).7s,2[2],3/2,,,L6925,
Xe,4,276.7580,0.0010,276.759+,15,,,173221.8,209343.7,5s2.5p2.(3P).6s,2P,3/2,5s2.5p2.(3P).6p,2P*,1/2,,,L11502,
Xe,3,276.917,0.005,276.9183+,10,,,164438.64,200539.71,5s2.5p3.(2D*).6p,1F,3,5s2.5p3.(2D*).7s,1D*,2,,,L10579,
Xe,2,277.041,0.010,277.0414+,2h,,,104250.06,140335.09,5s2.5p4.(3P<1>).5d,2[1],1/2,5s2.5p4.(3P<2>).4f,2[1]*,3/2,,,L6925,
Xe,3,277.240,0.005,277.2420+,16,,,148535.52,184594.45,5s2.5p3.(2P*).5d,3F*,4,5s2.5p3.(2P*).6p,3D,3,,,L10579,
Xe,3,277.479,0.005,277.4795+,6a,,,164511.65,200539.71,5s2.5p3.(2D*).6p,1P,1,5s2.5p3.(2D*).7s,1D*,2,,,L10579,
Xe,2,277.486,0.010,277.4880+,15h,,,112924.84,148951.80,5s2.5p4.(1D<2>).6s,2[2],3/2,5s2.5p4.(3P<1>).4f,2[2]*,5/2,,,L6925,
Xe,3,277.696,0.005,277.6960+,16,,,124691.33,160691.30,5s2.5p3.(2D*).5d,3F*,2,5s2.5p3.(2D*).6p,3F,2,,,L10579,
Xe,3,277.794,0.005,277.7958+,13,,,164438.64,200425.68,5s2.5p3.(2D*).6p,1F,3,5s2.5p3.(2D*).6d,3F*,4,,,L10579,
Xe,3,277.964,0.005,277.9656+,11,,,142064.27,178029.33,5s2.5p3.(2D*).5d,3D*,2,5s2.5p3.(2P*).6p,3P,1,,,L10579,
Xe,5,278.0100,0.0010,278.009+,3,,,169799.4,205758.8,5s2.5p.(2P*).5d,3F*,4,5s2.5p.(2P*).4f,3D,3,,,L7287,
Xe,3,278.230,0.005,278.2301+,4,,,153893.20,189824.07,5s2.5p3.(2P*).5d,3D*,2,5s2.5p3.(2D*).4f,1D,2,,,L10579,
Xe,3,278.269,0.005,278.2693+,10,,,166880.09,202805.90,5s2.5p3.(4S*).4f,5F,2,5s2.5p3.(2D*).6d,1P*,1,,,L10579,
Xe,3,278.333,0.005,278.3328+,17,,,160691.30,196608.91,5s2.5p3.(2D*).6p,3F,2,5s2.5p3.(2D*).6d,3F*,3,,,L10579,
Xe,2,278.380,0.010,278.376+,1h^,,,121179.80,157091.9,5s2.5p4.(3P<1>).6p,2[0]*,1/2,5s2.5p4.(3P<1>).8s,2[1],3/2,,,L6925,
Xe,3,278.493,0.005,278.4913+,7,,,162594.81,198491.98,5s2.5p3.(2D*).6p,3F,3,5s2.5p3.(2D*).6d,3P*,2,,,L10579,
Xe,3,278.533,0.005,278.5341+,6,,,142064.27,177955.93,5s2.5p3.(2D*).5d,3D*,2,5s2.5p3.(2P*).6p,3D,2,,,L10579,
Xe,2,278.542,0.010,278.5446+,3,,,96033.48,131923.79,5s2.5p4.(3P<2>).5d,2[2],3/2,5s2.5p4.(1D<2>).6p,2[2]*,3/2,,,L6925,
Xe,3,278.580,0.005,278.5800+,7,,,153893.20,189778.94,5s2.5p3.(2P*).5d,3D*,2,5s2.5p3.(2D*).4f,1F,3,,,L10579,
Xe,3,279.247,0.005,279.2393+,3,,,161809.98,197611.00,5s2.5p3.(2D*).5d,1D*,2,5s2.5p3.(4S*).5f,5F,1,,,L10579,
Xe,4,279.2470,0.0010,279.245+,3,,,163596.7,199397.0,5s2.5p2.(3P).5d,2D,3/2,5s2.5p2.(3P).4f,2D*,3/2,,,L11502,
Xe,2,279.252,0.010,279.2569+,1-,,,93068.44,128867.20,5s2.5p4.(3P<2>).6s,2[2],5/2,5s2.5p4.(1D<2>).6p,2[3]*,5/2,,,L6925,
Xe,2,279.468,0.010,279.4642+,1^,,,111792.17,147564.38,5s2.5p4.(3P<2>).6p,2[2]*,3/2,5s2.5p4.(3P<2>).8s,2[2],3/2,,,L6925,
Xe,3,279.484,0.005,279.4827+,14,,,146781.48,182551.32,5s2.5p3.(4S*).6p,5P,1,5s2.5p3.(4S*).6d,5D*,1,,,L10579,
Xe,5,279.6170,0.0010,279.619+,6,,,209068.9,244821.3,5s2.5p.(2P*).6s,3P*,2,5s2.5p.(2P*).6p,3P,2,,,L7287,
Xe,4,279.6580,0.0010,279.657+,10,,,165280.0,201027.6,5s2.5p2.(3P).6s,4P,3/2,5s2.5p2.(3P).6p,4S*,3/2,,,L11502,
Xe,3,279.712,0.005,279.7125+,12*,,,146781.48,182521.94,5s2.5p3.(4S*).6p,5P,1,5s2.5p3.(4S*).6d,5D*,0,,,L10579,
Xe,3,279.712,0.005,279.7194+,12*,,,167066.32,202805.90,5s2.5p3.(2D*).6p,3P,2,5s2.5p3.(2D*).6d,1P*,1,,,L10579,
Xe,3,279.787,0.005,279.7871+,9,,,143156.24,178887.17,5s2.5p3.(2D*).5d,3D*,3,5s2.5p3.(2D*).4f,3G,4,,,L10579,
Xe,3,280.020,0.005,280.0196+,17,,,146781.48,182482.74,5s2.5p3.(4S*).6p,5P,1,5s2.5p3.(4S*).7s,5S*,2,,,L10579,
Xe,3,280.219,0.005,280.2215+,3,,,147797.41,183472.95,5s2.5p3.(2D*).5d,3S*,1,5s2.5p3.(2D*).4f,1P,1,,,L10579,
Xe,2,280.250,0.010,280.2536+,1h,,,112703.64,148375.10,5s2.5p4.(3P<1>).5d,2[2],5/2,5s2.5p4.(3P<1>).4f,2[2]*,3/2,,,L6925,
Xe,4,280.3460,0.0010,280.343+,2,,,160665.1,196325.2,5s2.5p2.(1D).5d,2G,7/2,5s2.5p2.(3P).4f,4F*,7/2,,,L11502,
Xe,3,280.509,0.005,280.5091+,4,,,148370.13,184009.10,5s2.5p3.(2D*).5d,3P*,2,5s2.5p3.(2P*).6p,1D,2,,,L10579,
Xe,3,280.5610,0.0010,280.5611+,1,,,167173.54,202805.90,5s2.5p3.(4S*).4f,5F,1,5s2.5p3.(2D*).6d,1P*,1,,,L7270,
Xe,3,280.640,0.005,280.6400+,6,,,136367.48,171989.82,5s2.5p3.(2P*).5d,1D*,2,5s2.5p3.(2D*).6p,1D,2,,,L10579,
Xe,4,280.6650,0.0010,280.663+,11,,,165280.0,200899.4,5s2.5p2.(3P).6s,4P,3/2,5s2.5p2.(3P).6p,4P*,1/2,,,L11502,
