element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
V,2,210.3028,0.0008,210.30230,0.00005,700,,,30306.389,77841.906,3d3.(2F).4s,c 3F,3,3d2.(1D).4s.4p.(3P*),3D*,3,,,L10089c179,
V,1,210.304,0.003,210.30189,0.00007,2100,,,2153.221,49688.831,3d4.(5D).4s,a 6D,3/2,3d3.(2P).4s.4p.(1P*),t 2D*,5/2,,,L3353,
V,2,210.352412,0.000025,210.352413,0.000018,30000,4.6e+07,D+,20622.9852,68147.179,3d3.(2D2).4s,b 3D,3,3d2.(3F).4s.4p.(3P*),v 3F*,4,,T9770,L18516,
V,2,210.368222,0.000020,210.368218,0.000014,22000,5.9e+07,C,14655.6082,62176.232,3d4,a 3G,5,3d3.(2F).4p,w 3F*,4,,T9770,L18516,
V,2,210.4645,0.0006,210.46446,0.00005,3200,1.1e+07,D+,38193.023,85691.918,3d2.4s2,e 3F,3,3d2.(3F).4s.4p.(1P*),s 3F*,4,,T9770,L10089c179,
V,4,210.6560,0.0010,210.656+,0.006,2,,,100200.7,147656.5,3p6.3d.4s,1D,2,3p6.3d.4p,3F*,3,,,L147,
V,2,210.7424,0.0016,210.73985,0.00006,6300h,1.7e+07,D+,37937.703,85374.535,3d2.4s2,e 3F,2,3d2.(3F).4s.4p.(1P*),s 3F*,3,,T9770,L10089c179,
V,2,210.9255,0.0014,210.92469,0.00003,1200*,,,16421.5292,63816.797,3d3.(2G).4s,b 3G,4,3d2.(3F).4s.4p.(3P*),y 5F*,3,,,L10089c179,
V,2,210.9255,0.0014,210.927166,0.000018,1200*,,,20343.0477,67737.759,3d3.(4P).4s,c 3P,2,3d2.(3F).4s.4p.(3P*),v 3F*,2,,,L10089c179,
V,2,211.0487,0.0008,211.0477,0.0003,820,,,30318.5317,77686.17,3d3.(2F).4s,c 3F,4,3d3.(2D1).4p,3F*,3,,,L10089c179,
V,2,211.1039,0.0006,211.10402,0.00006,8300,2.0e+07,C,30613.910,77968.921,3d4,d 3F1,4,3d3.(2D1).4p,t 3F*,4,,T9770,L10089c179,
V,2,211.40352,0.00005,211.403558,0.000018,10000,2.9e+07,D+,20617.0735,67904.995,3d3.(2D2).4s,b 3D,2,3d2.(3F).4s.4p.(3P*),v 3F*,3,,T9770,L18516,
V,2,211.43013,0.00014,211.429993,0.000023,8000,6.3e+06,D+,20622.9852,67904.995,3d3.(2D2).4s,b 3D,3,3d2.(3F).4s.4p.(3P*),v 3F*,3,,T9770,L18516,
V,2,211.72739,0.00004,211.727360,0.000023,12000,3.4e+07,D+,20522.148,67737.759,3d3.(2D2).4s,b 3D,1,3d2.(3F).4s.4p.(3P*),v 3F*,2,,T9770,L18516,
V,2,211.74609,0.00004,211.746059,0.000010,3600,,,208.7901,47420.2319,3d4,a 5D,3,3d3.(4P).4p,y 5D*,4,,,L18516,
V,2,211.7968,0.0004,211.79677,0.00005,400,,,30641.7674,77841.906,3d4,d 3F1,3,3d2.(1D).4s.4p.(3P*),3D*,3,,,L18516,
V,2,211.84173,0.00007,211.84173,0.00006,6400,4.6e+08,B,37937.703,85127.827,3d2.4s2,e 3F,2,3d2.(3F).4s.4p.(1P*),s 3F*,2,,T9770,L18516,
V,2,211.88040,0.00003,211.88040,0.00003,9800,5.1e+08,B+,38193.023,85374.535,3d2.4s2,e 3F,3,3d2.(3F).4s.4p.(1P*),s 3F*,3,,T9770,L18516,
V,2,211.910399,0.000024,211.910399,0.000023,13000,5.6e+08,B+,38517.085,85691.918,3d2.4s2,e 3F,4,3d2.(3F).4s.4p.(1P*),s 3F*,4,,T9770,L18516,
V,2,211.9549,0.0006,211.9546,0.0003,12000,,,37937.703,85102.69,3d2.4s2,e 3F,2,3d2.(3P).4s.4p.(3P*),u 3P*,2,,,L10089c179,
V,4,212.0052,0.0010,212.005+,0.006,40,8.1e+08,D,215957.7,263111.4,3p6.3d.4d,1F,3,3p6.3d.4f,1G*,4,,T2757,L147,
V,2,212.1525,0.0006,212.153939,0.000023,2300,6.3e+06,D+,20617.0735,67737.759,3d3.(2D2).4s,b 3D,2,3d2.(3F).4s.4p.(3P*),v 3F*,2,,T9770,L10089c179,
V,2,212.2108,0.0008,212.210718,0.000018,490,,,0.000,47108.0794,3d4,a 5D,0,3d3.(4P).4p,z 3P*,1,,,L10089c179,
V,2,212.332315,0.000015,212.332309,0.000010,18000,5.8e+06,C+,339.1256,47420.2319,3d4,a 5D,4,3d3.(4P).4p,y 5D*,4,,T9616,L18516,
