element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Kr,3,175.360,0.010,175.3606+,0.0004,5,,,138649.15,195674.50,4s2.4p3.(4S*).4d,5D*,4,4s2.4p3.(2D*).5p,3F,4,,,L7284,
Kr,4,175.437,0.010,175.437+,0.004,9,,,243898.8,300899.4,4s2.4p2.(3P).5p,2D*,3/2,4s2.4p2.(3P).6s,2P,1/2,,,L7257,
Kr,3,175.484,0.010,175.4834+,0.0004,2,,,138492.55,195478.00,4s2.4p3.(4S*).4d,5D*,3,4s2.4p3.(2D*).5p,3D,3,,,L7284,
Kr,7,175.636,0.010,175.64+,0.03,10,,,438644.,495578.4,4s.5s,3S,1,4s.5p,3P*,2,,,L10649,
Kr,3,175.654,0.010,175.6549+,0.0004,2,,,151580.19,208509.99,4s2.4p3.(4S*).5s,3S*,1,4s2.4p3.(2P*).5p,3D,2,,,L10563,
Kr,2,175.7384,0.0010,175.7380+,0.0004,1,,,121779.54,178682.44,4s2.4p4.(3P).4d,4D,1/2,4s2.4p4.(3P<2>).5f,2[1]*,3/2,,,L353,
Kr,2,175.8077,0.0010,175.8076+,0.0004,3,,,131632.11,188512.46,4s2.4p4.(3P).4d,2F,7/2,4s2.4p4.(3P<1>).6f,2[4]*,9/2,,,L353,
Kr,2,175.8265,0.0010,175.8265+,0.0004,2,,,121779.54,178653.80,4s2.4p4.(3P).4d,4D,1/2,4s2.4p4.(3P<2>).5f,2[1]*,1/2,,,L353,
Kr,4,176.023,0.010,176.023+,0.004,6,,,241241.6,298052.4,4s2.4p2.(3P).5p,4D*,5/2,4s2.4p2.(3P).5d,4D,7/2,,,L7257,
Kr,3,176.082,0.010,176.0847+,0.0004,6,,,194120.25,250911.09,4s2.4p3.(2D*).5p,1P,1,4s2.4p3.(2P*).5d,1D*,2,,,L7284,
