element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Zr,3,203.6862,0.0010,203.68605,0.00010,300000,5.25e+08,,55557.60,104636.99,4d.5p,3F*,2,4d.5d,3G,3,,T6869,L9267,
Zr,3,204.1932,0.0010,204.19328,0.00010,75,1.22e+07,,57348.86,106306.35,4d.5p,3D*,3,4d.(2D<5/2>).6s,2[5/2],3,,T6869,L9267,
Zr,3,204.3738,0.0010,204.37360,0.00010,2500,9.75e+07,,60358.40,109272.70,4d.5p,3P*,2,4d.5d,1D,2,,T6869,L9267,
Zr,4,204.5122,0.0010,204.5121,0.0010,6h,,,201114.14,249995.33,4p6.5f,2F*,5/2,4p6.8g,2G,7/2,,,"L5042,L11645",
Zr,4,204.7148,0.0010,204.7148,0.0010,20h,,,201162.65,249995.44,4p6.5f,2F*,7/2,4p6.8g,2G,9/2,,,"L5042,L11645",
Zr,3,205.6015,0.0010,205.6014,0.0010,400000,3.25e+08,,57684.12,106306.35,4d.5p,3F*,4,4d.(2D<5/2>).6s,2[5/2],3,,T6869,L9267,
Zr,3,205.8031,0.0010,205.80318,0.00010,600,2.73e+07,,56437.77,105012.34,4d.5p,3D*,2,4d.(2D<3/2>).6s,2[3/2],1,,T6869,L9267,
Zr,3,205.8663,0.0010,205.86634,0.00010,125000,9.28e+07,,56077.32,104636.99,4d.5p,3F*,3,4d.5d,3G,3,,T6869,L9267,
Zr,3,205.8936,0.0010,205.89335,0.00010,25,2.30e+06,,55557.60,104110.90,4d.5p,3F*,2,4d.5d,3D,2,,T6869,L9267,
Zr,3,206.0821,0.0010,206.08187,0.00010,400000,4.89e+07,,8839.97,57348.86,4d2,3P,2,4d.5p,3D*,3,,T6869,L9267,
Zr,3,206.1413,0.0010,206.14078,0.00010,5000,2.45e+08,,55615.87,104110.90,4d.5p,3D*,1,4d.5d,3D,2,,T6869,L9267,
Zr,3,206.1461,0.0010,206.1478,0.0010,2000,5.19e+08,,80106.91,128600.30,5s.5p,3P*,1,5p2,3P,2,,T6869,L9267,
Zr,3,207.0359,0.0010,207.0359,0.0010,750000,1.30e+09,,57684.12,105969.50,4d.5p,3F*,4,4d.5d,3G,5,,T6869,L9267,
Zr,3,207.4061,0.0010,207.40608,0.00010,200000,2.23e+08,,56437.77,104636.99,4d.5p,3D*,2,4d.5d,3G,3,,T6869,L9267,
Zr,3,207.7898,0.0010,207.78796,0.00010,400000,4.98e+07,,8327.12,56437.77,4d2,3P,1,4d.5p,3D*,2,,T6869,L9267,
Zr,3,207.7898,0.0010,207.7924,0.0010,400000,7.46e+08,,55615.87,103725.49,4d.5p,3D*,1,4d.5d,3D,1,,T6869,L9267,
Zr,3,208.0916,0.0010,208.0917,0.0010,350000,1.43e+09,,62590.70,110631.13,4d.5p,1F*,3,4d.5d,1G,4,,T6869,L9267,
Zr,3,208.1479,0.0010,208.14814,0.00010,2000,7.15e+07,,55557.60,103585.01,4d.5p,3F*,2,4d.5d,1F,3,,T6869,L9267,
Zr,3,208.1738,0.0010,208.17362,0.00010,50000,3.39e+08,,62117.41,110138.94,4d.5p,1P*,1,4d.5d,3P,2,,T6869,L9267,
Zr,3,208.3669,0.0010,208.36704,0.00010,2000,2.81e+07,,57348.86,105325.82,4d.5p,3D*,3,4d.(2D<3/2>).6s,2[3/2],2,,T6869,L9267,
Zr,3,208.6779,0.0010,208.67794,0.00010,8000000,3.35e+08,,5743.39,53648.88,4d2,1D,2,4d.5p,1D*,2,,T6869,L9267,
Zr,3,208.9450,0.0010,208.94512,0.00010,150000,1.55e+08,,57348.86,105193.10,4d.5p,3D*,3,4d.5d,3G,4,,T6869,L9267,
Zr,4,209.1487,0.0010,209.1487,0.0010,70000h,,,159066.75,206864.42,4p6.4f,2F*,5/2,4p6.5g,2G,7/2,,,"L5042,L11645",
Zr,4,209.2359,0.0010,209.2359,0.0010,80000h,,,159086.91,206864.68,4p6.4f,2F*,7/2,4p6.5g,2G,9/2,,,"L5042,L11645",
Zr,3,209.6951,0.0010,209.69517,0.00010,200000,5.82e+08,,56437.77,104110.90,4d.5p,3D*,2,4d.5d,3D,2,,T6869,L9267,
Zr,3,210.0271,0.0010,210.02708,0.00010,2000,3.01e+06,,8839.97,56437.77,4d2,3P,2,4d.5p,3D*,2,,T6869,L9267,
Zr,3,210.2284,0.0010,210.2283,0.0010,300000,4.06e+07,,8063.63,55615.87,4d2,3P,0,4d.5p,3D*,1,,T6869,L9267,
Zr,3,210.2459,0.0010,210.2460,0.0010,150,1.99e+07,,62590.70,110138.94,4d.5p,1F*,3,4d.5d,3P,2,,T6869,L9267,
Zr,3,210.3092,0.0010,210.30884,0.00010,300000,3.61e+08,,57348.86,104882.90,4d.5p,3D*,3,4d.5d,3D,3,,T6869,L9267,
Zr,3,210.3296,0.0010,210.3295,0.0010,15000,1.19e+09,,98763.19,146292.56,5s.5p,1P*,1,5p2,1S,0,,T6869,L9267,
Zr,3,210.4198,0.0010,210.4198,0.0010,10000,4.06e+07,,57684.12,105193.10,4d.5p,3F*,4,4d.5d,3G,4,,T6869,L9267,
Zr,3,210.5250,0.0010,210.52508,0.00010,10,1.95e+07,,62117.41,109602.63,4d.5p,1P*,1,4d.5d,3P,1,,T6869,L9267,
Zr,3,210.8414,0.0010,210.8414,0.0010,8000,1.51e+09,,79439.92,126853.90,5s.5p,3P*,0,5p2,3P,1,,T6869,L9267,
Zr,3,211.4040,0.0010,211.39985,0.00010,500000,1.18e+07,,8327.12,55615.87,4d2,3P,1,4d.5p,3D*,1,,T6869,L9267,
Zr,3,211.4040,0.0010,211.40263,0.00010,500000,2.12e+08,,57348.86,104636.99,4d.5p,3D*,3,4d.5d,3G,3,,T6869,L9267,
Zr,3,211.4040,0.0010,211.4045,0.0010,500000,1.19e+08,,56437.77,103725.49,4d.5p,3D*,2,4d.5d,3D,1,,T6869,L9267,
Zr,3,211.4040,0.0010,211.40808,0.00010,500000,2.43e+08,,59699.47,106986.38,4d.5p,3P*,1,4d.5d,3S,1,,T6869,L9267,
Zr,3,211.6297,0.0010,211.62991,0.00010,4000,3.15e+06,,8839.97,56077.32,4d2,3P,2,4d.5p,3F*,3,,T6869,L9267,
Zr,3,211.6607,0.0010,211.66070,0.00010,3500,3.41e+06,,8327.12,55557.60,4d2,3P,1,4d.5p,3F*,2,,T6869,L9267,
Zr,3,211.9982,0.0010,211.99823,0.00010,35000,4.35e+08,,62117.41,109272.70,4d.5p,1P*,1,4d.5d,1D,2,,T6869,L9267,
Zr,3,212.0344,0.0010,212.03443,0.00010,25,1.29e+07,,56437.77,103585.01,4d.5p,3D*,2,4d.5d,1F,3,,T6869,L9267,
Zr,3,212.2730,0.0010,212.2729,0.0010,10,1.73e+07,,62117.41,109211.69,4d.5p,1P*,1,4d.5d,3P,0,,T6869,L9267,
Zr,3,212.5066,0.0010,212.5068,0.0010,35000,8.77e+08,,81557.85,128600.30,5s.5p,3P*,2,5p2,3P,2,,T6869,L9267,
Zr,3,212.5238,0.0010,212.52353,0.00010,18000,3.65e+08,,59947.63,106986.38,4d.5p,3P*,0,4d.5d,3S,1,,T6869,L9267,
Zr,5,213.242,0.010,,,600,,,,,,,,,,,,,L4594,
Zr,3,213.5853,0.0010,213.58506,0.00010,20,3.04e+07,,59699.47,106504.46,4d.5p,3P*,1,4d.(2D<5/2>).6s,2[5/2],2,,T6869,L9267,
Zr,3,213.7813,0.0010,213.78126,0.00010,35000,9.14e+07,,57348.86,104110.90,4d.5p,3D*,3,4d.5d,3D,2,,T6869,L9267,
Zr,3,213.8500,0.0010,213.8501,0.0010,15000,3.62e+08,,80106.91,126853.90,5s.5p,3P*,1,5p2,3P,1,,T6869,L9267,
Zr,3,213.9847,0.0010,213.98451,0.00010,12000,1.95e+06,,8839.97,55557.60,4d2,3P,2,4d.5p,3F*,2,,T6869,L9267,
Zr,3,214.1477,0.0010,214.14785,0.00010,9000,4.04e+07,,62590.70,109272.70,4d.5p,1F*,3,4d.5d,1D,2,,T6869,L9267,
Zr,3,214.3705,0.0010,214.3704,0.0010,15,2.40e+05,,11050.57,57684.12,4d2,1G,4,4d.5p,3F*,4,,T6869,L9267,
Zr,3,214.3965,0.0010,214.3960,0.0010,40000,2.62e+08,,60358.40,106986.38,4d.5p,3P*,2,4d.5d,3S,1,,T6869,L9267,
Zr,5,215.018,0.010,,,200,,,,,,,,,,,,,L4594,
Zr,3,215.1993,0.0010,215.19921,0.00010,75,1.42e+08,,80106.91,126560.87,5s.5p,3P*,1,5p2,1D,2,,T6869,L9267,
Zr,3,215.9231,0.0010,215.9229,0.0010,25000,4.68e+06,,11050.57,57348.86,4d2,1G,4,4d.5p,3D*,3,,T6869,L9267,
Zr,3,216.2138,0.0010,216.21308,0.00010,40000,1.14e+08,,57348.86,103585.01,4d.5p,3D*,3,4d.5d,1F,3,,T6869,L9267,
Zr,4,216.3685,0.0010,216.3682,0.0010,10000000,,,38258.35,84461.35,4p6.5s,2S,1/2,4p6.5p,2P*,3/2,,,"L5042,L11645",
Zr,3,216.6374,0.0010,216.63524,0.00010,15000,3.29e+07,,60358.40,106504.46,4d.5p,3P*,2,4d.(2D<5/2>).6s,2[5/2],2,,T6869,L9267,
Zr,3,217.5696,0.0010,217.5694,0.0010,350000,5.12e+08,,60358.40,106306.35,4d.5p,3P*,2,4d.(2D<5/2>).6s,2[5/2],3,,T6869,L9267,
Zr,3,217.8511,0.0010,217.8509,0.0010,25000,4.57e+08,,80106.91,125995.50,5s.5p,3P*,1,5p2,3P,0,,T6869,L9267,
Zr,3,218.0097,0.0010,218.00955,0.00010,80,5.09e+07,,59699.47,105554.66,4d.5p,3P*,1,4d.5d,1P,1,,T6869,L9267,
Zr,3,219.1031,0.0010,219.10310,0.00010,300000,4.82e+08,,59699.47,105325.82,4d.5p,3P*,1,4d.(2D<3/2>).6s,2[3/2],2,,T6869,L9267,
Zr,3,219.1961,0.0010,219.1959,0.0010,30000,5.23e+08,,59947.63,105554.66,4d.5p,3P*,0,4d.5d,1P,1,,T6869,L9267,
Zr,3,220.6189,0.0010,220.61904,0.00010,50000,2.87e+08,,59699.47,105012.34,4d.5p,3P*,1,4d.(2D<3/2>).6s,2[3/2],1,,T6869,L9267,
Zr,3,220.7010,0.0010,220.7010,0.0010,25000,3.28e+08,,81557.85,126853.90,5s.5p,3P*,2,5p2,3P,1,,T6869,L9267,
