element,sp_num,obs_wl_vac(nm),ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Mg,8,6.4488,6.4493,0.0010,100g,9.46e+09,D,0,1550560,2s2.2p,2P*,1/2,2s.2p.(1P*).3p,2P,3/2,,"T7192c4,LS",L7429,
Mg,8,6.4518,6.4517,0.0010,100g,3.77e+10,D+,0,1549990,2s2.2p,2P*,1/2,2s.2p.(1P*).3p,2P,1/2,,"T7192c4,LS",L7429,
Mg,8,6.4635,6.4630,0.0010,200g,4.68e+10,C,3302,1550560,2s2.2p,2P*,3/2,2s.2p.(1P*).3p,2P,3/2,,"T7192c4,LS",L7429,
Mg,8,6.4702,6.4702,0.0010,200g,1.78e+10,D+,3302,1548850,2s2.2p,2P*,3/2,2s.2p.(1P*).3p,2D,5/2,,"T7192c4,LS",L7429,
Mg,8,6.4811,6.4809,0.0006,10,3.22e+10,C,131030+x,1674020+x,2s.2p2,4P,3/2,2p2.(3P).3p,4S*?,3/2,,"T7192c4,LS",L7429,
Mg,8,6.4878,6.4880,0.0006,100,4.83e+10,C,132710+x,1674020+x,2s.2p2,4P,5/2,2p2.(3P).3p,4S*?,3/2,,"T7192c4,LS",L7429,
Mg,9,6.5609,6.5609,0.0010,400,2.41e+11,B,271687,1795870,1s2.2s.2p,1P*,1,1s2.2p.3p,1D,2,,T7067c18,L7429,
Mg,10,6.5672,6.5673,0.0010,35,3.39e+10,A,160015,1682700,1s2.2p,2P*,1/2,1s2.3s,2S,1/2,,"c42,T5593",L7429,
Mg,8,6.5735,6.5734,0.0006,100,2.32e+10,C,131030+x,1652310+x,2s.2p2,4P,3/2,2p2.(3P).3p,4P*?,5/2,,"T7192c4,LS",L7429,
Mg,8,6.5806,6.5807,0.0006,200,5.38e+10,C,132710+x,1652310+x,2s.2p2,4P,5/2,2p2.(3P).3p,4P*?,5/2,,"T7192c4,LS",L7429,
Mg,10,6.5847,6.5845,0.0010,60,6.81e+10,A,163990,1682700,1s2.2p,2P*,3/2,1s2.3s,2S,1/2,,"c42,T5593",L7429,
Mg,8,6.6069,6.6069,0.0006,300,5.41e+10,C,132710+x,1646280+x?,2s.2p2,4P,5/2,2p2.(3P).3p,4D*,7/2,,"T7192c4,LS",L7429,
Mg,7,6.6788,6.6788,0.0010,10,8.07e+10,D,232853,1730130?,2s.2p3,3D*,3,2s.2p2.(4P).5d,3F,4,,"c6,LS",L7482,
Mg,9,6.7090,6.7090,0.0010,500,3.48e+11,A,140504,1631040,1s2.2s.2p,3P*,0,1s2.2s.3d,3D,1,,c55,L7429,
Mg,9,6.7135,6.7135,0.0010,600,4.68e+11,A,141631,1631170,1s2.2s.2p,3P*,1,1s2.2s.3d,3D,2,,c55,L7429,
Mg,9,6.7239,6.7239,0.0010,700,6.22e+11,A+,144091,1631320,1s2.2s.2p,3P*,2,1s2.2s.3d,3D,3,,c55,L7429,
Mg,7,6.7453,6.7453,0.0046,10,1.76e+11,D,118100+x,1600610+x,2s.2p3,5S*,2,2s.2p2.(4P).4d,5P,1,,"c6,LS",L7482,
Mg,7,6.7470,6.7470,0.0046,100,1.76e+11,D,118100+x,1600240+x,2s.2p3,5S*,2,2s.2p2.(4P).4d,5P,2,,"c6,LS",L7482,
Mg,7,6.7497,6.7497,0.0046,200,1.76e+11,D,118100+x,1599650+x,2s.2p3,5S*,2,2s.2p2.(4P).4d,5P,3,,"c6,LS",L7482,
Mg,9,6.7731,6.7731,0.0010,400,1.70e+11,B,271687,1748120,1s2.2s.2p,1P*,1,1s2.2p.3p,1P,1,,T7067c18,L7429,
Mg,7,6.7993,6.7980,0.0010,100g,,,1107,1472130?,2s2.2p2,3P,1,2s2.2p.4d,3P*,2,,,L7482,
Mg,7,6.8064,6.8064,0.0010,200g,,,2924,1472130?,2s2.2p2,3P,2,2s2.2p.4d,3P*,2,,,L7482,
Mg,7,6.8100,6.8100,0.0010,200g,,,1107,1469540?,2s2.2p2,3P,1,2s2.2p.4d,3D*,2,,,L7482,
Mg,7,6.8144,6.8144,0.0010,300g,,,2924,1470410?,2s2.2p2,3P,2,2s2.2p.4d,3D*,3,,,L7482,
Mg,7,6.8352,6.8352,0.0010,200,8.57e+10,D,232853,1695870?,2s.2p3,3D*,3,2s.2p2.(2D).4d,3F,4,,"c6,LS",L7482,
Mg,8,6.8450,6.8450,0.0010,100g,5.69e+10,C,0,1460910,2s2.2p,2P*,1/2,2s.2p.(3P*).3p,2S,1/2,,"T7192c4,LS",L7429,
Mg,8,6.8550,6.8550,0.0010,100,4.93e+10,C,232274,1691060?,2s.2p2,2D,5/2,2p2.(1D).3p,2F*,7/2,,"T7192c4,LS",L7429,
Mg,8,6.8580,6.8580,0.0010,10,4.60e+10,C,232307,1690460?,2s.2p2,2D,3/2,2p2.(1D).3p,2F*,5/2,,"T7192c4,LS",L7429,
Mg,8,6.8606,6.8606,0.0010,200g,1.13e+11,C,3302,1460910,2s2.2p,2P*,3/2,2s.2p.(3P*).3p,2S,1/2,,"T7192c4,LS",L7429,
Mg,9,6.8949,6.8949,0.0010,10,7.96e+10,C+,365856,1816210,1s2.2p2,3P,0,1s2.2p.3d,3P*,1,,T7067c18,L7429,
Mg,9,6.8986,6.8986,0.0010,100,4.05e+11,B,367159,1816730,1s2.2p2,3P,1,1s2.2p.3d,3P*,0,,T7067c18,L7429,
Mg,9,6.9009,6.9011,0.0010,100,1.49e+11,B,367159,1816210,1s2.2p2,3P,1,1s2.2p.3d,3P*,1,,T7067c18,L7429,
Mg,9,6.9058,6.9058,0.0010,10,2.78e+10,C+,367159,1815220,1s2.2p2,3P,1,1s2.2p.3d,3P*,2,,T7067c18,L7429,
Mg,9,6.9116,6.9114,0.0010,100,1.80e+11,B,369330,1816210,1s2.2p2,3P,2,1s2.2p.3d,3P*,1,,T7067c18,L7429,
Mg,9,6.9161,6.9162,0.0010,300,3.85e+11,B+,369330,1815220,1s2.2p2,3P,2,1s2.2p.3d,3P*,2,,T7067c18,L7429,
Mg,9,6.9374,6.9374,0.0010,200,4.80e+11,B,365856,1807320,1s2.2p2,3P,0,1s2.2p.3d,3D*,1,,T7067c18,L7429,
Mg,9,6.9413,6.9411,0.0010,400,6.45e+11,B+,367159,1807860,1s2.2p2,3P,1,1s2.2p.3d,3D*,2,,T7067c18,L7429,
Mg,8,6.9413,6.9415,0.0010,400g,1.43e+11,C+,0,1440610,2s2.2p,2P*,1/2,2s.2p.(3P*).3p,2D,3/2,,"T7192c4,LS",L7429,
Mg,8,6.9467,6.9467,0.0010,500g,1.70e+11,C+,3302,1442830,2s2.2p,2P*,3/2,2s.2p.(3P*).3p,2D,5/2,,"T7192c4,LS",L7429,
Mg,9,6.9467,6.9467,0.0010,500,7.64e+11,B+,369330,1808860,1s2.2p2,3P,2,1s2.2p.3d,3D*,3,,T7067c18,L7429,
Mg,9,6.9513,6.9515,0.0010,100,1.07e+11,B,369330,1807860,1s2.2p2,3P,2,1s2.2p.3d,3D*,2,,T7067c18,L7429,
Mg,8,6.9577,6.9575,0.0010,100g,2.82e+10,C,3302,1440610,2s2.2p,2P*,3/2,2s.2p.(3P*).3p,2D,3/2,,"T7192c4,LS",L7429,
Mg,7,6.9615,6.9615,0.0010,300,,,40948,1477420?,2s2.2p2,1D,2,2s2.2p.4d,1F*,3,,,L7482,
Mg,9,6.9615,6.9616,0.0010,300,2.82e+10,C+,405100,1841560,1s2.2p2,1D,2,1s2.2p.3d,1P*,1,,T7067c18,L7429,
Mg,9,6.9950,6.9950,0.0010,600,9.03e+11,B+,405100,1834690,1s2.2p2,1D,2,1s2.2p.3d,1F*,3,,T7067c18,L7429,
Mg,7,7.0193,7.0193,0.0010,100,,,40948,1465590?,2s2.2p2,1D,2,2s2.2p.4d,1D*,2,,,L7482,
Mg,8,7.0953,7.0952,0.0010,100g,2.67e+10,C,0,1409400,2s2.2p,2P*,1/2,2s.2p.(3P*).3p,2P,3/2,,"T7192c4,LS",L7429,
Mg,8,7.1007,7.1004,0.0010,200g,1.07e+11,C,0,1408370,2s2.2p,2P*,1/2,2s.2p.(3P*).3p,2P,1/2,,"T7192c4,LS",L7429,
Mg,8,7.1118,7.1119,0.0010,300g,1.32e+11,C+,3302,1409400,2s2.2p,2P*,3/2,2s.2p.(3P*).3p,2P,3/2,,"T7192c4,LS",L7429,
Mg,8,7.1168,7.1171,0.0010,100g,5.29e+10,C,3302,1408370,2s2.2p,2P*,3/2,2s.2p.(3P*).3p,2P,1/2,,"T7192c4,LS",L7429,
Mg,7,7.1786,7.1786,0.0010,100,,,85153,1478180?,2s2.2p2,1S,0,2s2.2p.4d,1P*,1,,,L7482,
Mg,9,7.1841,7.1842,0.0010,100,1.48e+10,A,140504,1532450,1s2.2s.2p,3P*,0,1s2.2s.3s,3S,1,,c55,L7429,
Mg,9,7.1901,7.1900,0.0010,200,4.46e+10,A,141631,1532450,1s2.2s.2p,3P*,1,1s2.2s.3s,3S,1,,c55,L7429,
Mg,9,7.2027,7.2027,0.0010,300,7.45e+10,A,144091,1532450,1s2.2s.2p,3P*,2,1s2.2s.3s,3S,1,,c55,L7429,
Mg,9,7.2226,7.2226,0.0010,300,2.11e+11,B,405100,1789640,1s2.2p2,1D,2,1s2.2p.3d,1D*,2,,T7067c18,L7429,
Mg,9,7.2312,7.2312,0.0010,400,4.00e+11,A,271687,1654580,1s2.2s.2p,1P*,1,1s2.2s.3d,1D,2,,c55,L7429,
Mg,8,7.2546,7.2548,0.0010,10,7.03e+09,D+,232274,1610670,2s.2p2,2D,5/2,2s.2p.(1P*).3d,2P*,3/2,,"T7192c4,LS",L7429,
Mg,8,7.2684,7.2678,0.0010,100*,5.10e+10,C,232274,1608210,2s.2p2,2D,5/2,2s.2p.(1P*).3d,2D*,5/2,,"T7192c4,LS",L7429,
Mg,8,7.2684,7.2699,0.0010,100*,4.91e+10,C,232307,1607850,2s.2p2,2D,3/2,2s.2p.(1P*).3d,2D*,3/2,,"T7192c4,LS",L7429,
Mg,7,7.2787,7.2787,0.0010,100,3.56e+10,D,232853,1606730?,2s.2p3,3D*,3,2s.2p2.(4P).4d,3F,4,,"c6,LS",L7482,
Mg,7,7.2852,7.2852,0.0010,10,3.15e+10,D,232957,1605600?,2s.2p3,3D*,2,2s.2p2.(4P).4d,3F,3,,"c6,LS",L7482,
Mg,7,7.2896,7.2896,0.0010,1,2.97e+10,D,233024,1604840?,2s.2p3,3D*,1,2s.2p2.(4P).4d,3F,2,,"c6,LS",L7482,
Mg,8,7.3250,7.3249,0.0010,400,3.16e+11,B,232274,1597480?,2s.2p2,2D,5/2,2s.2p.(1P*).3d,2F*,7/2,,"T7192c4,LS",L7429,
Mg,8,7.3825,7.3826,0.0008,100,1.48e+11,C+,129890+x,1484420+x,2s.2p2,4P,1/2,2s.2p.(3P*).3d,4P*,3/2,,"T7192c4,LS",L7429,
Mg,8,7.3862,7.3862,0.0008,200,2.96e+11,C+,131030+x,1484910+x,2s.2p2,4P,3/2,2s.2p.(3P*).3d,4P*,1/2,,"T7192c4,LS",L7429,
Mg,8,7.3890,7.3889,0.0008,100,4.72e+10,C,131030+x,1484420+x,2s.2p2,4P,3/2,2s.2p.(3P*).3d,4P*,3/2,,"T7192c4,LS",L7429,
Mg,8,7.3927,7.3928,0.0008,100,1.06e+11,C+,131030+x,1483690+x,2s.2p2,4P,3/2,2s.2p.(3P*).3d,4P*,5/2,,"T7192c4,LS",L7429,
Mg,8,7.3981,7.3980,0.0008,200,1.59e+11,C+,132710+x,1484420+x,2s.2p2,4P,5/2,2s.2p.(3P*).3d,4P*,3/2,,"T7192c4,LS",L7429,
Mg,8,7.4021,7.4020,0.0008,300,2.46e+11,B,132710+x,1483690+x,2s.2p2,4P,5/2,2s.2p.(3P*).3d,4P*,5/2,,"T7192c4,LS",L7429,
Mg,9,7.4274,7.4253,0.0010,200,2.67e+10,B+,367159,1713900,1s2.2p2,3P,1,1s2.2p.3s,3P*,2,,T7067c18,L7429,
Mg,8,7.4274,7.4274,0.0008,200,2.75e+11,C+,129890+x,1476260+x?,2s.2p2,4P,1/2,2s.2p.(3P*).3d,4D*?,3/2,,"T7192c4,LS",L7429,
Mg,8,7.4319,7.4318,0.0008,300,4.61e+11,B,131030+x,1476590+x,2s.2p2,4P,3/2,2s.2p.(3P*).3d,4D*?,5/2,,"T7192c4,LS",L7429,
Mg,9,7.4319,7.4328,0.0010,300,3.48e+10,B+,365856,1711250,1s2.2p2,3P,0,1s2.2p.3s,3P*,1,,T7067c18,L7429,
Mg,6,,7.4321,0.0010,300g,,,0.0,1345510?,2s2.2p3,4S*,3/2,2s2.2p2.(3P).5d,2F,5/2,,,L7482,
Mg,8,7.4366,7.4366,0.0008,400,6.58e+11,B+,132710+x,1477410+x?,2s.2p2,4P,5/2,2s.2p.(3P*).3d,4D*?,7/2,,"T7192c4,LS",L7429,
Mg,9,7.4366,7.4373,0.0010,400,7.85e+10,A,369330,1713900,1s2.2p2,3P,2,1s2.2p.3s,3P*,2,,T7067c18,L7429,
Mg,9,7.4411,7.4400,0.0010,100,2.56e+10,B+,367159,1711250,1s2.2p2,3P,1,1s2.2p.3s,3P*,1,,T7067c18,L7429,
Mg,8,7.4411,7.4411,0.0008,100,1.98e+11,C+,132710+x,1476590+x,2s.2p2,4P,5/2,2s.2p.(3P*).3d,4D*?,5/2,,"T7192c4,LS",L7429,
Mg,9,7.4461,7.4461,0.0010,10,1.03e+11,B+,367159,1710140,1s2.2p2,3P,1,1s2.2p.3s,3P*,0,,T7067c18,L7429,
Mg,9,7.4520,7.4520,0.0010,100*,4.97e+11,B+,499633,1841560,1s2.2p2,1S,0,1s2.2p.3d,1P*,1,,T7067c18,L7429,
Mg,9,7.4520,7.4520,0.0010,100*,4.33e+10,B+,369330,1711250,1s2.2p2,3P,2,1s2.2p.3s,3P*,1,,T7067c18,L7429,
Mg,9,7.4738,7.4742,0.0010,100,7.77e+10,C+,405100,1743040,1s2.2p2,1D,2,1s2.2p.3s,1P*,1,,T7067c18,L7429,
Mg,8,7.4858,7.4858,0.0010,600g,3.59e+11,B+,0,1335860,2s2.2p,2P*,1/2,2s2.3d,2D,3/2,,T7194c9,L7429,
Mg,8,7.5034,7.5034,0.0010,700g,4.28e+11,A,3302,1336030,2s2.2p,2P*,3/2,2s2.3d,2D,5/2,,T7194c9,L7429,
Mg,6,7.5334,7.5334,0.0010,100,2.73e+10,D+,55356,1382780?,2s2.2p3,2D*,5/2,2s2.2p2.(1D).5d,2F,7/2,,"c6,LS",L7482,
Mg,6,7.5834,7.5834,0.0010,200g,1.01e+10,D,0.0,1318670?,2s2.2p3,4S*,3/2,2s2.2p2.(3P).5s,4P,5/2,,"c6,LS",L7482,
Mg,6,7.5890,7.5890,0.0010,10g,1.01e+10,D,0.0,1317700?,2s2.2p3,4S*,3/2,2s2.2p2.(3P).5s,4P,3/2,,"c6,LS",L7482,
Mg,7,7.5975,7.5975,0.0010,400,1.21e+11,C,40948,1357170,2s2.2p2,1D,2,2s.2p2.(2D).3p,1D*,2,,T5052,L7482,
Mg,7,7.6392,7.6392,0.0010,300,1.26e+11,C,40948,1349990,2s2.2p2,1D,2,2s.2p2.(2D).3p,1F*,3,,T5052,L7482,
Mg,9,7.6459,7.6471,0.0010,100,2.70e+08,D,499633,1807320,1s2.2p2,1S,0,1s2.2p.3d,3D*,1,,T7067c18,L7429,
Mg,8,7.6714,7.6714,0.0008,100,6.03e+11,B,413610+x,1717150+x,2p3,4S*,3/2,2p2.(3P).3d,4P,1/2,,"T7192c4,LS",L7429,
Mg,8,7.6740,7.6740,0.0008,200,6.01e+11,B,413610+x,1716710+x,2p3,4S*,3/2,2p2.(3P).3d,4P,3/2,,"T7192c4,LS",L7429,
Mg,8,7.6788,7.6788,0.0008,300,6.00e+11,B,413610+x,1715900+x,2p3,4S*,3/2,2p2.(3P).3d,4P,5/2,,"T7192c4,LS",L7429,
Mg,7,7.7033,7.7034,0.0010,100g,,,1107,1299230,2s2.2p2,3P,1,2s.2p2.(2D).3p,3D*?,2,,,L7482,
Mg,7,7.7144,7.7142,0.0010,200g,,,2924,1299230,2s2.2p2,3P,2,2s.2p2.(2D).3p,3D*?,3,,,L7482,
Mg,8,7.7405,7.7402,0.0010,200,1.53e+11,C,318721,1610670,2s.2p2,2P,1/2,2s.2p.(1P*).3d,2P*,1/2,,"T7192c4,LS",L7429,
Mg,6,7.7405,7.7405,0.0010,200,4.58e+10,C,55356,1347260?,2s2.2p3,2D*,5/2,2s2.2p2.(3P).5d,2F,7/2,,"c6,LS",L7482,
Mg,6,7.7511,7.7511,0.0010,100,4.25e+10,D+,55372.8,1345510?,2s2.2p3,2D*,3/2,2s2.2p2.(3P).5d,2F,5/2,,"c6,LS",L7482,
Mg,8,7.7511,7.7523,0.0010,100,1.91e+11,C+,320723,1610670,2s.2p2,2P,3/2,2s.2p.(1P*).3d,2P*,3/2,,"T7192c4,LS",L7429,
Mg,8,7.7572,7.7572,0.0010,500,3.85e+11,B,318721,1607850,2s.2p2,2P,1/2,2s.2p.(1P*).3d,2D*,3/2,,"T7192c4,LS",L7429,
Mg,6,7.7639,7.7621,0.0010,10g,,,0.0,1288310?,2s2.2p3,4S*,3/2,2s2.2p2.(1D).4d,2F,5/2,,,L7482,
Mg,8,7.7671,7.7671,0.0010,500,4.59e+11,B,320723,1608210,2s.2p2,2P,3/2,2s.2p.(1P*).3d,2D*,5/2,,"T7192c4,LS",L7429,
Mg,9,7.7737,7.7737,0.0010,600,4.40e+10,B+,271687,1558080,1s2.2s.2p,1P*,1,1s2.2s.3s,1S,0,,c55,L7429,
Mg,8,7.7737,7.7737,0.0010,600,7.32e+11,B+,465745,1752130?,2p3,2D*,5/2,2p2.(1D).3d,2F,7/2,,"T7192c4,LS",L7429,
Mg,6,7.8239,7.8238,0.0010,10,2.31e+08,D,55356,1333500?,2s2.2p3,2D*,5/2,2s2.2p2.(1S).4d,2D,5/2,,"c6,LS",L7482,
Mg,7,7.8376,7.8339,0.0010,10g,2.90e+10,D,0,1276500,2s2.2p2,3P,0,2s.2p2.(4P).3p,3P*?,1,,T5052,L7482,
Mg,7,7.8405,7.8407,0.0010,10g,2.13e+10,D,1107,1276500,2s2.2p2,3P,1,2s.2p2.(4P).3p,3P*?,2,,T5052,L7482,
Mg,8,7.8446,7.8446,0.0010,600,4.26e+11,B,232274,1507040,2s.2p2,2D,5/2,2s.2p.(3P*).3d,2F*,7/2,,"T7192c4,LS",L7429,
Mg,7,7.8521,7.8519,0.0010,200g,8.01e+10,D,2924,1276500,2s2.2p2,3P,2,2s.2p2.(4P).3p,3P*?,2,,T5052,L7482,
Mg,8,7.8574,7.8574,0.0010,600,3.96e+11,B,232307,1504990,2s.2p2,2D,3/2,2s.2p.(3P*).3d,2F*,5/2,,"T7192c4,LS",L7429,
Mg,7,7.9131,7.9133,0.0010,500g,7.75e+10,C,1107,1264810,2s2.2p2,3P,1,2s.2p2.(4P).3p,3D*?,2,,T5052,L7482,
Mg,7,7.9168,7.9168,0.0010,500g,9.73e+10,C,2924,1266060?,2s2.2p2,3P,2,2s.2p2.(4P).3p,3D*?,3,,T5052,L7482,
Mg,8,7.9695,7.9701,0.0010,200,3.91e+10,C,232274,1486970,2s.2p2,2D,5/2,2s.2p.(1P*).3s,2P*,3/2,,"T7192c4,LS",L7429,
Mg,6,7.9817,7.9817,0.0010,200g,7.73e+10,D+,0.0,1252870,2s2.2p3,4S*,3/2,2s2.2p2.(3P).4d,4P,1/2,,"c6,LS",L7482,
Mg,6,7.9830,7.9830,0.0010,400g,7.72e+10,D+,0.0,1252660,2s2.2p3,4S*,3/2,2s2.2p2.(3P).4d,4P,3/2,,"c6,LS",L7482,
Mg,6,7.9857,7.9857,0.0010,400g,7.74e+10,C,0.0,1252240,2s2.2p3,4S*,3/2,2s2.2p2.(3P).4d,4P,5/2,,"c6,LS",L7482,
Mg,6,8.0032,8.0032,0.0010,200g,,,0.0,1249500?,2s2.2p3,4S*,3/2,2s2.2p2.(3P).4d,4D,1/2,,,L7482,
Mg,6,8.0075,8.0075,0.0010,200g,,,0.0,1248830?,2s2.2p3,4S*,3/2,2s2.2p2.(3P).4d,4D,5/2,,,L7482,
Mg,8,8.0229,8.0230,0.0010,400,1.66e+11,B,232274,1478690,2s.2p2,2D,5/2,2s.2p.(3P*).3d,2D*,5/2,,"T7192c4,LS",L7429,
Mg,8,8.0255,8.0255,0.0010,400,1.59e+11,C+,232307,1478340,2s.2p2,2D,3/2,2s.2p.(3P*).3d,2D*,3/2,,"T7192c4,LS",L7429,
Mg,9,8.0428,8.0424,0.0010,100,3.03e+10,C+,499633,1743040,1s2.2p2,1S,0,1s2.2p.3s,1P*,1,,T7067c18,L7429,
Mg,6,8.0563,8.0571,0.0010,100,,,55372.8,1296520?,2s2.2p3,2D*,3/2,2s2.2p2.(1D).4d,2S,1/2,,,L7482,
Mg,6,8.0724,8.0724,0.0010,10,2.50e+10,D,55356,1294150?,2s2.2p3,2D*,5/2,2s2.2p2.(1D).4d,2P,3/2,,"c6,LS",L7482,
Mg,8,8.0806,8.0806,0.0010,10,2.02e+11,B,465745,1703280?,2p3,2D*,5/2,2p2.(3P).3d,2D,5/2,,"T7192c4,LS",L7429,
Mg,8,8.0889,8.0889,0.0010,100,6.35e+10,C+,465745,1702010?,2p3,2D*,5/2,2p2.(3P).3d,2F,7/2,,"T7192c4,LS",L7429,
Mg,6,8.0930,8.0930,0.0010,200,5.48e+10,C,55356,1290990,2s2.2p3,2D*,5/2,2s2.2p2.(1D).4d,2D,5/2,,"c6,LS",L7482,
Mg,6,8.1106,8.1106,0.0010,300,8.59e+10,C,55356,1288310?,2s2.2p3,2D*,5/2,2s2.2p2.(1D).4d,2F,7/2,,"c6,LS",L7482,
Mg,8,8.1304,8.1304,0.0010,100,2.29e+11,C+,524841,1754790?,2p3,2P*,3/2,2p2.(1D).3d,2P,3/2,,"T7192c4,LS",L7429,
Mg,8,8.1368,8.1368,0.0010,10,1.83e+11,C+,524652,1753640?,2p3,2P*,1/2,2p2.(1D).3d,2P,1/2,,"T7192c4,LS",L7429,
Mg,8,8.1732,8.1731,0.0009,300,2.79e+10,B+,131030+x,1354550+x,2s.2p2,4P,3/2,2s.2p.(3P*).3s,4P*,5/2,,T7194c9,L7429,
Mg,8,8.1790,8.1790,0.0009,200,3.84e+10,B+,129890+x,1352530+x,2s.2p2,4P,1/2,2s.2p.(3P*).3s,4P*,3/2,,T7194c9,L7429,
Mg,8,8.1844,8.1844,0.0009,400,6.50e+10,B+,132710+x,1354550+x,2s.2p2,4P,5/2,2s.2p.(3P*).3s,4P*,5/2,,T7194c9,L7429,
Mg,8,8.1943,8.1943,0.0009,200,7.62e+10,B+,131030+x,1351390+x,2s.2p2,4P,3/2,2s.2p.(3P*).3s,4P*,1/2,,T7194c9,L7429,
Mg,8,8.1979,8.1979,0.0010,200,4.14e+10,B+,132710+x,1352530+x,2s.2p2,4P,5/2,2s.2p.(3P*).3s,4P*,3/2,,T7194c9,L7429,
Mg,8,8.2238,8.2238,0.0010,200,2.45e+11,C+,298282,1514260?,2s.2p2,2S,1/2,2s.2p.(3P*).3d,2P*,1/2,,"T7192c4,LS",L7429,
Mg,8,8.2317,8.2317,0.0010,300,2.44e+11,B,298282,1513100?,2s.2p2,2S,1/2,2s.2p.(3P*).3d,2P*,3/2,,"T7192c4,LS",L7429,
Mg,6,8.2475,8.2475,0.0010,100,1.80e+10,D,84028.4,1296520?,2s2.2p3,2P*,3/2,2s2.2p2.(1D).4d,2S,1/2,,"c6,LS",L7482,
Mg,8,8.2598,8.2598,0.0010,200g,2.55e+10,B,0,1210690,2s2.2p,2P*,1/2,2s2.3s,2S,1/2,,T7194c9,L7429,
Mg,8,8.2709,8.2709,0.0010,200,2.30e+11,B,524841,1733900?,2p3,2P*,3/2,2p2.(1D).3d,2D,5/2,,"T7192c4,LS",L7429,
Mg,8,8.2822,8.2823,0.0010,300g,5.13e+10,B+,3302,1210690,2s2.2p,2P*,3/2,2s2.3s,2S,1/2,,T7194c9,L7429,
Mg,6,8.2853,8.2853,0.0010,100,2.18e+10,D+,84028.4,1290990,2s2.2p3,2P*,3/2,2s2.2p2.(1D).4d,2D,5/2,,"c6,LS",L7482,
Mg,7,8.2940,8.2940,0.0069,400,4.98e+11,C,118100+x,1323790+x,2s.2p3,5S*,2,2s.2p2.(4P).3d,5P,1,,T5052,L7482,
Mg,7,8.2969,8.2969,0.0069,400,4.92e+11,C,118100+x,1323370+x,2s.2p3,5S*,2,2s.2p2.(4P).3d,5P,2,,T5052,L7482,
Mg,7,8.3015,8.3015,0.0069,500,4.90e+11,C,118100+x,1322700+x,2s.2p3,5S*,2,2s.2p2.(4P).3d,5P,3,,T5052,L7482,
Mg,6,8.3403,8.3403,0.0010,400,6.92e+10,C,55356,1254350?,2s2.2p3,2D*,5/2,2s2.2p2.(3P).4d,2F,7/2,,"c6,LS",L7482,
Mg,7,8.3519,8.3511,0.0010,300g,3.86e+10,A,0,1197450,2s2.2p2,3P,0,2s2.2p.3d,3P*,1,,"c55,T6950",L7482,
Mg,6,8.3519,8.3519,0.0010,300,6.44e+10,C,55372.8,1252700?,2s2.2p3,2D*,3/2,2s2.2p2.(3P).4d,2F,5/2,,"c6,LS",L7482,
Mg,6,8.3560,8.3560,0.0010,200g,7.13e+09,D,0.0,1196740?,2s2.2p3,4S*,3/2,2s2.2p2.(3P).4s,4P,5/2,,"c6,LS",L7482,
Mg,7,8.3560,8.3560,0.0010,200g,2.56e+11,A,1107,1197850,2s2.2p2,3P,1,2s2.2p.3d,3P*,0,,"c55,T6950",L7482,
Mg,7,8.3587,8.3588,0.0010,200g,1.08e+11,A,1107,1197450,2s2.2p2,3P,1,2s2.2p.3d,3P*,1,,"c55,T6950",L7482,
Mg,7,8.3635,8.3637,0.0010,10g,5.58e+09,C,1107,1196750,2s2.2p2,3P,1,2s2.2p.3d,3P*,2,,"c55,T6950",L7482,
Mg,7,8.3716,8.3715,0.0010,300g,1.16e+11,A,2924,1197450,2s2.2p2,3P,2,2s2.2p.3d,3P*,1,,"c55,T6950",L7482,
Mg,7,8.3766,8.3764,0.0010,500g,2.63e+11,A,2924,1196750,2s2.2p2,3P,2,2s2.2p.3d,3P*,2,,"c55,T6950",L7482,
Mg,7,8.3910,8.3910,0.0010,300g,2.97e+11,A,0,1191750,2s2.2p2,3P,0,2s2.2p.3d,3D*,1,,"c55,T6950",L7482,
Mg,7,8.3959,8.3959,0.0010,400g,3.93e+11,A,1107,1192170,2s2.2p2,3P,1,2s2.2p.3d,3D*,2,,"c55,T6950",L7482,
Mg,7,8.4025,8.4025,0.0010,500g,4.47e+11,A,2924,1193050,2s2.2p2,3P,2,2s2.2p.3d,3D*,3,,"c55,T6950",L7482,
Mg,7,8.4087,8.4087,0.0010,300g,3.93e+10,B,2924,1192170,2s2.2p2,3P,2,2s2.2p.3d,3D*,2,,"c55,T6950",L7482,
Mg,7,8.4642,8.4643,0.0010,500,4.38e+11,C,232853,1414290,2s.2p3,3D*,3,2s.2p2.(2D).3d,3F?,4,,T5052,L7482,
Mg,6,8.4745,8.4722,0.0010,200,3.45e+10,D+,55356,1235690,2s2.2p3,2D*,5/2,2s2.2p2.(1D).4s,2D,5/2,,"c6,LS",L7482,
Mg,8,8.4827,8.4858,0.0010,10,1.33e+11,C+,524841,1703280?,2p3,2P*,3/2,2p2.(3P).3d,2D,5/2,,"T7192c4,LS",L7429,
Mg,8,8.4919,8.4919,0.0010,100,4.90e+10,C+,413610+x,1591200+x,2p3,4S*,3/2,2p2.(3P).3s,4P,5/2,,"T7192c4,LS",L7429,
